name,club,periods
David da Silva,Persebaya Surabaya,"2018-2019, 2019-2021"
Bruno,Persebaya Surabaya,"2021-2022, 2023-2025"
Amido Baldé,Persebaya Surabaya,2019-2019
Irfan Jaya,Persebaya Surabaya,
Osvaldo Haay,Persebaya Surabaya,2018-2020
Taisei Marukawa,Persebaya Surabaya,2021-2022
Samsul Arif,Persebaya Surabaya,2021-2022
Sho Yamamoto,Persebaya Surabaya,2022-2023
Manuchekhr Dzhalilov,Persebaya Surabaya,2019-2020
Paulo Victor,Persebaya Surabaya,2023-2023
Rendi Irwan,Persebaya Surabaya,
Diogo Campos,Persebaya Surabaya,2019-2020
Otávio Dutra,Persebaya Surabaya,2018-2020
Francisco Rivera,Persebaya Surabaya,2024-2025
Marselino Ferdinan,Persebaya Surabaya,2021-2023
Zé Valente,Persebaya Surabaya,"2023-2023, 2024-2025"
Ricky Kambuaya,Persebaya Surabaya,2020-2022
Damián Lizio,Persebaya Surabaya,2019-2019
Flávio Silva,Persebaya Surabaya,2024-2025
Wilkson,Persebaya Surabaya,"2021-2022, 2022-2022"
Léo Lelis,Persebaya Surabaya,2022-2023
Sílvio Junior,Persebaya Surabaya,2022-2023
Fandi Utomo,Persebaya Surabaya,2018-2020
Oktafianus Fernando,Persebaya Surabaya,2023-2025
Muhammad Iqbal,Persebaya Surabaya,2023-2024
Rishadi Fauzi,Persebaya Surabaya,"2017-2017, 2018-2019"
Misbakus Solikin,Persebaya Surabaya,
Paulo Henrique,Persebaya Surabaya,2023-2024
Ahmad Nufiandani,Persebaya Surabaya,2022-2023
Hansamu Yama,Persebaya Surabaya,2019-2021
Dusan Stevanovic,Persebaya Surabaya,2023-2024
Rizky Ridho,Persebaya Surabaya,2020-2023
Yohanes Pahabol,Persebaya Surabaya,2018-2019
Malik Risaldi,Persebaya Surabaya,2024-2025
Aryn Williams,Persebaya Surabaya,2019-2021
Ricky Kayame,Persebaya Surabaya,2017-2019
Denny Agus,Persebaya Surabaya,"2022-2023, 2024-2024"
Fandry Imbiri,Persebaya Surabaya,2017-2019
Wildan Ramdhani,Persebaya Surabaya,2023-2024
Mokhamad Syaifuddin,Persebaya Surabaya,2017-2022
Alta Ballah,Persebaya Surabaya,2022-2023
Ruben Sanadi,Persebaya Surabaya,2018-2020
Abu Rizal Maulana,Persebaya Surabaya,
Arsenio Valpoort,Persebaya Surabaya,2022-2022
O.K. John,Persebaya Surabaya,2018-2018
Rizky Dwi,Persebaya Surabaya,2024-2025
Alwi Slamat,Persebaya Surabaya,2019-2023
Kasim Botan,Persebaya Surabaya,2023-2025
Michael Rumere,Persebaya Surabaya,2022-2023
Januar Eka,Persebaya Surabaya,2022-2023
Sidik Saimima,Persebaya Surabaya,2017-2018
Ui-young Song,Persebaya Surabaya,2023-2024
Alie Sesay,Persebaya Surabaya,2021-2022
Yan Victor,Persebaya Surabaya,2023-2024
Brylian Aldama,Persebaya Surabaya,"2022-2023, 2024-2024"
Robson Duarte,Persebaya Surabaya,2023-2024
Arif Satria,Persebaya Surabaya,2020-2022
Johan Yoga,Persebaya Surabaya,2021-2022
Ady Setiawan,Persebaya Surabaya,2021-2022
Robertino Pugliara,Persebaya Surabaya,2018-2018
Mahmoud Eid,Persebaya Surabaya,2020-2021
Supriadi,Persebaya Surabaya,2020-2023
Rachmat Irianto,Persebaya Surabaya,
Ripal Wahyudi,Persebaya Surabaya,2023-2024
Toni Firmansyah,Persebaya Surabaya,2023-2025
Kadek Raditya,Persebaya Surabaya,2023-2025
Andre Oktaviansyah,Persebaya Surabaya,2022-2025
Irvan Febrianto,Persebaya Surabaya,
Izaac Wanggai,Persebaya Surabaya,2018-2019
Randy May,Persebaya Surabaya,2024-2025
Salman Alfarid,Persebaya Surabaya,2022-2023
Saiful,Persebaya Surabaya,"2022-2023, 2023-2023"
George Brown,Persebaya Surabaya,"2023-2023, 2024-2024"
Dicky Kurniawan,Persebaya Surabaya,2021-2022
Raphael Maitimo,Persebaya Surabaya,2018-2018
Yohanes Kandaimu,Persebaya Surabaya,2023-2023
Abdul Rohim,Persebaya Surabaya,2019-2020
Adam Maulana,Persebaya Surabaya,2018-2019
Ferdinan Sinaga,Persebaya Surabaya,"2023-2023, 2024-2024"
Rivaldi Bawuo,Persebaya Surabaya,2021-2021
Widi Syarief,Persebaya Surabaya,"2022-2023, 2024-2025"
Aditya Arya,Persebaya Surabaya,2022-2025
Mochammad Zaenuri,Persebaya Surabaya,2022-2022
Nuri Fasya,Persebaya Surabaya,2023-2023
Julian Mancini,Persebaya Surabaya,"2022-2023, 2023-2023, 2024-2025"
Makan Konate,Persebaya Surabaya,2020-2021
Rivki Mokodompit,Persebaya Surabaya,2020-2021
Kito Chandra,Persebaya Surabaya,2023-2024
Imam Arief,Persebaya Surabaya,2019-2020
Alfonsius Kelvan,Persebaya Surabaya,2018-2019
Patrich Wanggai,Persebaya Surabaya,2020-2021
Kemaluddin,Persebaya Surabaya,"2020-2021, 2021-2022"
Dimas Galih,Persebaya Surabaya,2018-2019
Muhammad Hidayat,Persebaya Surabaya,
Brayen Pondaag,Persebaya Surabaya,"2022-2023, 2023-2023, 2024-2024"
Dandi Maulana,Persebaya Surabaya,2022-2023
Ernando Ari,Persebaya Surabaya,2020-2025
Miswar Saputra,Persebaya Surabaya,
Arief Catur,Persebaya Surabaya,2022-2025
