name,club,periods
Alex,Dewa United FC,2023-2025
Egy Maulana Vikri,Dewa United FC,2023-2025
Risto Mitrevski,Dewa United FC,2022-2025
Majed Osman,Dewa United FC,2022-2024
Karim Rossi,Dewa United FC,2022-2023
Septian Bagaskara,Dewa United FC,2023-2025
Slamet Budiono,Dewa United FC,2021-2022
Ricky Kambuaya,Dewa United FC,2023-2025
Rangga Muslim,Dewa United FC,2021-2025
Dimitrios Kolovos,Dewa United FC,2023-2024
Herman Dzumafo,Dewa United FC,2021-2022
Ahmad Nufiandani,Dewa United FC,2023-2025
Taisei Marukawa,Dewa United FC,2024-2025
OJ Porteria,Dewa United FC,2023-2024
Alexis Messidoro,Dewa United FC,2024-2025
Lucas Ramos,Dewa United FC,2022-2023
Natanael Siringoringo,Dewa United FC,2022-2023
Gufroni Al Maruf,Dewa United FC,2021-2023
Rishadi Fauzi,Dewa United FC,"2021-2022, 2022-2023"
Ahmad Rusadi,Dewa United FC,2023-2024
Rafi Angga,Dewa United FC,2021-2022
Nasir,Dewa United FC,2022-2024
Sugeng Efendi,Dewa United FC,2022-2023
Ade Suhendra,Dewa United FC,2021-2022
Anwar Sani,Dewa United FC,2022-2023
Suhandi,Dewa United FC,2021-2023
Bayu Nugroho,Dewa United FC,2021-2022
Agung Mannan,Dewa United FC,"2023-2025, 2025-2025"
Ichsan Kurniawan,Dewa United FC,"2022-2023, 2024-2024"
Ângelo Meneses,Dewa United FC,2024-2025
Jajang Sukmara,Dewa United FC,2021-2023
Sonny Stevens,Dewa United FC,2023-2025
Achmad Faris,Dewa United FC,"2021-2022, 2022-2023"
Brian Fatari,Dewa United FC,2023-2025
Alta Ballah,Dewa United FC,2023-2025
Feby Eka,Dewa United FC,2022-2025
Dani Saputra,Dewa United FC,2024-2025
Hamra Hehanussa,Dewa United FC,2021-2022
Muhammad Ridwan,Dewa United FC,2023-2023
Mokhamad Syaifuddin,Dewa United FC,2022-2023
Shahar Ginanjar,Dewa United FC,2021-2022
Arif Setiawan,Dewa United FC,2021-2022
Junior Eldstal,Dewa United FC,2023-2023
Arapenta Poerba,Dewa United FC,2024-2025
Iqbal Al Ghuzat,Dewa United FC,"2023-2024, 2025-2025"
Dennish,Dewa United FC,"2022-2024, 2025-2025"
Ahmad Gunandi,Dewa United FC,2021-2024
Firmansyah,Dewa United FC,2021-2022
Vendry Mofu,Dewa United FC,2021-2022
Susanto,Dewa United FC,2021-2022
Akbar Zakaria,Dewa United FC,2022-2023
Subhan Fajri,Dewa United FC,2022-2024
Ghoni Yanuar,Dewa United FC,2021-2022
Desly Nur,Dewa United FC,"2021-2022, 2023-2023"
Syaiful,Dewa United FC,2021-2023
Reksa Maulana,Dewa United FC,2021-2023
Asep Berlian,Dewa United FC,2022-2025
Ady Setiawan,Dewa United FC,2023-2025
Muhammad Natshir,Dewa United FC,2022-2025
Dias Angga,Dewa United FC,2022-2023
Mochammad Zaenuri,Dewa United FC,2022-2024
Bhudiar Riza,Dewa United FC,2021-2023
Jajá,Dewa United FC,2024-2025
Reva Adi,Dewa United FC,2024-2025
Alfriyanto Nico,Dewa United FC,2024-2025
Ferian Rizki,Dewa United FC,2024-2025
Fahmi Al-Ayyubi,Dewa United FC,2022-2023
Resky Fandi,Dewa United FC,2021-2022
Henhen Herdiana,Dewa United FC,2023-2023
Abi Defa,Dewa United FC,2021-2023
Yustinus Pae,Dewa United FC,2021-2022
Rivki Mokodompit,Dewa United FC,2021-2022
Frendi Saputra,Dewa United FC,2023-2023
Theo Numberi,Dewa United FC,2022-2025
Ramai Rumakiek,Dewa United FC,2023-2023
Risna Prahalabenta,Dewa United FC,2022-2023
Fauzan Fajri,Dewa United FC,2021-2022
Robi Darwis,Dewa United FC,2023-2024
