name,club,periods
Bryan Róchez,CD Nacional,2017-2022
Adriano,CD Nacional,2002-2005
Mateus,CD Nacional,2008-2013
Mario Rondón,CD Nacional,2011-2015
João Camacho,CD Nacional,"2013-2016, 2016-2016, 2017-2022"
Claudemir,CD Nacional,2010-2014
Witi,CD Nacional,"2015-2015, 2015-2024"
Marco Matias,CD Nacional,"2014-2015, 2021-2022"
Ricardo Gomes,CD Nacional,"2016-2016, 2016-2018"
Diego Barcelos,CD Nacional,"2010-2014, 2017-2019"
Brayan Riascos,CD Nacional,2018-2021
André Pinto,CD Nacional,"2003-2003, 2004-2006"
Dudu Teodora,CD Nacional,2021-2025
Alexandre Goulart,CD Nacional,2003-2006
Salvador Agra,CD Nacional,2015-2017
Rúben Micael,CD Nacional,"2008-2010, 2019-2021"
Carlos Daniel,CD Nacional,2022-2024
Daniel Candeias,CD Nacional,"2010-2010, 2011-2014"
Gustavo Silva,CD Nacional,2022-2024
Rossato,CD Nacional,2002-2004
Serginho Baiano,CD Nacional,"2003-2005, 2005-2006"
Vladan Danilović,CD Nacional,2020-2024
Luís Alberto,CD Nacional,2008-2012
João Aurélio,CD Nacional,"2008-2016, 2022-2025"
Rui Correia,CD Nacional,"2014-2017, 2019-2022"
Filipe Gouveia,CD Nacional,2002-2005
Alonso,CD Nacional,2005-2009
Juliano Spadacio,CD Nacional,2006-2008
Felipe Lopes,CD Nacional,"2007-2012, 2017-2020"
Kenji Gorré,CD Nacional,"2018-2019, 2019-2021"
Bruno Amaro,CD Nacional,"2006-2009, 2010-2011"
José Gomes,CD Nacional,2021-2025
Luís Esteves,CD Nacional,2022-2025
Lucas João,CD Nacional,"2012-2012, 2013-2015"
Edgar Costa,CD Nacional,"2009-2013, 2014-2014"
Rúben Macedo,CD Nacional,2022-2025
Bruno,CD Nacional,2004-2007
Júlio César,CD Nacional,"2017-2018, 2018-2022"
Rodrigo Silva,CD Nacional,"2006-2008, 2008-2009, 2009-2010"
Vítor Gonçalves,CD Nacional,"2016-2020, 2021-2022"
Jota,CD Nacional,"2012-2014, 2014-2015, 2015-2020, 2021-2025"
Willyan,CD Nacional,2014-2017
Dejan Skolnik,CD Nacional,2010-2015
Patacas,CD Nacional,2002-2011
Ricardo Fernandes,CD Nacional,2005-2008
Cléber Monteiro,CD Nacional,2003-2010
Cleomir,CD Nacional,2000-2005
Rafa Vieira,CD Nacional,2021-2023
Francisco Ramos,CD Nacional,2020-2023
Diogo Coelho,CD Nacional,"2012-2014, 2015-2015, 2016-2016, 2017-2020"
Fernando Ávalos,CD Nacional,2003-2008
Danielson,CD Nacional,2010-2012
Zainadine,CD Nacional,2013-2016
Ibrahim Alhassan,CD Nacional,2018-2022
Ulisses,CD Nacional,"2023-2024, 2024-2025"
Ali Ghazal,CD Nacional,2013-2017
Chaínho,CD Nacional,2005-2007
Marçal,CD Nacional,2012-2015
Mexer,CD Nacional,2012-2014
Nuno Pinto,CD Nacional,2008-2012
Kalindi,CD Nacional,2018-2022
Miguel Rodrigues,CD Nacional,2012-2016
Nuno Campos,CD Nacional,2012-2020
João Fidalgo,CD Nacional,"1996-1997, 1998-2005"
Sequeira,CD Nacional,2013-2017
Émerson Nunes,CD Nacional,2003-2007
Fernando Cardozo,CD Nacional,2003-2008
Gottardi,CD Nacional,2012-2016
Hilário,CD Nacional,2003-2006
Washington,CD Nacional,2015-2017
André Sousa,CD Nacional,2021-2024
Rafael Bracali,CD Nacional,2006-2011
Daniel Guimarães,CD Nacional,2017-2023
Lucas França,CD Nacional,"2018-2019, 2022-2025"
Diego Benaglio,CD Nacional,2005-2008
