name,club,periods
Nenê,Avs Futebol,2023-2025
John Mercado,Avs Futebol,2023-2025
Benny,Avs Futebol,2023-2024
Vasco Lopes,Avs Futebol,2023-2025
Zé Luís,Avs Futebol,2024-2025
Jonatan Lucca,Avs Futebol,2023-2025
Gustavo Mendonça,Avs Futebol,2023-2025
Tunde Akinsola,Avs Futebol,"2024-2024, 2024-2025"
Anthony Correia,Avs Futebol,2023-2024
Jaume Grau,Avs Futebol,2024-2025
Carlos Daniel,Avs Futebol,"2023-2024, 2025-2025"
Edson Farias,Avs Futebol,2023-2024
Gustavo Assunção,Avs Futebol,2024-2025
Yair Mena,Avs Futebol,2024-2025
Rodrigo Ribeiro,Avs Futebol,2024-2025
Baptiste Roux,Avs Futebol,2024-2025
Stênio,Avs Futebol,2024-2024
Talles Wander,Avs Futebol,"2024-2024, 2025-2025"
Gerson Rodrigues,Avs Futebol,2025-2025
Balla Sangaré,Avs Futebol,"2023-2024, 2024-2024, 2025-2025"
Kiki,Avs Futebol,2024-2025
Zé Ricardo,Avs Futebol,2023-2025
Fábio Pacheco,Avs Futebol,2023-2024
Cristian Devenish,Avs Futebol,2024-2025
Luís Silva,Avs Futebol,2023-2025
Eric Veiga,Avs Futebol,2023-2025
Thiago Freitas,Avs Futebol,"2023-2024, 2025-2025, 2025-2025"
Idrisa Sambú,Avs Futebol,2023-2023
Fernando Fonseca,Avs Futebol,2023-2025
Lucas Fernandes,Avs Futebol,2025-2025
Aderllan Santos,Avs Futebol,2025-2025
Tomás Tavares,Avs Futebol,2025-2025
Ricardo Dias,Avs Futebol,2023-2024
Giorgi Aburjania,Avs Futebol,2024-2025
Issiaka Kamate,Avs Futebol,2024-2025
Samuel Granada,Avs Futebol,2024-2025
Clayton,Avs Futebol,"2023-2024, 2024-2024"
Simão,Avs Futebol,2023-2025
Léo Alaba,Avs Futebol,"2023-2025, 2025-2025"
Nacho Rodríguez,Avs Futebol,2024-2025
Guillermo Ochoa,Avs Futebol,2024-2025
Rafa Rodrigues,Avs Futebol,2024-2025
Trigueira,Avs Futebol,2023-2025
Lucas Piazón,Avs Futebol,2024-2025
Jorge Teixeira,Avs Futebol,2023-2025
Idrissa Dioh,Avs Futebol,2023-2024
João Amorim,Avs Futebol,2023-2024
Tiago Galletto,Avs Futebol,2025-2025
