name,club,periods
Jardel,FC Porto,1996-2000
Jackson Martínez,FC Porto,2012-2015
Mehdi Taremi,FC Porto,2020-2024
Hulk,FC Porto,2008-2012
Radamel Falcao,FC Porto,2009-2011
Moussa Marega,FC Porto,"2016-2016, 2017-2021"
Tiquinho Soares,FC Porto,2017-2020
Lisandro López,FC Porto,2005-2009
Evanilson,FC Porto,2020-2024
Lucho González,FC Porto,"2005-2009, 2012-2014"
Vincent Aboubakar,FC Porto,"2014-2016, 2017-2020"
Benni McCarthy,FC Porto,"2002-2002, 2003-2006"
Yacine Brahimi,FC Porto,2014-2019
Varela,FC Porto,"2009-2014, 2015-2015, 2015-2017, 2021-2023"
Ricardo Quaresma,FC Porto,"2004-2008, 2014-2015"
Deco,FC Porto,1999-2004
Hélder Postiga,FC Porto,"1995-2003, 2004-2006, 2006-2008, 2008-2008"
Galeno,FC Porto,"2016-2017, 2017-2018, 2018-2018, 2019-2019, 2022-2025"
Domingos Paciência,FC Porto,"1984-1997, 1999-2001"
Luis Díaz,FC Porto,2019-2022
Zlatko Zahovic,FC Porto,1996-1999
Derlei,FC Porto,2002-2005
Pena,FC Porto,"2000-2002, 2003-2003, 2004-2004, 2005-2005"
Sérgio Oliveira,FC Porto,"2005-2010, 2011-2011, 2011-2012, 2012-2013, 2014-2014, 2015-2017, 2017-2019, 2019-2022, 2022-2022"
Ljubinko Drulovic,FC Porto,1993-2000
Héctor Herrera,FC Porto,2013-2019
Toni Martínez,FC Porto,2020-2024
James Rodríguez,FC Porto,2010-2013
Otávio,FC Porto,"2014-2015, 2016-2023"
Jesús Corona,FC Porto,2015-2022
Iván Marcano,FC Porto,"2014-2018, 2019-2025"
Ernesto Farías,FC Porto,2007-2010
Alex Telles,FC Porto,2016-2020
André Silva,FC Porto,2011-2017
Clayton,FC Porto,1999-2003
Pepê,FC Porto,2021-2025
Fernando Gomes,FC Porto,"1974-1980, 1982-1989"
Maniche,FC Porto,2002-2005
Edmílson,FC Porto,1995-1997
Fredy Guarín,FC Porto,"2008-2012, 2012-2012"
Adriano,FC Porto,"2006-2006, 2006-2009"
Dmitriy Alenichev,FC Porto,2000-2004
Samu Aghehowa,FC Porto,2024-2025
Rui Barros,FC Porto,"1983-1984, 1985-1985, 1987-1988, 1994-2000"
Artur Oliveira,FC Porto,1996-1999
Edgaras Jankauskas,FC Porto,"2002-2004, 2005-2005"
Jorge Costa,FC Porto,"1987-1990, 1991-1991, 1992-2001, 2002-2006"
Danilo Pereira,FC Porto,"2015-2020, 2021-2021"
Raúl Meireles,FC Porto,2004-2010
Costinha,FC Porto,2001-2005
Pepe,FC Porto,"2004-2007, 2019-2024"
Bruno Alves,FC Porto,"1999-2002, 2003-2003, 2004-2004, 2005-2010"
Rolando,FC Porto,"2008-2013, 2013-2013, 2014-2015, 2015-2015"
Rabah Madjer,FC Porto,"1985-1988, 1989-1991"
Walter,FC Porto,"2010-2012, 2012-2012, 2013-2014, 2015-2015, 2016-2016, 2017-2017, 2017-2018, 2018-2018, 2018-2019"
Cristian Rodríguez,FC Porto,2008-2012
Fábio Vieira,FC Porto,"2013-2015, 2016-2022, 2024-2025"
Matheus Uribe,FC Porto,2019-2023
Danny Namaso,FC Porto,2020-2025
Eliaquim Mangala,FC Porto,2011-2014
Emil Kostadinov,FC Porto,"1990-1994, 1994-1995, 1995-1995"
Danilo,FC Porto,"2011-2011, 2011-2015"
Stephen Eustaquio,FC Porto,"2022-2022, 2022-2025"
Carlos Nunes,FC Porto,1932-1942
Zé Carlos,FC Porto,"1989-1990, 1991-1996"
Óliver Torres,FC Porto,"2014-2015, 2016-2017, 2017-2019"
Maicon,FC Porto,"2009-2016, 2016-2016"
Felipe,FC Porto,2016-2019
Miguel Layún,FC Porto,"2015-2016, 2016-2018, 2018-2018"
Mariano González,FC Porto,"2007-2008, 2008-2011"
Kléber,FC Porto,"2011-2013, 2013-2014, 2015-2015"
Pinga,FC Porto,1931-1946
Francisco Conceição,FC Porto,"2018-2022, 2023-2024, 2024-2024, 2025-2025"
António Sousa,FC Porto,"1979-1984, 1986-1989"
Cristian Tello,FC Porto,2014-2016
Zé Luís,FC Porto,2019-2020
João Moutinho,FC Porto,2010-2013
Nicolás Otamendi,FC Porto,"2010-2014, 2014-2014"
Esquerdinha,FC Porto,1999-2001
Tarik Sektioui,FC Porto,"2006-2007, 2007-2009"
Chancel Mbemba,FC Porto,2018-2022
Nico González,FC Porto,2023-2025
António Folha,FC Porto,"1983-1989, 1991-1992, 1993-1998, 1999-2000, 2001-2002, 2002-2003"
Sérgio Conceição,FC Porto,"1991-1993, 1994-1994, 1995-1995, 1996-1998, 2004-2004"
Diogo Jota,FC Porto,2016-2017
Fernando Belluschi,FC Porto,"2009-2012, 2012-2012"
Jaime Magalhães,FC Porto,1979-1995
Custódio Pinto,FC Porto,1961-1971
Grzegorz Mielcarski,FC Porto,1995-1999
Aloísio,FC Porto,1990-2001
André André,FC Porto,"2007-2008, 2015-2018"
Wendell,FC Porto,2021-2025
Abel Miglietti,FC Porto,1970-1975
Futre,FC Porto,1984-1987
Quinzinho,FC Porto,"1995-1996, 1997-1997, 1998-1999, 2000-2000, 2000-2000, 2001-2001, 2002-2002"
Fernando Mendes,FC Porto,1996-1999
Marco Ferreira,FC Porto,"2003-2004, 2005-2005, 2005-2006"
