name,club,periods
Jhonder Cádiz,FC Famalicão,2022-2024
Anderson Silva,FC Famalicão,2017-2021
Feliz,FC Famalicão,2014-2019
Iván Jaime,FC Famalicão,2020-2023
Leandro Souza,FC Famalicão,2015-2016
Toni Martínez,FC Famalicão,2019-2020
Mércio,FC Famalicão,2013-2017
Walterson Silva,FC Famalicão,2018-2020
Ivo Rodrigues,FC Famalicão,2021-2023
Óscar Aranda,FC Famalicão,2023-2025
Willian Dias,FC Famalicão,2017-2019
Diego Medeiros,FC Famalicão,2014-2017
Bruno Rodrigues,FC Famalicão,2021-2022
Chico,FC Famalicão,"1999-2000, 2012-2013, 2014-2017"
João Mendes,FC Famalicão,2015-2019
Riccieli,FC Famalicão,"2019-2025, 2025-2025"
Gustavo Sá,FC Famalicão,2022-2025
Pedro Gonçalves,FC Famalicão,2019-2020
Zaydou Youssouf,FC Famalicão,2022-2025
Rúben Lameiras,FC Famalicão,2019-2021
Alexandre Penetra,FC Famalicão,2021-2023
Pedro Correia,FC Famalicão,2014-2017
Gil Dias,FC Famalicão,"2020-2021, 2024-2025"
Vítor Lima,FC Famalicão,2014-2018
Heri Tavares,FC Famalicão,"2021-2021, 2021-2022, 2023-2023"
Santiago Colombatto,FC Famalicão,2022-2023
Pêpê,FC Famalicão,2021-2022
Ângelo Meneses,FC Famalicão,"2012-2013, 2016-2019"
Nuno Diogo,FC Famalicão,2016-2018
Daniel Marques,FC Famalicão,2014-2018
Francisco Moura,FC Famalicão,"2022-2023, 2023-2024"
Diogo Cunha,FC Famalicão,2016-2018
Uroš Račić,FC Famalicão,2019-2020
Joel Monteiro,FC Famalicão,2014-2019
Fabinho,FC Famalicão,2018-2019
Justin de Haas,FC Famalicão,2023-2025
Gustavo Assunção,FC Famalicão,"2019-2021, 2022-2024"
Deni Hocko,FC Famalicão,2017-2019
João Faria,FC Famalicão,2017-2018
Diogo Santos,FC Famalicão,2015-2016
Jorge Miguel,FC Famalicão,"2009-2012, 2013-2019"
Vilaça,FC Famalicão,2013-2017
Patrick William,FC Famalicão,"2019-2021, 2022-2022"
Rafael Defendi,FC Famalicão,2018-2020
Mirko Topić,FC Famalicão,2023-2025
Fred Lopes,FC Famalicão,2016-2017
Luiz Júnior,FC Famalicão,2020-2024
Martín Aguirregabiria,FC Famalicão,2022-2024
Enea Mihaj,FC Famalicão,2022-2025
Gabriel Souza,FC Famalicão,"2016-2018, 2018-2019, 2020-2020, 2021-2021"
