name,club,periods
Kléber,Estoril Praia,"2014-2015, 2016-2019, 2019-2020"
Luís Leal,Estoril Praia,"2010-2011, 2012-2013"
Steven Vitória,Estoril Praia,2010-2013
Alejandro Marqués,Estoril Praia,"2022-2023, 2023-2025"
Licá,Estoril Praia,"2011-2013, 2017-2017"
Evandro,Estoril Praia,"2012-2013, 2013-2014"
André Franco,Estoril Praia,2019-2022
Sebá,Estoril Praia,2013-2015
Eduardo,Estoril Praia,"2011-2012, 2012-2013"
Diogo Amado,Estoril Praia,"2011-2012, 2012-2017"
João Gamboa,Estoril Praia,"2020-2022, 2023-2023"
João Coimbra,Estoril Praia,2009-2014
Loreintz Rosier,Estoril Praia,2020-2023
Gerso,Estoril Praia,"2011-2014, 2015-2016"
Gonçalo Santos,Estoril Praia,"2011-2014, 2018-2020"
Bernardo Vital,Estoril Praia,2021-2024
Joãozinho,Estoril Praia,2020-2023
Ânderson Luís,Estoril Praia,"2010-2011, 2011-2016"
Pedro Álvaro,Estoril Praia,2022-2025
Yohan Tavares,Estoril Praia,"2013-2013, 2013-2016"
Marco Silva,Estoril Praia,2005-2011
Babanco,Estoril Praia,2013-2016
Dani Figueira,Estoril Praia,"2019-2024, 2025-2025"
Mano,Estoril Praia,2012-2018
