name,club,periods
Rafael Martins,Moreirense FC,"2015-2016, 2021-2022"
Pires,Moreirense FC,2013-2014
Wágner,Moreirense FC,2011-2014
Alan,Moreirense FC,"2022-2023, 2023-2025"
Bruno Moreira,Moreirense FC,2011-2012
Arsénio,Moreirense FC,"2014-2014, 2014-2015, 2017-2019"
Fabio Abreu,Moreirense FC,2019-2020
Armando,Moreirense FC,"2000-2001, 2001-2006"
Nei,Moreirense FC,2005-2006
Fábio Espinho,Moreirense FC,"2011-2013, 2016-2016"
Manoel,Moreirense FC,2003-2005
Kobamelo Kodisang,Moreirense FC,"2022-2023, 2023-2024"
Demétrios,Moreirense FC,2002-2005
Emmanuel Boateng,Moreirense FC,2015-2017
Yan Matheus,Moreirense FC,2020-2022
Henri Antchouet,Moreirense FC,2010-2011
Pedro Nuno,Moreirense FC,2018-2021
Steven Vitória,Moreirense FC,2019-2022
Luís Pinto,Moreirense FC,2010-2012
Walterson Silva,Moreirense FC,2020-2023
Madson,Moreirense FC,2022-2025
Tozé,Moreirense FC,2017-2018
Castro,Moreirense FC,"2003-2006, 2009-2013"
Chiquinho,Moreirense FC,2018-2019
Iuri Medeiros,Moreirense FC,2015-2016
Vítor Pereira,Moreirense FC,2002-2005
Gonçalo Franco,Moreirense FC,2020-2024
Afonso Martins,Moreirense FC,"2002-2003, 2004-2005"
Platiny,Moreirense FC,2022-2023
Tito,Moreirense FC,"1991-1993, 2003-2005"
João Camacho,Moreirense FC,2022-2024
André Simões,Moreirense FC,2013-2015
Ramón Cardozo,Moreirense FC,2014-2016
Lawrence Ofori,Moreirense FC,"2022-2023, 2023-2025"
Nenê,Moreirense FC,2018-2020
Pedro Aparício,Moreirense FC,2022-2024
Diogo Cunha,Moreirense FC,2013-2015
Heri Tavares,Moreirense FC,2018-2019
Lito,Moreirense FC,2003-2005
David Texeira,Moreirense FC,2018-2020
Filipe Soares,Moreirense FC,2019-2022
Gerso,Moreirense FC,2014-2015
Roberto,Moreirense FC,2016-2017
Bilel Aouacheria,Moreirense FC,2017-2020
Orlando,Moreirense FC,2001-2006
Luís Asué,Moreirense FC,2024-2025
Vítor Gomes,Moreirense FC,"2014-2015, 2015-2016"
Felipe Pires,Moreirense FC,2020-2022
Eriverton,Moreirense FC,"2005-2006, 2009-2011"
Renato Santos,Moreirense FC,2010-2012
Gabrielzinho,Moreirense FC,"2020-2020, 2024-2025, 2025-2025"
Filipe Gonçalves,Moreirense FC,"2011-2013, 2015-2016"
Fernando,Moreirense FC,"2004-2005, 2009-2010"
Tiago Borges,Moreirense FC,2013-2014
Guilherme Schettine,Moreirense FC,2024-2025
Rodrigo Battaglia,Moreirense FC,2014-2015
Cauê Silva,Moreirense FC,2016-2017
Maracás,Moreirense FC,2023-2025
João Pedro,Moreirense FC,2014-2015
João Aurélio,Moreirense FC,2018-2020
Hugo Gomes,Moreirense FC,2022-2023
Fábio Pacheco,Moreirense FC,2018-2023
Robson,Moreirense FC,"2011-2012, 2012-2012"
Iago Santos,Moreirense FC,2017-2020
Pintassilgo,Moreirense FC,"2006-2006, 2008-2013"
Nildo Petrolina,Moreirense FC,2016-2017
Alex,Moreirense FC,2001-2003
Paulinho,Moreirense FC,"2012-2015, 2021-2022"
Nahuel Ferraresi,Moreirense FC,2020-2021
Rui Miguel,Moreirense FC,2013-2014
Sérgio Lomba,Moreirense FC,2002-2005
Benny,Moreirense FC,2024-2025
Ricardo Nascimento,Moreirense FC,2013-2014
Ronaldo Peña,Moreirense FC,2017-2018
Alfa Semedo,Moreirense FC,2017-2018
Rafael Costa,Moreirense FC,2017-2018
André Carvalhas,Moreirense FC,2013-2014
Ença Fati,Moreirense FC,"2015-2017, 2017-2018, 2018-2018"
Bruno Mestre,Moreirense FC,2003-2006
Vinícius,Moreirense FC,2012-2013
Luís Aurélio,Moreirense FC,"2009-2010, 2013-2014"
Frédéric Mendy,Moreirense FC,2013-2014
Luther Singh,Moreirense FC,2019-2020
Ricardo Pessoa,Moreirense FC,2012-2013
André Micael,Moreirense FC,"2002-2006, 2008-2011, 2015-2018"
Flávio Meireles,Moreirense FC,"1996-1997, 2000-2003"
Dinis Pinto,Moreirense FC,2023-2025
Zizo,Moreirense FC,2017-2019
Neto,Moreirense FC,2016-2019
Ricardo Fernandes,Moreirense FC,"2003-2005, 2011-2013"
Nuno Fonseca,Moreirense FC,"2005-2006, 2007-2008"
Mohamed Abarhoun,Moreirense FC,2017-2019
David Ramírez,Moreirense FC,2016-2017
Ousmane Dramé,Moreirense FC,2016-2018
João Vicente,Moreirense FC,2008-2012
Filipe Melo,Moreirense FC,2013-2015
