name,club,periods
Silva,Boavista FC,2000-2003
Yusupha Njie,Boavista FC,"2017-2018, 2018-2023"
Erwin Sánchez,Boavista FC,"1992-1997, 1998-1999, 2000-2003"
Litos,Boavista FC,"1991-1992, 1995-2001"
Mateus,Boavista FC,"2007-2008, 2017-2020"
Fary Faye,Boavista FC,"2003-2008, 2011-2015"
Duda,Boavista FC,2000-2005
Gustavo Sauer,Boavista FC,2019-2022
Cafú,Boavista FC,2002-2006
Idris Mandiang,Boavista FC,2014-2020
Jorge Couto,Boavista FC,1996-2003
Seba Pérez,Boavista FC,"2020-2021, 2021-2025"
Frechaut,Boavista FC,"2000-2005, 2012-2014"
Éder Gaúcho,Boavista FC,2002-2005
Gaius Makouta,Boavista FC,2021-2024
Carraça,Boavista FC,"2012-2014, 2015-2015, 2016-2020"
Rui Bento,Boavista FC,1992-2001
Rodrigo Abascal,Boavista FC,2021-2025
Talocha,Boavista FC,2016-2019
Paulo Turra,Boavista FC,2001-2004
Pedro Emanuel,Boavista FC,"1993-1993, 1994-1994, 1995-1995, 1996-2002"
Ricardo,Boavista FC,1995-2003
Jorge Silva,Boavista FC,"1994-1995, 1997-1997, 1998-2005, 2008-2010"
William,Boavista FC,1998-2007
