name,club,periods
João Tomás,Rio Ave FC,"2009-2010, 2010-2013"
Tarantini,Rio Ave FC,2008-2021
Evandro,Rio Ave FC,"2000-2001, 2001-2010"
Ahmed Hassan,Rio Ave FC,"2011-2015, 2024-2025"
Aziz Yakubu,Rio Ave FC,"2021-2022, 2022-2023, 2023-2024"
Hélder Guedes,Rio Ave FC,2015-2018
Yazalde,Rio Ave FC,"2009-2009, 2010-2012, 2015-2018"
Diego Lopes,Rio Ave FC,"2012-2013, 2013-2015, 2018-2021"
Gelson,Rio Ave FC,"2018-2019, 2020-2020, 2020-2021, 2022-2022"
Braga,Rio Ave FC,2010-2014
Chidi,Rio Ave FC,2005-2010
Ukra,Rio Ave FC,"2012-2013, 2013-2016, 2021-2024"
Milhazes,Rio Ave FC,"2005-2008, 2008-2008, 2010-2011"
Emmanuel Boateng,Rio Ave FC,"2014-2015, 2022-2024"
Bruno Moreira,Rio Ave FC,2018-2021
Ladji Keita,Rio Ave FC,2005-2008
Gaúcho,Rio Ave FC,2004-2006
Yonathan Del Valle,Rio Ave FC,"2012-2013, 2013-2014, 2014-2015, 2016-2016, 2017-2017"
João Novais,Rio Ave FC,"2015-2018, 2024-2025"
Aderllan Santos,Rio Ave FC,"2019-2020, 2020-2025"
Niquinha,Rio Ave FC,1997-2009
Gabrielzinho,Rio Ave FC,"2017-2020, 2020-2022"
Costinha,Rio Ave FC,"2017-2018, 2020-2024"
Pedro Mendes,Rio Ave FC,2021-2022
Ronan,Rio Ave FC,"2016-2017, 2018-2020, 2020-2022"
Nuno Santos,Rio Ave FC,"2012-2013, 2017-2020"
Fábio Coentrão,Rio Ave FC,"2005-2007, 2009-2009, 2018-2019, 2020-2021"
Ronaldo,Rio Ave FC,2006-2009
Marcelo,Rio Ave FC,"2011-2011, 2012-2018"
Zé Manuel,Rio Ave FC,"2021-2022, 2023-2024"
Augusto Gama,Rio Ave FC,1992-2007
Bruno Gama,Rio Ave FC,2009-2011
Pelé,Rio Ave FC,"2017-2018, 2020-2021"
Renan Bressan,Rio Ave FC,2014-2016
Paulo César,Rio Ave FC,2003-2005
Gil Dias,Rio Ave FC,2016-2017
Gaspar,Rio Ave FC,2007-2012
Filipe Augusto,Rio Ave FC,"2012-2014, 2015-2015, 2016-2017, 2019-2021"
Delson,Rio Ave FC,2004-2009
Pedro Franco,Rio Ave FC,2002-2005
Carlos Mané,Rio Ave FC,2019-2021
Vítor Gomes,Rio Ave FC,"2004-2008, 2008-2013, 2013-2013, 2021-2025"
Filip Krovinovic,Rio Ave FC,2015-2017
Joca,Rio Ave FC,"2018-2019, 2021-2024"
Leonardo Ruiz,Rio Ave FC,2022-2024
Rúben Ribeiro,Rio Ave FC,"2014-2014, 2016-2018"
Héldon,Rio Ave FC,2015-2017
Fábio Ronaldo,Rio Ave FC,"2018-2020, 2021-2025"
Pedro Moreira,Rio Ave FC,"2014-2015, 2015-2018"
Guga,Rio Ave FC,2021-2024
Sérgio China,Rio Ave FC,1995-2000
Saulo,Rio Ave FC,"2004-2005, 2010-2012"
Edimar,Rio Ave FC,"2012-2013, 2013-2014, 2015-2016"
Chico Geraldes,Rio Ave FC,"2017-2018, 2020-2021"
Wíres,Rio Ave FC,2008-2013
Marvin Zeegelaar,Rio Ave FC,2014-2016
Peu,Rio Ave FC,1996-2003
Roderick Miranda,Rio Ave FC,2013-2017
Zé Gomes,Rio Ave FC,"1993-1995, 2003-2006, 2009-2012"
Junas Naciri,Rio Ave FC,2003-2005
Paulo Lima Pereira,Rio Ave FC,1995-2000
Patrick William,Rio Ave FC,2022-2025
Alberto Rodríguez,Rio Ave FC,2012-2014
André Vilas Boas,Rio Ave FC,"2000-2003, 2005-2010, 2011-2017"
André Pereira,Rio Ave FC,2020-2024
Renato Pantalon,Rio Ave FC,2021-2025
Lionn,Rio Ave FC,"2011-2011, 2012-2013, 2013-2018"
Miguelito,Rio Ave FC,1997-2005
Martins,Rio Ave FC,1995-2001
Alhassan Wakaso,Rio Ave FC,"2013-2014, 2014-2017"
Jacques,Rio Ave FC,2002-2005
Sidnei,Rio Ave FC,2009-2011
Marios Vrousai,Rio Ave FC,"2024-2024, 2024-2025"
Bruno Mendes,Rio Ave FC,2001-2010
Miguel Lopes,Rio Ave FC,2007-2009
Idalécio,Rio Ave FC,2003-2006
Josué Sá,Rio Ave FC,2022-2024
Nikola Jambor,Rio Ave FC,2018-2021
Ricardo Jorge,Rio Ave FC,2005-2007
Danielson,Rio Ave FC,"2003-2008, 2018-2019"
Tiago Pinto,Rio Ave FC,"2010-2012, 2013-2013, 2013-2015"
Jeferson,Rio Ave FC,2009-2014
Pedro Amaral,Rio Ave FC,2019-2023
Matheus Reis,Rio Ave FC,"2018-2021, 2021-2021"
Toni Borevković,Rio Ave FC,2018-2021
Amine Oudrhiri,Rio Ave FC,2022-2025
Nadjack,Rio Ave FC,2016-2020
Prince Gouano,Rio Ave FC,2014-2015
João Graça,Rio Ave FC,2021-2025
Jhonatan,Rio Ave FC,"2021-2022, 2022-2025"
Mozer,Rio Ave FC,"1988-1990, 2002-2006"
Nélson Monte,Rio Ave FC,2012-2021
Sílvio,Rio Ave FC,2008-2010
Pawel Kieszek,Rio Ave FC,2019-2021
Cássio,Rio Ave FC,2014-2018
Miguel Mora,Rio Ave FC,2003-2010
Sávio,Rio Ave FC,"2021-2022, 2022-2024, 2024-2025"
Márcio Paiva,Rio Ave FC,2007-2009
Ederson,Rio Ave FC,2012-2015
