name,club,periods
Hassan Nader,SC Farense,"1992-1995, 1997-2004"
Pedro Henrique,SC Farense,2020-2023
Christian Irobiso,SC Farense,"2015-2016, 2017-2020"
Ryan Gauld,SC Farense,"2018-2019, 2019-2021"
Rambé,SC Farense,"2013-2013, 2015-2016"
Rui Costa,SC Farense,"2022-2024, 2025-2025"
Cristian Ponde,SC Farense,2021-2024
Fabrício Isidoro,SC Farense,2017-2024
Carlos Costa,SC Farense,1995-2005
Bruno Duarte,SC Farense,2023-2024
Harramiz,SC Farense,"2014-2015, 2015-2016, 2022-2023"
Lucian Marinescu,SC Farense,1999-2000
Marco Matias,SC Farense,2022-2025
Neca,SC Farense,"2013-2015, 2016-2018"
Abraham Adelaja,SC Farense,2013-2015
Mattheus,SC Farense,2023-2024
Mihlali Mayambela,SC Farense,"2018-2019, 2019-2020, 2020-2021, 2021-2022"
Elves Baldé,SC Farense,2021-2025
Claudio Falcão,SC Farense,2020-2025
Ubay Luzardo,SC Farense,"2013-2014, 2015-2016"
Ivan Djurdjevic,SC Farense,2000-2002
Marco Nuno,SC Farense,1995-2001
Milonja Djukic,SC Farense,1991-1998
Redouane Hajry,SC Farense,"1988-1989, 1990-2000"
Fabrício,SC Farense,2019-2020
Hernâni Borges,SC Farense,2013-2015
André Vieira,SC Farense,2016-2020
Mohamed Belloumi,SC Farense,2022-2024
Lucão,SC Farense,2022-2023
Ferreira,SC Farense,2001-2002
Osama Rashid,SC Farense,2015-2016
Fábio Nunes,SC Farense,2018-2021
João Reis,SC Farense,2013-2014
Zach Muscat,SC Farense,2022-2024
Dos Santos,SC Farense,1996-1997
Dragan Punisic,SC Farense,1995-1998
Jorge Ribeiro,SC Farense,2016-2019
André Matias,SC Farense,"2013-2013, 2013-2014"
Alvarinho,SC Farense,"2009-2010, 2017-2021"
Zé Tó,SC Farense,1999-2000
Braulio Vázquez,SC Farense,1996-1998
Mailó,SC Farense,2015-2015
Bruno Carvalho,SC Farense,"2010-2011, 2014-2015, 2016-2017"
Cássio Scheid,SC Farense,2016-2021
Patrick,SC Farense,2000-2003
Fábio Gomes,SC Farense,"2014-2015, 2017-2019"
Edinho Júnior,SC Farense,2014-2016
Felix,SC Farense,2002-2003
Cavaco,SC Farense,1999-2001
Tomané,SC Farense,2024-2025
Yang Tan,SC Farense,2014-2015
Edu Mancha,SC Farense,2020-2022
Lameirão,SC Farense,2013-2015
Zé Luís,SC Farense,2023-2024
Darío Poveda,SC Farense,2024-2025
Álex Bermejo,SC Farense,2024-2025
Delmiro,SC Farense,"2015-2016, 2018-2019"
António Livramento,SC Farense,"2001-2002, 2002-2003, 2013-2014, 2016-2018"
Everson,SC Farense,"1999-2000, 2001-2002, 2008-2009"
Nuno Borges,SC Farense,2018-2019
Miguel Bandarra,SC Farense,2019-2023
Licá,SC Farense,2020-2021
Tiago Leonço,SC Farense,2015-2016
Felipe Barros,SC Farense,2015-2016
Nikola Stojiljkovic,SC Farense,2020-2021
Robson,SC Farense,2021-2023
Vítor Gonçalves,SC Farense,2022-2024
Matheus Silva,SC Farense,2019-2020
Luís Rocha,SC Farense,2019-2020
Ricardo Lunari,SC Farense,2000-2000
Henry Makinwa,SC Farense,2002-2003
Raúl Silva,SC Farense,2024-2025
Miguel Menino,SC Farense,2024-2025
Gualter Bilro,SC Farense,"1998-2001, 2010-2016"
Jhon Velásquez,SC Farense,2022-2025
Tavinho,SC Farense,2017-2020
Clemente,SC Farense,2014-2014
Monteiro,SC Farense,1995-1997
Bruno Mestre,SC Farense,"1996-1998, 2000-2000, 2001-2003"
Carlos Fernandes,SC Farense,1999-2002
Ibukun Akinfenwa,SC Farense,2012-2014
Maddi,SC Farense,2020-2022
Paulo Ferreira,SC Farense,"2000-2000, 2001-2002"
Paulinho,SC Farense,2016-2016
Bruno Bernardo,SC Farense,"2011-2013, 2017-2019"
Daniel Bragança,SC Farense,2019-2019
Miguel  Xavier,SC Farense,2002-2003
Patrick,SC Farense,2019-2021
Bruno Paz,SC Farense,2021-2022
Rui Duarte,SC Farense,2014-2015
Lynel Kitambala,SC Farense,2019-2019
Mohamed Coulibaly,SC Farense,2016-2016
Bilel Aouacheria,SC Farense,2020-2021
Mane,SC Farense,"1988-1992, 1993-1995"
Manuel Ramos,SC Farense,1996-1999
Neto,SC Farense,2024-2025
Celsinho,SC Farense,"2009-2013, 2015-2018"
Robert Zirakishvili,SC Farense,1997-1997
Rafael Silveira,SC Farense,2013-2013
