rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,André André,André Filipe Brás André,232,39,17,17.084,N/A,André,6,78,0,Vitória Guimarães SC,Midfield - Central Midfield,"1,74 m",Portugal,pt,https://www.transfermarkt.us/andre-andre/profil/spieler/63837,https://img.a.transfermarkt.technology/portrait/small/63837-1547404822.png?lm=1,N/A,26.08.1989,Vila do Conde,Leixões SC
2,Nuno Assis,Unknown,201,30,13,16.231,N/A,Nuno Assis,7,41,0,Vitória Guimarães SC,Midfield - Attacking Midfield,"1,68 m",Portugal,pt,https://www.transfermarkt.us/nuno-assis/profil/spieler/13120,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.11.1977,Lousã,Retired
3,Carlos Fangueiro,Carlos Manuel Fangueiro Soares,111,23,2,6.126,N/A,Fangueiro,-,12,0,Vitória Guimarães SC,Attack - Right Winger,"1,74 m",Portugal,pt,https://www.transfermarkt.us/carlos-fangueiro/profil/spieler/13137,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.12.1976,Matosinhos,Retired
4,Romeu Almeida,Unknown,110,22,3,8.475,N/A,Romeu Almeida,21,17,1,Vitória Guimarães SC,Attack - Centre-Forward,"1,83 m",Portugal,pt,https://www.transfermarkt.us/romeu-almeida/profil/spieler/13129,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.10.1974,Lobão,Retired
5,Tiago Silva,Tiago Rafael Maia da Silva,145,22,19,10.974,N/A,Silva,19,44,3,Vitória Guimarães SC,Midfield - Central Midfield,"1,72 m",Portugal,pt,https://www.transfermarkt.us/tiago-silva/profil/spieler/236997,https://img.a.transfermarkt.technology/portrait/small/236997-1534408061.png?lm=1,N/A,02.06.1993,Lisboa,Vitória Guimarães SC
6,Rochinha,Unknown,122,19,21,7.183,N/A,Rochinha,-,10,1,Vitória Guimarães SC,Attack - Left Winger,"1,69 m",Portugal,pt,https://www.transfermarkt.us/rochinha/profil/spieler/290336,https://img.a.transfermarkt.technology/portrait/small/290336-1666099955.jpg?lm=1,N/A,03.05.1995,Espinho,FC Famalicão
7,Tiago Targino,Tiago João Targino da Silva,139,19,8,6.455,N/A,Targino,-,18,0,Vitória Guimarães SC,Attack - Right Winger,"1,80 m",Portugal,pt,https://www.transfermarkt.us/tiago-targino/profil/spieler/34024,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.06.1986,Beja,Retired
8,Yves Desmarets,Yves Hadley Desmarets,129,13,10,10.582,N/A,Desmarets,-,9,2,Vitória Guimarães SC,Attack - Left Winger,"1,78 m",Haiti,ht,https://www.transfermarkt.us/yves-desmarets/profil/spieler/40806,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.07.1979,Paris,Retired
9,Cléber,Unknown,145,11,2,12.688,N/A,Cléber,Unknown,53,4,Vitória Guimarães SC,Defender - Centre-Back,"1,83 m",Brazil,br,https://www.transfermarkt.us/cleber/profil/spieler/13130,https://img.a.transfermarkt.technology/portrait/small/13130-1733274336.jpg?lm=1,N/A,29.04.1974,Brasilia,Retired
10,Flávio Meireles,Flávio Miguel Magalhães de Sousa Meireles,210,10,2,16.024,N/A,Meireles,-,61,1,Vitória Guimarães SC,Midfield - Defensive Midfield,"1,87 m",Portugal,pt,https://www.transfermarkt.us/flavio-meireles/profil/spieler/13132,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,03.10.1976,Ribeira de Pena,Retired
