rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Deco,Unknown,225,48,102,18.470,N/A,Deco,20,69,1,FC Porto,Midfield - Attacking Midfield,"1,76 m",Portugal,pt,https://www.transfermarkt.us/deco/profil/spieler/8564,https://img.a.transfermarkt.technology/portrait/small/8564-1720495726.jpg?lm=1,N/A,27.08.1977,São Bernardo do Campo,Retired
2,Ljubinko Drulovic,Љубинко Друловић,232,35,83,17.194,N/A,Drulovic,-,18,0,FC Porto,Attack - Left Winger,"1,70 m",Serbia,rs,https://www.transfermarkt.us/ljubinko-drulovic/profil/spieler/3627,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.09.1968,Nova Varoš,Retired
3,Otávio,Unknown,283,31,74,20.734,N/A,Otávio,8,59,0,FC Porto,Midfield - Attacking Midfield,"1,72 m",Portugal,pt,https://www.transfermarkt.us/otavio/profil/spieler/231289,https://img.a.transfermarkt.technology/portrait/small/231289-1668697777.jpg?lm=1,N/A,09.02.1995,João Pessoa,Al-Nassr FC
4,Jesús Corona,Jesús Manuel Corona Ruíz,287,31,69,18.890,N/A,Corona,17,40,1,FC Porto,Attack - Right Winger,"1,73 m",Mexico,mx,https://www.transfermarkt.us/jesus-corona/profil/spieler/125165,https://img.a.transfermarkt.technology/portrait/small/125165-1606396675.png?lm=1,N/A,06.01.1993,Hermosillo,CF Monterrey
5,Hulk,Unknown,169,77,65,13.159,N/A,Hulk,20,30,0,FC Porto,Attack - Centre-Forward,"1,80 m",Brazil,br,https://www.transfermarkt.us/hulk/profil/spieler/80562,https://img.a.transfermarkt.technology/portrait/small/80562-1563436073.jpg?lm=1,N/A,25.07.1986,Campina Grande,Clube Atlético Mineiro
6,Ricardo Quaresma,Ricardo Andrade Quaresma Bernardo,223,50,62,16.377,N/A,Quaresma,20,48,2,FC Porto,Attack - Right Winger,"1,75 m",Portugal,pt,https://www.transfermarkt.us/ricardo-quaresma/profil/spieler/4188,https://img.a.transfermarkt.technology/portrait/small/4188-1730293194.jpg?lm=1,N/A,26.09.1983,Lisboa,Retired
7,Alex Telles,Unknown,195,26,57,17.171,N/A,Unknown,Unknown,23,1,FC Porto,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/alex-telles/profil/spieler/255755,https://img.a.transfermarkt.technology/portrait/small/255755-1659559306.jpg?lm=1,N/A,15.12.1992,Unknown,Botafogo de Futebol e Regatas
8,Mehdi Taremi,مهدی طارمی,182,91,56,12.797,N/A,Taremi,22,21,2,FC Porto,Attack - Centre-Forward,"1,85 m",Iran,ir,https://www.transfermarkt.us/mehdi-taremi/profil/spieler/307058,https://img.a.transfermarkt.technology/portrait/small/307058-1716551799.jpg?lm=1,N/A,18.07.1992,Bushehr,Inter Milan
9,Capucho,Unknown,256,36,50,19.106,N/A,Capucho,19,30,0,FC Porto,Attack - Right Winger,"1,80 m",Portugal,pt,https://www.transfermarkt.us/capucho/profil/spieler/8563,https://img.a.transfermarkt.technology/portrait/small/s_8563_123_2013_08_15_1.jpg?lm=1,N/A,21.02.1972,Barcelos,Retired
10,James Rodríguez,James David Rodríguez Rubio,108,32,42,7.242,N/A,Rodríguez,10,12,1,FC Porto,Midfield - Attacking Midfield,"1,80 m",Colombia,co,https://www.transfermarkt.us/james-rodriguez/profil/spieler/88103,https://img.a.transfermarkt.technology/portrait/small/88103-1720681352.jpg?lm=1,N/A,12.07.1991,Cúcuta,Club León FC
