rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Joãozinho,Unknown,115,2,14,9.981,N/A,Joãozinho,Unknown,22,1,Estoril Praia,Defender - Left-Back,"1,85 m",Portugal,pt,https://www.transfermarkt.us/joaozinho/profil/spieler/138651,https://img.a.transfermarkt.technology/portrait/small/138651-1487770656.jpg?lm=1,N/A,02.07.1989,Lisboa,Clube Oriental Lissabon
2,Evandro,Unknown,73,16,11,5.676,N/A,Evandro,-,14,2,Estoril Praia,Midfield - Attacking Midfield,"1,79 m",Brazil,br,https://www.transfermarkt.us/evandro/profil/spieler/53359,https://img.a.transfermarkt.technology/portrait/small/53359-1445515318.jpg?lm=1,N/A,23.08.1986,Blumenau,Retired
3,Sebá,Unknown,76,13,11,6.227,N/A,Sebá,-,16,0,Estoril Praia,Attack - Left Winger,"1,82 m",Brazil,br,https://www.transfermarkt.us/seba/profil/spieler/152176,https://img.a.transfermarkt.technology/portrait/small/152176-1728931711.jpg?lm=1,N/A,08.06.1992,Salvador,Panionios Athens
4,André Franco,André Filipe Russo Franco,72,15,10,4.685,N/A,Franco,Unknown,12,1,Estoril Praia,Midfield - Attacking Midfield,"1,77 m",Portugal,pt,https://www.transfermarkt.us/andre-franco/profil/spieler/448470,https://img.a.transfermarkt.technology/portrait/small/448470-1669112459.png?lm=1,N/A,12.04.1998,Lisboa,FC Porto
5,Ânderson Luís,Unknown,174,2,9,14.892,N/A,Ânderson Luís,Unknown,26,1,Estoril Praia,Defender - Right-Back,"1,75 m",Brazil,br,https://www.transfermarkt.us/anderson-luis/profil/spieler/54306,https://img.a.transfermarkt.technology/portrait/small/54306-1446136389.jpg?lm=1,N/A,31.07.1988,Jales,Retired
6,Gerso,Unknown,112,4,8,5.434,N/A,Gerso,Unknown,13,1,Estoril Praia,Attack - Left Winger,"1,72 m",Guinea-Bissau,gw,https://www.transfermarkt.us/gerso/profil/spieler/197157,https://img.a.transfermarkt.technology/portrait/small/197157-1615444090.jpeg?lm=1,N/A,23.02.1991,Bissau,Incheon United
7,Babanco,Unknown,77,1,7,5.190,N/A,Babanco,5,16,1,Estoril Praia,Midfield - Central Midfield,"1,77 m",Cape Verde,unknown,https://www.transfermarkt.us/babanco/profil/spieler/80462,https://img.a.transfermarkt.technology/portrait/small/80462-1534350876.png?lm=1,N/A,27.07.1985,Praia,Retired
8,Luís Leal,Unknown,86,27,7,6.389,N/A,Unknown,Unknown,11,0,Estoril Praia,Unknown,Unknown,Sao Tome and Principe,st,https://www.transfermarkt.us/luis-leal/profil/spieler/158419,https://img.a.transfermarkt.technology/portrait/small/158419-1445962508.jpg?lm=1,N/A,29.05.1987,Unknown,Bentín Tacna Heroica
9,Gonçalo Santos,Gonçalo José Gonçalves dos Santos,169,3,6,13.697,N/A,Santos,Unknown,46,0,Estoril Praia,Midfield - Defensive Midfield,"1,85 m",Portugal,pt,https://www.transfermarkt.us/goncalo-santos/profil/spieler/42303,https://img.a.transfermarkt.technology/portrait/small/42303-1550250739.jpg?lm=1,N/A,15.11.1986,Lamego,Retired
10,Kléber,Unknown,86,31,6,5.824,N/A,Kléber,-,21,1,Estoril Praia,Attack - Centre-Forward,"1,87 m",Brazil,br,https://www.transfermarkt.us/kleber/profil/spieler/103585,https://img.a.transfermarkt.technology/portrait/small/103585-1478617638.jpg?lm=1,N/A,02.05.1990,Estância Velha,Retired
11,Mano,Unknown,142,0,5,11.831,N/A,Mano,16,25,1,Estoril Praia,Defender - Right-Back,"1,70 m",Portugal,pt,https://www.transfermarkt.us/mano/profil/spieler/48703,https://img.a.transfermarkt.technology/portrait/small/48703-1551112013.png?lm=1,N/A,09.04.1987,Lisboa,Retired
12,Licá,Unknown,90,21,4,7.692,N/A,Licá,10,10,0,Estoril Praia,Attack - Left Winger,"1,81 m",Portugal,pt,https://www.transfermarkt.us/lica/profil/spieler/51058,https://img.a.transfermarkt.technology/portrait/small/51058-1548346834.jpg?lm=1,N/A,08.09.1988,Lamelas,ACDR Lamelas
