rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Pedro Gonçalves,Pedro António Pereira Gonçalves,190,81,57,14.690,N/A,Gonçalves,18,28,1,Sporting CP,Attack - Left Winger,"1,73 m",Portugal,pt,https://www.transfermarkt.us/pedro-goncalves/profil/spieler/426620,https://img.a.transfermarkt.technology/portrait/small/426620-1602774745.jpg?lm=1,N/A,28.06.1998,Chaves,Sporting CP
2,Bruno Fernandes,Bruno Miguel Borges Fernandes,137,63,50,11.871,N/A,Fernandes,10,38,0,Sporting CP,Midfield - Attacking Midfield,"1,79 m",Portugal,pt,https://www.transfermarkt.us/bruno-fernandes/profil/spieler/240306,https://img.a.transfermarkt.technology/portrait/small/240306-1683882766.jpg?lm=1,N/A,08.09.1994,Maia,Manchester United
3,Nuno Santos,Nuno Miguel Gomes dos Santos,197,34,49,12.401,N/A,Santos,23,25,0,Sporting CP,Midfield - Left Midfield,"1,77 m",Portugal,pt,https://www.transfermarkt.us/nuno-santos/profil/spieler/290391,https://img.a.transfermarkt.technology/portrait/small/290391-1602775224.jpg?lm=1,N/A,13.02.1995,Trofa,Sporting CP
4,Liedson,Unknown,303,166,43,26.262,N/A,Liedson,9,52,1,Sporting CP,Attack - Centre-Forward,"1,75 m",Portugal,pt,https://www.transfermarkt.us/liedson/profil/spieler/13952,https://img.a.transfermarkt.technology/portrait/small/s_13952_614_2012_2.jpg?lm=1,N/A,17.12.1977,Cairú,Retired
5,André Carrillo,André Martín Carrillo Díaz,162,16,39,9.706,N/A,Carrillo,19,29,1,Sporting CP,Midfield - Attacking Midfield,"1,80 m",Peru,pe,https://www.transfermarkt.us/andre-carrillo/profil/spieler/135057,https://img.a.transfermarkt.technology/portrait/small/135057-1698420514.JPG?lm=1,N/A,14.06.1991,Lima,Sport Club Corinthians Paulista
6,Jefferson,Unknown,126,4,31,10.330,N/A,Jefferson,Unknown,28,0,Sporting CP,Defender - Left-Back,"1,76 m",Brazil,br,https://www.transfermarkt.us/jefferson/profil/spieler/74550,https://img.a.transfermarkt.technology/portrait/small/74550-1548509550.jpg?lm=1,N/A,05.07.1988,Campo Formoso,Retired
7,Diego Capel,Diego Ángel Capel Trinidad,143,16,30,8.935,N/A,Capel,9,9,0,Sporting CP,Attack - Left Winger,"1,73 m",Spain,es,https://www.transfermarkt.us/diego-capel/profil/spieler/27471,https://img.a.transfermarkt.technology/portrait/small/27471-1448531507.jpg?lm=1,N/A,16.02.1988,Albox,Retired
8,João Moutinho,João Filipe Iria Santos Moutinho,250,30,30,21.957,N/A,Moutinho,8,36,0,Sporting CP,Midfield - Central Midfield,"1,70 m",Portugal,pt,https://www.transfermarkt.us/joao-moutinho/profil/spieler/29364,https://img.a.transfermarkt.technology/portrait/small/29364-1464083394.PNG?lm=1,N/A,08.09.1986,Portimão,SC Braga
9,Trincão,Unknown,143,32,29,10.135,N/A,Trincão,17,7,0,Sporting CP,Attack - Right Winger,"1,84 m",Portugal,pt,https://www.transfermarkt.us/trincao/profil/spieler/412669,https://img.a.transfermarkt.technology/portrait/small/412669-1739308729.jpg?lm=1,N/A,29.12.1999,Viana do Castelo,Sporting CP
10,Paulinho,Unknown,145,53,28,9.443,N/A,Paulinho,9,24,0,Sporting CP,Attack - Centre-Forward,"1,88 m",Portugal,pt,https://www.transfermarkt.us/paulinho/profil/spieler/211072,https://img.a.transfermarkt.technology/portrait/small/211072-1612359887.jpg?lm=1,N/A,09.11.1992,Barcelos,Deportivo Toluca
11,João Pinto,Unknown,140,31,27,11.427,N/A,João Pinto,8,29,2,Sporting CP,Attack - Second Striker,"1,71 m",Portugal,pt,https://www.transfermarkt.us/joao-pinto/profil/spieler/3628,https://img.a.transfermarkt.technology/portrait/small/s_3628_123_2013_03_22_1.jpg?lm=1,N/A,19.08.1971,Porto,Retired
12,Pedro Barbosa,Pedro Alexandre Santos Barbosa,265,36,27,17.060,N/A,Barbosa,14,44,4,Sporting CP,Midfield - Attacking Midfield,"1,82 m",Portugal,pt,https://www.transfermarkt.us/pedro-barbosa/profil/spieler/7905,https://img.a.transfermarkt.technology/portrait/small/7905-1566379863.jpg?lm=1,N/A,06.08.1970,Rio Tinto,Retired
13,Nani,Unknown,136,31,27,10.410,N/A,Nani,17,27,0,Sporting CP,Attack - Left Winger,"1,77 m",Portugal,pt,https://www.transfermarkt.us/nani/profil/spieler/33706,https://img.a.transfermarkt.technology/portrait/small/33706-1618737188.jpg?lm=1,N/A,17.11.1986,Amadora,Retired
14,Marcus Edwards,Unknown,120,24,26,6.939,N/A,Edwards,10,14,1,Sporting CP,Attack - Right Winger,"1,68 m",England,unknown,https://www.transfermarkt.us/marcus-edwards/profil/spieler/314367,https://img.a.transfermarkt.technology/portrait/small/314367-1653379978.jpg?lm=1,N/A,03.12.1998,London,Burnley FC
15,Bryan Ruiz,Bryan Jafet Ruiz González,121,18,26,8.127,N/A,Ruiz,10,8,0,Sporting CP,Midfield - Attacking Midfield,"1,87 m",Costa Rica,cr,https://www.transfermarkt.us/bryan-ruiz/profil/spieler/39642,https://img.a.transfermarkt.technology/portrait/small/39642-1668933882.jpg?lm=1,N/A,18.08.1985,San José,Retired
16,Gelson Martins,Gelson Dany Batalha Martins,140,27,25,9.818,N/A,Martins,19,16,0,Sporting CP,Attack - Right Winger,"1,73 m",Portugal,pt,https://www.transfermarkt.us/gelson-martins/profil/spieler/257448,https://img.a.transfermarkt.technology/portrait/small/257448-1728418178.png?lm=1,N/A,11.05.1995,Praia,Olympiacos Piraeus
17,Viktor Gyökeres,Viktor Einar Gyökeres,91,83,25,7.419,N/A,Gyökeres,10,8,1,Sporting CP,Attack - Centre-Forward,"1,89 m",Sweden,se,https://www.transfermarkt.us/viktor-gyokeres/profil/spieler/325443,https://img.a.transfermarkt.technology/portrait/small/325443-1737581896.jpg?lm=1,N/A,04.06.1998,Stockholm,Sporting CP
18,Marcos Acuña,Unknown,135,9,25,10.974,N/A,Unknown,Unknown,39,0,Sporting CP,Unknown,Unknown,Argentina,ar,https://www.transfermarkt.us/marcos-acuna/profil/spieler/60410,https://img.a.transfermarkt.technology/portrait/small/60410-1668181014.jpg?lm=1,N/A,28.10.1991,Unknown,CA River Plate
19,Marat Izmailov,Измайлов Марат Наилевич,140,19,22,10.007,N/A,Izmailov,9,13,1,Sporting CP,Midfield - Attacking Midfield,"1,72 m",Russia,unknown,https://www.transfermarkt.us/marat-izmailov/profil/spieler/9645,https://img.a.transfermarkt.technology/portrait/small/9645-1487262697.jpg?lm=1,N/A,21.09.1982,Moskau,Retired
20,Matías Fernández,Matías Ariel Fernández Fernández,116,19,21,7.036,N/A,Fernández,16,9,0,Sporting CP,Midfield - Attacking Midfield,"1,76 m",Chile,cl,https://www.transfermarkt.us/matias-fernandez/profil/spieler/37918,https://img.a.transfermarkt.technology/portrait/small/37918-1448527391.jpg?lm=1,N/A,15.05.1986,Buenos Aires,Retired
21,Pedro Porro,Pedro Antonio Porro Sauceda,98,12,20,7.353,N/A,Porro,2,25,2,Sporting CP,Defender - Right-Back,"1,73 m",Spain,es,https://www.transfermarkt.us/pedro-porro/profil/spieler/553875,https://img.a.transfermarkt.technology/portrait/small/553875-1730812390.jpg?lm=1,N/A,13.09.1999,Don Benito,Tottenham Hotspur
22,João Mário,Unknown,127,16,20,9.203,N/A,João Mário,17,15,1,Sporting CP,Attack - Left Winger,"1,79 m",Portugal,pt,https://www.transfermarkt.us/joao-mario/profil/spieler/149729,https://img.a.transfermarkt.technology/portrait/small/149729-1727355794.png?lm=1,N/A,19.01.1993,Porto,Besiktas JK
23,Adrien Silva,Adrien Sebastian Perruchet Silva,239,39,19,17.251,N/A,Silva,23,69,1,Sporting CP,Midfield - Central Midfield,"1,75 m",Portugal,pt,https://www.transfermarkt.us/adrien-silva/profil/spieler/56810,https://img.a.transfermarkt.technology/portrait/small/56810-1445432802.jpg?lm=1,N/A,15.03.1989,Angoulême,United FC (UAE)
24,Rui Jorge,Unknown,207,4,18,17.103,N/A,Rui Jorge,3,41,5,Sporting CP,Defender - Left-Back,"1,71 m",Portugal,pt,https://www.transfermarkt.us/rui-jorge/profil/spieler/13820,https://img.a.transfermarkt.technology/portrait/small/s_13820_123_2013_10_02_1.jpg?lm=1,N/A,27.03.1973,Vila Nova de Gaia,Retired
25,Ricardo Esgaio,Ricardo Sousa Esgaio,188,2,18,10.802,N/A,Esgaio,5,32,0,Sporting CP,Defender - Right-Back,"1,72 m",Portugal,pt,https://www.transfermarkt.us/ricardo-esgaio/profil/spieler/139395,https://img.a.transfermarkt.technology/portrait/small/139395-1591776235.png?lm=1,N/A,16.05.1993,Nazaré,Sporting CP
26,Jovane Cabral,Unknown,107,21,18,4.211,N/A,Unknown,Unknown,14,0,Sporting CP,Unknown,Unknown,Cape Verde,unknown,https://www.transfermarkt.us/jovane-cabral/profil/spieler/448466,https://img.a.transfermarkt.technology/portrait/small/448466-1696837471.jpg?lm=1,N/A,14.06.1998,Unknown,CF Estrela Amadora
27,Fredy Montero,Fredy Henkyer Montero Muñoz,131,46,18,7.638,N/A,Montero,-,16,0,Sporting CP,Attack - Centre-Forward,"1,76 m",Colombia,co,https://www.transfermarkt.us/fredy-montero/profil/spieler/73852,https://img.a.transfermarkt.technology/portrait/small/73852-1722351629.jpg?lm=1,N/A,26.07.1987,Campo de la Cruz,CD Real Cartagena
28,Miguel Veloso,Miguel Luís Pinto Veloso,160,13,17,13.039,N/A,Veloso,4,40,0,Sporting CP,Midfield - Defensive Midfield,"1,80 m",Portugal,pt,https://www.transfermarkt.us/miguel-veloso/profil/spieler/43848,https://img.a.transfermarkt.technology/portrait/small/43848-1630660740.jpg?lm=1,N/A,11.05.1986,Coimbra,Retired
29,Carlos Mané,Carlos Manuel Cardoso Mané,94,14,17,4.381,N/A,Mané,11,6,0,Sporting CP,Attack - Left Winger,"1,73 m",Guinea-Bissau,gw,https://www.transfermarkt.us/carlos-mane/profil/spieler/182711,https://img.a.transfermarkt.technology/portrait/small/182711-1694080053.png?lm=1,N/A,11.03.1994,Lisboa,Kayserispor
30,Leandro Romagnoli,Leandro Atilio Romagnoli,111,12,17,7.346,N/A,Romagnoli,13,7,0,Sporting CP,Midfield - Attacking Midfield,"1,72 m",Argentina,ar,https://www.transfermarkt.us/leandro-romagnoli/profil/spieler/15694,https://img.a.transfermarkt.technology/portrait/small/15694-1453989868.jpg?lm=1,N/A,17.03.1981,Buenos Aires,Retired
31,Simon Vukcevic,Симон Вукчевић,132,27,16,8.166,N/A,Vukcevic,7,19,0,Sporting CP,Attack - Right Winger,"1,80 m",Montenegro,me,https://www.transfermarkt.us/simon-vukcevic/profil/spieler/27239,https://img.a.transfermarkt.technology/portrait/small/27239-1477993891.jpg?lm=1,N/A,29.01.1986,Titograd,Retired
32,Yannick Djaló,Yannick dos Santos Djaló,154,34,16,9.315,N/A,Djaló,11,12,0,Sporting CP,Attack - Left Winger,"1,71 m",Portugal,pt,https://www.transfermarkt.us/yannick-djalo/profil/spieler/43845,https://img.a.transfermarkt.technology/portrait/small/43845-1601202900.jpg?lm=1,N/A,05.05.1986,Bissau,Retired
33,Islam Slimani,إسلام سليماني,123,61,16,7.907,N/A,Slimani,13,25,0,Sporting CP,Attack - Centre-Forward,"1,88 m",Algeria,dz,https://www.transfermarkt.us/islam-slimani/profil/spieler/174915,https://img.a.transfermarkt.technology/portrait/small/174915-1705958702.jpg?lm=1,N/A,18.06.1988,El Hammamet,KVC Westerlo
34,Abel Ferreira,Abel Fernando Moreira Ferreira,175,5,16,13.851,N/A,Ferreira,-,34,0,Sporting CP,Defender - Right-Back,"1,78 m",Portugal,pt,https://www.transfermarkt.us/abel-ferreira/profil/spieler/13138,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.12.1978,Penafiel,Retired
35,Bas Dost,Bas Leon Dost,127,93,15,10.037,N/A,Dost,21,11,0,Sporting CP,Attack - Centre-Forward,"1,96 m",Netherlands,nl,https://www.transfermarkt.us/bas-dost/profil/spieler/56331,https://img.a.transfermarkt.technology/portrait/small/56331-1599992368.jpg?lm=1,N/A,31.05.1989,Deventer,Career break
