rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ricardo Horta,Ricardo Jorge da Luz Horta,415,135,78,31.448,N/A,Horta,15,34,0,SC Braga,Attack - Right Winger,"1,73 m",Portugal,pt,https://www.transfermarkt.us/ricardo-horta/profil/spieler/261927,https://img.a.transfermarkt.technology/portrait/small/261927-1702415787.jpg?lm=1,N/A,15.09.1994,Almada,SC Braga
2,Alan,Unknown,346,55,61,24.492,N/A,Alan,Unknown,34,1,SC Braga,Attack - Right Winger,"1,80 m",Brazil,br,https://www.transfermarkt.us/alan/profil/spieler/14127,https://img.a.transfermarkt.technology/portrait/small/14127-1479476090.jpg?lm=1,N/A,19.09.1979,Rio de Janeiro,Retired
3,André Horta,André Filipe Luz Horta,244,11,33,13.036,N/A,Horta,7,23,2,SC Braga,Midfield - Central Midfield,"1,67 m",Portugal,pt,https://www.transfermarkt.us/andre-horta/profil/spieler/329722,https://img.a.transfermarkt.technology/portrait/small/329722-1737995089.png?lm=1,N/A,07.11.1996,Almada,Olympiacos Piraeus
4,Ricardo Esgaio,Ricardo Sousa Esgaio,179,8,32,15.340,N/A,Esgaio,5,46,0,SC Braga,Defender - Right-Back,"1,72 m",Portugal,pt,https://www.transfermarkt.us/ricardo-esgaio/profil/spieler/139395,https://img.a.transfermarkt.technology/portrait/small/139395-1591776235.png?lm=1,N/A,16.05.1993,Nazaré,Sporting CP
5,Hugo Viana,Hugo Miguel Ferreira Gomes Viana,159,21,29,12.428,N/A,Viana,21,30,0,SC Braga,Midfield - Central Midfield,"1,78 m",Portugal,pt,https://www.transfermarkt.us/hugo-viana/profil/spieler/3480,https://img.a.transfermarkt.technology/portrait/small/3480-1720493249.jpg?lm=1,N/A,15.01.1983,Barcelos,Retired
6,Sequeira,Unknown,184,2,28,15.043,N/A,Sequeira,19,36,0,SC Braga,Defender - Left-Back,"1,84 m",Portugal,pt,https://www.transfermarkt.us/sequeira/profil/spieler/193303,https://img.a.transfermarkt.technology/portrait/small/193303-1591777550.png?lm=1,N/A,19.08.1990,Porto,Pendikspor
7,Márcio Mossoró,Unknown,182,16,25,10.997,N/A,Márcio Mossoró,Unknown,32,1,SC Braga,Midfield - Attacking Midfield,"1,70 m",Brazil,br,https://www.transfermarkt.us/marcio-mossoro/profil/spieler/45596,https://img.a.transfermarkt.technology/portrait/small/45596-1589941482.png?lm=1,N/A,04.07.1983,Mossoró,Retired
8,Galeno,Unknown,115,24,25,8.022,N/A,Galeno,22,17,0,SC Braga,Attack - Left Winger,"1,79 m",Brazil,br,https://www.transfermarkt.us/galeno/profil/spieler/454121,https://img.a.transfermarkt.technology/portrait/small/454121-1702502076.jpg?lm=1,N/A,22.10.1997,Barra do Corda,Al-Ahli SFC
9,Wilson Eduardo,Wilson Bruno Naval Costa Eduardo,152,46,25,9.478,N/A,Eduardo,7,12,1,SC Braga,Attack - Left Winger,"1,79 m",Angola,ao,https://www.transfermarkt.us/wilson-eduardo/profil/spieler/60799,https://img.a.transfermarkt.technology/portrait/small/60799-1669801054.png?lm=1,N/A,08.07.1990,Massarelos,FC Alverca
10,Paulinho,Unknown,152,63,24,10.773,N/A,Paulinho,9,19,0,SC Braga,Attack - Centre-Forward,"1,88 m",Portugal,pt,https://www.transfermarkt.us/paulinho/profil/spieler/211072,https://img.a.transfermarkt.technology/portrait/small/211072-1612359887.jpg?lm=1,N/A,09.11.1992,Barcelos,Deportivo Toluca
