rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Clemente,Unknown,179,51,5,11.212,N/A,Clemente,Unknown,33,0,CD Santa Clara,Attack - Centre-Forward,"1,82 m",Portugal,pt,https://www.transfermarkt.us/clemente/profil/spieler/59372,https://img.a.transfermarkt.technology/portrait/small/59372-1537526924.png?lm=1,N/A,14.10.1983,São Miguel,Retired
2,Thiago,Thiago Santos Santana,97,35,9,6.760,N/A,Thiago,Unknown,23,0,CD Santa Clara,Attack - Centre-Forward,"1,84 m",Brazil,br,https://www.transfermarkt.us/thiago/profil/spieler/376175,https://img.a.transfermarkt.technology/portrait/small/376175-1537526940.png?lm=1,N/A,04.02.1993,Serrinha,Urawa Red Diamonds
3,Carlos Júnior,Unknown,83,32,11,6.424,N/A,Carlos Júnior,-,15,0,CD Santa Clara,Attack - Right Winger,"1,72 m",Brazil,br,https://www.transfermarkt.us/carlos-junior/profil/spieler/284000,https://img.a.transfermarkt.technology/portrait/small/284000-1685911165.jpg?lm=1,N/A,15.08.1995,Santa Luz,NEOM SC
4,Osama Rashid,أسامة جبار شفيق رشيد,123,25,15,9.568,N/A,Rashid,8,26,0,CD Santa Clara,Midfield - Defensive Midfield,"1,78 m",Iraq,iq,https://www.transfermarkt.us/osama-rashid/profil/spieler/95429,https://img.a.transfermarkt.technology/portrait/small/95429-1705017572.png?lm=1,N/A,13.01.1992,Kirkuk,Erbil SC
5,Hugo Henrique,Unknown,59,23,2,3.557,N/A,Hugo Henrique,Unknown,7,1,CD Santa Clara,Attack - Centre-Forward,"1,83 m",Brazil,br,https://www.transfermarkt.us/hugo-henrique/profil/spieler/17329,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.05.1975,Cabo de Santo Agostinho,Retired
6,Pedro Pacheco,Pedro Miguel Salgadinho Pacheco de Melo,349,20,10,26.907,N/A,Pacheco,7,83,5,CD Santa Clara,Midfield - Central Midfield,"1,79 m",Canada,ca,https://www.transfermarkt.us/pedro-pacheco/profil/spieler/25506,https://img.a.transfermarkt.technology/portrait/small/25506-1537534015.png?lm=1,N/A,27.06.1984,Ponta Delgada,Retired
7,Fernando Andrade,Fernando Andrade dos Santos,57,19,8,4.438,N/A,Andrade,Unknown,6,0,CD Santa Clara,Attack - Right Winger,"1,82 m",Brazil,br,https://www.transfermarkt.us/fernando-andrade/profil/spieler/236537,https://img.a.transfermarkt.technology/portrait/small/236537-1734295127.png?lm=1,N/A,08.01.1993,São Caetano do Sul,Amed SK
8,Basílio Almeida,Unknown,77,19,0,4.585,N/A,Basílio Almeida,Unknown,5,0,CD Santa Clara,Attack - Second Striker,"1,74 m",Portugal,pt,https://www.transfermarkt.us/basilio-almeida/profil/spieler/24712,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.08.1971,Valadares,Retired
9,Rafael Batatinha,Unknown,96,18,8,6.745,N/A,Rafael Batatinha,Unknown,13,1,CD Santa Clara,Attack - Left Winger,"1,82 m",Brazil,br,https://www.transfermarkt.us/rafael-batatinha/profil/spieler/239033,https://img.a.transfermarkt.technology/portrait/small/239033-1510318349.jpg?lm=1,N/A,09.02.1990,Senhor do Bonfim,River EC
10,Rafael Porcellis,Rafael Porcellis de Oliveira,44,18,0,3.283,N/A,Porcellis,Unknown,3,0,CD Santa Clara,Attack - Centre-Forward,"1,87 m",Brazil,br,https://www.transfermarkt.us/rafael-porcellis/profil/spieler/109624,https://img.a.transfermarkt.technology/portrait/small/109624-1487772762.JPG?lm=1,N/A,19.01.1987,Porto Alegre,Without Club
11,Leandro Tatu,Unknown,36,18,0,2.997,N/A,Tatu,Unknown,6,0,CD Santa Clara,Attack - Second Striker,"1,73 m",Brazil,br,https://www.transfermarkt.us/leandro-tatu/profil/spieler/45118,https://img.a.transfermarkt.technology/portrait/small/s_45118_301_2013_11_04_1.jpg?lm=1,N/A,26.04.1982,Vitória,Retired
12,Júlio César,Unknown,59,18,0,4.093,N/A,Júlio César,Unknown,9,0,CD Santa Clara,Attack - Centre-Forward,"1,82 m",Brazil,br,https://www.transfermarkt.us/julio-cesar/profil/spieler/14313,https://img.a.transfermarkt.technology/portrait/small/14313-1703867405.jpg?lm=1,N/A,20.10.1979,Recife,Retired
13,Bruno Almeida,Bruno Filipe Pereira Soares Almeida,73,17,8,4.014,N/A,Almeida,Unknown,6,0,CD Santa Clara,Attack - Right Winger,"1,72 m",Portugal,pt,https://www.transfermarkt.us/bruno-almeida/profil/spieler/393581,https://img.a.transfermarkt.technology/portrait/small/393581-1716925058.jpeg?lm=1,N/A,09.09.1996,Porto,FC Noah Yerevan
14,Accioly,Danildo José São Pedro Accioly Filho,300,16,1,26.115,N/A,Accioly,Unknown,57,3,CD Santa Clara,Defender - Centre-Back,"1,86 m",Brazil,br,https://www.transfermarkt.us/accioly/profil/spieler/56054,https://img.a.transfermarkt.technology/portrait/small/56054-1537526482.png?lm=1,N/A,30.03.1981,Salvador,Retired
