rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Óscar Cardozo,Óscar René Cardozo Marín,293,172,38,21.276,N/A,Cardozo,7,28,4,SL Benfica,Attack - Centre-Forward,"1,93 m",Paraguay,py,https://www.transfermarkt.us/oscar-cardozo/profil/spieler/45865,https://img.a.transfermarkt.technology/portrait/small/45865-1699456294.jpg?lm=1,N/A,20.05.1983,Juan Eulogio Estigarribia,Club Libertad Asunción
2,Nuno Gomes,Unknown,369,149,43,25.915,N/A,Nuno Gomes,21,33,3,SL Benfica,Attack - Centre-Forward,"1,81 m",Portugal,pt,https://www.transfermarkt.us/nuno-gomes/profil/spieler/3626,https://img.a.transfermarkt.technology/portrait/small/3626-1720496035.jpg?lm=1,N/A,05.07.1976,Amarante,Retired
3,Jonas,Unknown,183,137,42,13.104,N/A,Jonas,9,29,1,SL Benfica,Attack - Second Striker,"1,82 m",Brazil,br,https://www.transfermarkt.us/jonas/profil/spieler/50143,https://img.a.transfermarkt.technology/portrait/small/50143-1474545960.jpg?lm=1,N/A,01.04.1984,Bebedouro,Retired
4,Pizzi,Unknown,360,94,95,24.999,N/A,Pizzi,21,39,0,SL Benfica,Midfield - Attacking Midfield,"1,77 m",Portugal,pt,https://www.transfermarkt.us/pizzi/profil/spieler/64339,https://img.a.transfermarkt.technology/portrait/small/64339-1644332327.png?lm=1,N/A,06.10.1989,Braga,APOEL Nicosia
5,Rafa,Unknown,326,94,79,22.961,N/A,Rafa,24,34,0,SL Benfica,Attack - Second Striker,"1,72 m",Portugal,pt,https://www.transfermarkt.us/rafa/profil/spieler/238055,https://img.a.transfermarkt.technology/portrait/small/238055-1727356372.png?lm=1,N/A,17.05.1993,Forte da Casa,Besiktas JK
6,Simão,Unknown,227,93,57,20.111,N/A,Simão,11,35,0,SL Benfica,Attack - Left Winger,"1,74 m",Portugal,pt,https://www.transfermarkt.us/simao/profil/spieler/8019,https://img.a.transfermarkt.technology/portrait/small/8019-1720493547.jpg?lm=1,N/A,31.10.1979,Vila Real,Retired
7,Haris Seferovic,Haris Seferović,188,74,24,10.759,N/A,Seferovic,9,13,0,SL Benfica,Attack - Centre-Forward,"1,89 m",Switzerland,ch,https://www.transfermarkt.us/haris-seferovic/profil/spieler/109256,https://img.a.transfermarkt.technology/portrait/small/109256-1671105391.png?lm=1,N/A,22.02.1992,Sursee,Al-Nasr SC (UAE)
8,Lima,Unknown,144,70,24,10.624,N/A,Lima,Unknown,3,0,SL Benfica,Attack - Centre-Forward,"1,79 m",Brazil,br,https://www.transfermarkt.us/lima/profil/spieler/54470,https://img.a.transfermarkt.technology/portrait/small/54470-1414056291.jpg?lm=1,N/A,11.05.1983,Monte Alegre,Retired
9,Eduardo Salvio,Eduardo Antonio Salvio,266,62,56,17.723,N/A,Salvio,18,29,0,SL Benfica,Attack - Right Winger,"1,73 m",Argentina,ar,https://www.transfermarkt.us/eduardo-salvio/profil/spieler/84535,https://img.a.transfermarkt.technology/portrait/small/84535-1721935987.png?lm=1,N/A,13.07.1990,Avellaneda,CA Lanús
10,Eusébio,Unknown,79,59,4,7.007,N/A,Eusébio,9,1,0,SL Benfica,Attack - Centre-Forward,"1,77 m",Portugal,pt,https://www.transfermarkt.us/eusebio/profil/spieler/89230,https://img.a.transfermarkt.technology/portrait/small/89230-1464768840.jpg?lm=1,N/A,25.01.1942,Maputo,---
11,Konstantinos Mitroglou,Κωνσταντίνος Μήτρογλου,88,52,10,6.236,N/A,Mitroglou,11,9,0,SL Benfica,Attack - Centre-Forward,"1,88 m",Greece,gr,https://www.transfermarkt.us/konstantinos-mitroglou/profil/spieler/34944,https://img.a.transfermarkt.technology/portrait/small/34944-1474546393.jpg?lm=1,N/A,12.03.1988,Kavala,Retired
12,Darwin Núñez,Darwin Gabriel Núñez Ribeiro,85,48,16,5.598,N/A,Núñez,9,10,0,SL Benfica,Attack - Centre-Forward,"1,87 m",Uruguay,uy,https://www.transfermarkt.us/darwin-nunez/profil/spieler/546543,https://img.a.transfermarkt.technology/portrait/small/546543-1681827179.jpg?lm=1,N/A,24.06.1999,Artigas,Liverpool FC
13,Luisão,Unknown,532,47,18,47.427,N/A,Luisão,14,98,2,SL Benfica,Defender - Centre-Back,"1,95 m",Brazil,br,https://www.transfermarkt.us/luisao/profil/spieler/13230,https://img.a.transfermarkt.technology/portrait/small/13230-1474546207.jpg?lm=1,N/A,13.02.1981,Amparo,Retired
14,Ángel Di María,Ángel Fabián Di María Hernández,204,46,51,14.089,N/A,Di María,11,36,1,SL Benfica,Attack - Right Winger,"1,78 m",Argentina,ar,https://www.transfermarkt.us/angel-di-maria/profil/spieler/45320,https://img.a.transfermarkt.technology/portrait/small/45320-1700648952.jpg?lm=1,N/A,14.02.1988,Rosario,SL Benfica
15,Rodrigo,Unknown,120,45,18,6.747,N/A,Rodrigo,19,11,0,SL Benfica,Attack - Centre-Forward,"1,82 m",Spain,es,https://www.transfermarkt.us/rodrigo/profil/spieler/131505,https://img.a.transfermarkt.technology/portrait/small/131505-1738110960.jpg?lm=1,N/A,06.03.1991,Rio de Janeiro,Al-Gharafa SC
16,Nico Gaitán,Osvaldo Fabián Nicolás Gaitán,253,41,88,18.730,N/A,Gaitán,20,34,0,SL Benfica,Midfield - Attacking Midfield,"1,74 m",Argentina,ar,https://www.transfermarkt.us/nico-gaitan/profil/spieler/75442,https://img.a.transfermarkt.technology/portrait/small/75442-1554742365.jpg?lm=1,N/A,23.02.1988,San Martín,Without Club
17,Gonçalo Ramos,Gonçalo Matias Ramos,106,41,12,6.310,N/A,Ramos,18,15,0,SL Benfica,Attack - Centre-Forward,"1,85 m",Portugal,pt,https://www.transfermarkt.us/goncalo-ramos/profil/spieler/550550,https://img.a.transfermarkt.technology/portrait/small/550550-1681906158.jpg?lm=1,N/A,20.06.2001,Olhão,Paris Saint-Germain
