rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,David da Silva,David Aparecido Da Silva,111,73,18,8.798,2021-2025,da Silva,Unknown,14,0,PERSIB Bandung,Attack - Centre-Forward,"1,85 m",Brazil,br,https://www.transfermarkt.us/david-da-silva/profil/spieler/190933,https://img.a.transfermarkt.technology/portrait/small/190933-1737431933.png?lm=1,N/A,12.11.1989,Guarulhos,PERSIB Bandung
2,Ezechiel Ndouasel,"Ezechiel Aliadjim Ndouasel, ???????? ??????",70,40,20,6.024,2017-2020,Ndouasel,11,24,0,PERSIB Bandung,Attack - Centre-Forward,"1,86 m",Chad,td,https://www.transfermarkt.us/ezechiel-ndouasel/profil/spieler/82364,https://img.a.transfermarkt.technology/portrait/small/82364-1631973120.png?lm=1,N/A,22.04.1988,N'Djamena,Persela Lamongan
3,Ciro Alves,Unknown,103,35,32,8.281,2022-2025,Ciro Alves,-,8,0,PERSIB Bandung,Attack - Right Winger,"1,75 m",Brazil,br,https://www.transfermarkt.us/ciro-alves/profil/spieler/81458,https://img.a.transfermarkt.technology/portrait/small/81458-1737431756.png?lm=1,N/A,18.04.1989,Salgueiro,PERSIB Bandung
4,Sergio van Dijk,Serginho van Dijk,38,20,1,3.093,"2013-2013, 2016-2018",van Dijk,9,3,0,PERSIB Bandung,Attack - Centre-Forward,"1,85 m",Netherlands,nl,https://www.transfermarkt.us/sergio-van-dijk/profil/spieler/29931,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.08.1982,Assen,Retired
5,Febri Hariyadi,Unknown,152,19,20,10.497,2016-2025,Hariyadi,13,15,0,PERSIB Bandung,Attack - Right Winger,"1,68 m",Indonesia,id,https://www.transfermarkt.us/febri-hariyadi/profil/spieler/506019,https://img.a.transfermarkt.technology/portrait/small/506019-1737431818.png?lm=1,N/A,19.02.1996,Bandung,PERSIB Bandung
6,Atep,Atep Ahmad Rizal,152,19,3,8.327,2008-2019,Atep,7,5,0,PERSIB Bandung,Attack - Left Winger,"1,68 m",Indonesia,id,https://www.transfermarkt.us/atep/profil/spieler/64524,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,05.06.1985,Cianjur,Retired
7,Frets Butuan,Frets Listanto Butuan,109,16,12,5.907,2019-2023,Butuan,Unknown,3,0,PERSIB Bandung,Attack - Left Winger,"1,67 m",Indonesia,id,https://www.transfermarkt.us/frets-butuan/profil/spieler/561225,https://img.a.transfermarkt.technology/portrait/small/561225-1615692073.jpg?lm=1,N/A,04.06.1996,Ternate,Malut United FC
8,Tyronne,Unknown,34,15,8,2.482,"2023-2024, 2024-2025",Tyronne,Unknown,3,0,PERSIB Bandung,Midfield - Attacking Midfield,"1,80 m",Spain,es,https://www.transfermarkt.us/tyronne/profil/spieler/172127,https://img.a.transfermarkt.technology/portrait/small/172127-1737431532.png?lm=1,N/A,27.01.1991,Las Palmas de Gran Canaria,PERSIB Bandung
9,Beckham Putra,Beckham Putra Nugraha,129,14,17,6.699,2019-2025,Beckham Putra,7,24,0,PERSIB Bandung,Attack - Right Winger,"1,73 m",Indonesia,id,https://www.transfermarkt.us/beckham-putra/profil/spieler/662777,https://img.a.transfermarkt.technology/portrait/small/662777-1737431497.png?lm=1,N/A,29.10.2001,Bandung,PERSIB Bandung
10,Marc Klok,Marc Anthony Klok,117,14,21,9.761,2021-2025,Klok,23,26,1,PERSIB Bandung,Midfield - Central Midfield,"1,77 m",Indonesia,id,https://www.transfermarkt.us/marc-klok/profil/spieler/272708,https://img.a.transfermarkt.technology/portrait/small/272708-1737431380.png?lm=1,N/A,20.04.1993,Amsterdam,PERSIB Bandung
11,Muhammad Ridwan,Unknown,55,14,0,4.601,2013-2016,Ridwan,-,1,0,PERSIB Bandung,Attack - Right Winger,"1,73 m",Indonesia,id,https://www.transfermarkt.us/muhammad-ridwan/profil/spieler/192481,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.07.1980,Semarang,Retired
12,Makan Konate,Makan Konaté,31,14,0,2.752,2014-2016,Konate,-,3,0,PERSIB Bandung,Midfield - Attacking Midfield,"1,78 m",Mali,ml,https://www.transfermarkt.us/makan-konate/profil/spieler/354938,https://img.a.transfermarkt.technology/portrait/small/354938-1629104641.jpg?lm=1,N/A,10.11.1991,Bamako,Adhyaksa FC
13,Ferdinan Sinaga,Ferdinan Alfred Sinaga,30,13,0,1.931,"2013-2014, 2021-2021",Sinaga,6,7,1,PERSIB Bandung,Attack - Centre-Forward,"1,69 m",Indonesia,id,https://www.transfermarkt.us/ferdinan-sinaga/profil/spieler/206997,https://img.a.transfermarkt.technology/portrait/small/206997-1617769072.jpg?lm=1,N/A,18.09.1988,Kota Bengkulu,Without Club
14,Wander Luiz,Unknown,27,12,4,2.2,2020-2022,Wander Luiz,Unknown,5,1,PERSIB Bandung,Attack - Centre-Forward,"1,90 m",Brazil,br,https://www.transfermarkt.us/wander-luiz/profil/spieler/559679,https://img.a.transfermarkt.technology/portrait/small/559679-1615692477.jpg?lm=1,N/A,17.02.1992,Espírito Santo,Gokulam Kerala FC
15,Jonathan Bauman,Jonathan Jesús Bauman,26,12,8,2.095,2018-2019,Bauman,Unknown,6,0,PERSIB Bandung,Attack - Centre-Forward,"1,78 m",Argentina,ar,https://www.transfermarkt.us/jonathan-bauman/profil/spieler/130158,https://img.a.transfermarkt.technology/portrait/small/130158-1656676120.JPG?lm=1,N/A,30.03.1991,Sunchales,CA Atlanta
16,Kenji Adachihara,??? ??,32,11,0,1.687,2012-2014,Adachihara,Unknown,2,0,PERSIB Bandung,Attack,"1,75 m",Japan,jp,https://www.transfermarkt.us/kenji-adachihara/profil/spieler/208096,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.11.1984,"Sagamihara, Kanagawa",Retired
