rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Vendry Mofu,Vendry Ronaldo Mofu,71,19,4,5.49,"2010-2014, 2014-2017, 2019-2021, 2022-2023",Mofu,-,12,0,Semen Padang FC,Midfield - Central Midfield,"1,75 m",Indonesia,id,https://www.transfermarkt.us/vendry-mofu/profil/spieler/252676,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.09.1989,Wamena,Persipa Pati
2,Kenneth Ngwoke,Kenneth Ikechukwu Ngwoke,28,17,0,2.091,2023-2025,Ngwoke,Unknown,8,0,Semen Padang FC,Attack - Centre-Forward,"1,83 m",Nigeria,ng,https://www.transfermarkt.us/kenneth-ngwoke/profil/spieler/367697,https://img.a.transfermarkt.technology/portrait/small/367697-1606159072.jpg?lm=1,N/A,29.03.1993,Nsukka,Semen Padang FC
3,Nur Iskandar,Muhammad Nur Iskandar,42,15,2,2.738,"2012-2015, 2015-2017, 2020-2021",Nur Iskandar,19,5,0,Semen Padang FC,Midfield - Attacking Midfield,"1,69 m",Indonesia,id,https://www.transfermarkt.us/nur-iskandar/profil/spieler/294461,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.12.1986,Jayapura,Without Club
4,Irsyad Maulana,Unknown,72,14,8,5.625,"2009-2011, 2014-2015, 2015-2020, 2020-2020",Maulana,-,10,0,Semen Padang FC,Attack - Left Winger,"1,77 m",Indonesia,id,https://www.transfermarkt.us/irsyad-maulana/profil/spieler/505796,https://img.a.transfermarkt.technology/portrait/small/505796-1737702528.png?lm=1,N/A,27.09.1993,Batusangkar,Persita Tangerang
5,Esteban Vizcarra,Esteban Gabriel Vizcarra,32,10,0,2.812,2010-2015,Vizcarra,7,5,0,Semen Padang FC,Attack - Left Winger,"1,75 m",Indonesia,id,https://www.transfermarkt.us/esteban-vizcarra/profil/spieler/311681,https://img.a.transfermarkt.technology/portrait/small/311681-1615692141.jpg?lm=1,N/A,11.04.1986,Belén de Escobar,Persela Lamongan
6,Marcel Sacramento,Marcel Silva Sacramento,36,10,11,3.202,2016-2018,Sacramento,Unknown,6,1,Semen Padang FC,Attack - Centre-Forward,"1,82 m",Brazil,br,https://www.transfermarkt.us/marcel-sacramento/profil/spieler/74092,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.08.1987,Vera Cruz,Retired
7,Edward Wilson,Edward Junior Wilson,8,10,1,658,2008-2014,Wilson,-,1,0,Semen Padang FC,Midfield,"1,80 m",Liberia,lr,https://www.transfermarkt.us/edward-wilson/profil/spieler/201300,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.09.1984,Unknown,Retired
8,Ahmad Ihwan,Unknown,18,8,1,1.113,2023-2024,Ihwan,Unknown,3,0,Semen Padang FC,Attack - Centre-Forward,"1,70 m",Indonesia,id,https://www.transfermarkt.us/ahmad-ihwan/profil/spieler/724629,https://img.a.transfermarkt.technology/portrait/small/724629-1741253271.png?lm=1,N/A,27.03.1993,Malang,Persela Lamongan
9,Osas Saha,Osas Marvelous Ikpefua,15,8,0,1.316,2014-2015,Osas Saha,11,3,0,Semen Padang FC,Attack - Centre-Forward,"1,80 m",Indonesia,id,https://www.transfermarkt.us/osas-saha/profil/spieler/595635,https://img.a.transfermarkt.technology/portrait/small/595635-1658899012.jpg?lm=1,N/A,08.10.1986,Warri,Persibo Bojonegoro
10,Vanderlei,Unknown,16,8,4,1.437,2019-2020,Vanderlei,Unknown,4,0,Semen Padang FC,Attack - Centre-Forward,"1,82 m",Brazil,br,https://www.transfermarkt.us/vanderlei/profil/spieler/230751,https://img.a.transfermarkt.technology/portrait/small/s_230751_7209_2012_1.jpg?lm=1,N/A,25.09.1987,Valença,Retired
11,Karl Max Barthélémy,Karl Max Dany Barthélemy,25,7,0,1.934,2019-2020,Barthélémy,9,3,0,Semen Padang FC,Attack - Centre-Forward,"1,86 m",Chad,td,https://www.transfermarkt.us/karl-max-barthelemy/profil/spieler/154043,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,27.10.1986,N'Djamena,Elect-Sport FC
12,Rosad Setiawan,Unknown,67,7,6,4.536,2018-2025,Setiawan,Unknown,10,0,Semen Padang FC,Midfield - Defensive Midfield,"1,72 m",Indonesia,id,https://www.transfermarkt.us/rosad-setiawan/profil/spieler/662816,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.08.1996,Agam,Semen Padang FC
13,Airlangga Sucipto,Unknown,25,6,0,1.42,2014-2015,Sucipto,15,3,0,Semen Padang FC,Attack - Centre-Forward,"1,70 m",Indonesia,id,https://www.transfermarkt.us/airlangga-sucipto/profil/spieler/64944,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.11.1985,Jakarta,Retired
14,Bruno Gomes,Bruno Gomes de Oliveira Conceição,10,6,2,900,2025-2025,Gomes,Unknown,0,0,Semen Padang FC,Attack - Centre-Forward,"1,82 m",Brazil,br,https://www.transfermarkt.us/bruno-gomes/profil/spieler/294576,https://img.a.transfermarkt.technology/portrait/small/294576-1583398580.jpg?lm=1,N/A,19.07.1996,São Paulo,Semen Padang FC
