name,club,periods
Emilio Zelaya,Damac FC,2020-2022
Georges-Kevin N'Koudou,Damac FC,2023-2025
Farouk Chafaï,Damac FC,2020-2025
El Arbi Hillel Soudani,Damac FC,2021-2023
Mansour Hamzi,Damac FC,2020-2023
Domagoj Antolic,Damac FC,"2021-2021, 2022-2024"
Nicolae Stanciu,Damac FC,2023-2025
Abdullah Al-Ammar,Damac FC,2020-2023
Habib Diallo,Damac FC,2024-2025
Assan Ceesay,Damac FC,2023-2025
Sergio Vittor,Damac FC,2020-2022
Mazen Abusharara,Damac FC,"2019-2020, 2020-2022"
Ibrahim Chenihi,Damac FC,2020-2021
François Kamano,Damac FC,2024-2025
Bruno Duarte,Damac FC,2022-2023
Mijo Caktas,Damac FC,2021-2022
Nono,Damac FC,2022-2023
Abdulaziz Makeen,Damac FC,2021-2024
Abdulaziz Al-Shahrani,Damac FC,"2017-2019, 2019-2020, 2020-2024"
Bilel Saidani,Damac FC,2020-2021
Mouhssine Iajour,Damac FC,2019-2020
Jorge Fellipe,Damac FC,2019-2020
Mohammed Abusabaan,Damac FC,2019-2020
Abdullah Al-Jawaey,Damac FC,2020-2020
Amahl Pellegrino,Damac FC,2021-2021
Filipe Augusto,Damac FC,2021-2022
Abdel Fadel Suanon,Damac FC,"2015-2016, 2016-2019"
Zezinho,Damac FC,2019-2020
Ahmad Al-Zain,Damac FC,"2022-2023, 2023-2024"
Abdelkader Bedrane,Damac FC,2022-2025
Ibrahim Al-Nakhli,Damac FC,2020-2023
Zakaria Hadraf,Damac FC,2019-2020
Moustapha Zeghba,Damac FC,2020-2024
Sami Al-Najei,Damac FC,2019-2020
Abdulwahab Jafar,Damac FC,2019-2020
Ramzi Solan,Damac FC,"2020-2022, 2022-2022, 2023-2025"
Ayman Fallatah,Damac FC,2024-2025
Sultan Faqihi,Damac FC,2023-2024
Hassan Sharaheli,Damac FC,"2017-2018, 2019-2019"
Abdulelah Al-Shammeri,Damac FC,2022-2023
Rafael Costa,Damac FC,2020-2020
Meshari Al-Nemer,Damac FC,2024-2025
Ali Al-Aliany,Damac FC,2015-2019
Mohammed Harzan,Damac FC,2020-2021
Fares Al-Shahrani,Damac FC,"2021-2022, 2023-2023, 2024-2024"
Sami Kassar Al-Shammari,Damac FC,2019-2020
Rayan Mansour Al-Qahtani,Damac FC,2024-2025
Abdulaziz Majrashi,Damac FC,2020-2024
Abdulrahman Al-Yami,Damac FC,2022-2022
Abdullah Al-Mogren,Damac FC,2024-2025
Abdullah Mohammed Majrashi,Damac FC,2015-2019
Khalid Al-Magrabi,Damac FC,2017-2019
Hassan Abu Shrarh,Damac FC,"2023-2024, 2024-2025"
Ahmed Mohamed Fouad,Damac FC,2017-2018
Muhannad Fallatah,Damac FC,2020-2021
Amin Al-Bukhari,Damac FC,2024-2025
Mansour Al-Muwallad,Damac FC,"2020-2020, 2020-2021, 2021-2021"
Khalid Al-Dubaysh,Damac FC,2022-2022
Aubin Kouakou,Damac FC,2018-2020
Najib Ammari,Damac FC,2020-2020
Noor Al-Rashidi,Damac FC,2023-2025
Mosa Zolan,Damac FC,2016-2021
Ahmed Al-Sultan,Damac FC,2017-2019
Mohammed Al-Qaisi,Damac FC,
Aqeel Zaila,Damac FC,2017-2019
Abdulmajeed Al-Thunayan,Damac FC,2017-2018
Faiz Al-Aliany,Damac FC,2015-2018
Thamer Al-Ali,Damac FC,2024-2025
Abdulaziz Ali Aseri,Damac FC,2020-2021
Hatem Bejaoui,Damac FC,2015-2016
Hatten Baratli,Damac FC,2015-2016
Ali Muaddi,Damac FC,2017-2019
Mohammed Al-Shahrani,Damac FC,2018-2020
Saeed Al-Shahrani,Damac FC,
Waleed Sahari,Damac FC,2017-2019
Saeed Ali Al-Qahtani,Damac FC,
Abdullah Bilal,Damac FC,"2020-2020, 2020-2020, 2021-2022"
Murad Al-Rashidi,Damac FC,2020-2020
Abdulrahman Al-Saleem,Damac FC,2017-2019
Jamaan Al-Dosari,Damac FC,2019-2020
Saeed Hezam Al-Shahrani,Damac FC,"2011-2019, 2020-2020"
Abdullah Al-Samti,Damac FC,"2020-2020, 2021-2021"
Dhari Al-Anazi,Damac FC,2022-2025
Imran Ilyas Bakur Adam,Damac FC,2020-2020
Arif Al-Haydar,Damac FC,2020-2022
Mohammed Al-Khaibari,Damac FC,2024-2025
Ahmed Harisi,Damac FC,2023-2025
Hazzaa Al-Ghamdi,Damac FC,2024-2025
Faisal Al-Subiani,Damac FC,2024-2025
Waleed Hizam Al-Oneazi,Damac FC,2021-2023
Abdullah Hassoun,Damac FC,2022-2023
Florin Niță,Damac FC,2024-2025
Abdulrahman Al-Rio,Damac FC,"2020-2022, 2022-2022"
Sanousi Al-Hawsawi,Damac FC,2023-2025
Abdulbasit Hawswi,Damac FC,2022-2025
Hassan Al-Shamrani,Damac FC,"2020-2020, 2021-2024"
Abdullah Al-Qahtani,Damac FC,2023-2025
Abdulrahman Al-Obaid,Damac FC,2023-2025
Ayman Al-Hujaili,Damac FC,"2019-2021, 2022-2022"
