name,club,periods
Romarinho,Al-Ittihad Club,2018-2024
Mohammed Noor,Al-Ittihad Club,"1997-2013, 2014-2016"
Fahad Al-Muwallad,Al-Ittihad Club,"2011-2018, 2018-2019, 2020-2022"
Abderrazak Hamdallah,Al-Ittihad Club,2022-2024
Naif Ahmed Taib Hazazi,Al-Ittihad Club,2008-2013
Mukhtar Fallatah,Al-Ittihad Club,2013-2016
Hamzah Idris,Al-Ittihad Club,1995-2007
Serginho,Al-Ittihad Club,"2001-2003, 2003-2005"
Karim Benzema,Al-Ittihad Club,2023-2025
Abdulrahman Al-Ghamdi,Al-Ittihad Club,2013-2020
Osama Al-Harbi,Al-Ittihad Club,2001-2016
Hicham Aboucherouane,Al-Ittihad Club,2008-2010
Al-Hasan Al-Yami,Al-Ittihad Club,1996-2005
Gelmin Rivas,Al-Ittihad Club,2015-2016
Kahraba,Al-Ittihad Club,"2016-2018, 2025-2025, 2025-2025"
Alhassane Keita,Al-Ittihad Club,2006-2008
Abdelmalek Ziaya,Al-Ittihad Club,2010-2012
Ahmed Akaichi,Al-Ittihad Club,2016-2018
Aleksandar Prijovic,Al-Ittihad Club,2019-2021
Marzouq Al-Otaibi,Al-Ittihad Club,"2000-2002, 2002-2007, 2008-2009"
Saleh Al-Saqri,Al-Ittihad Club,1999-2012
Sultan Al-Nemri,Al-Ittihad Club,2006-2012
Abdulfattah Asiri,Al-Ittihad Club,2011-2016
Manaf Abushgeer,Al-Ittihad Club,2000-2012
Tcheco,Al-Ittihad Club,"2003-2005, 2005-2006, 2007-2008"
Redha Tukar,Al-Ittihad Club,2003-2013
Igor Coronado,Al-Ittihad Club,2021-2024
Haroune Camara,Al-Ittihad Club,"2019-2024, 2024-2024"
Carlos Villanueva,Al-Ittihad Club,2016-2020
Hamad Al-Montashari,Al-Ittihad Club,2002-2016
Mohammed Al-Rashed,Al-Ittihad Club,2011-2012
Magno Alves,Al-Ittihad Club,2007-2008
Ahmed Hegazy,Al-Ittihad Club,"2020-2021, 2021-2024"
Talal Al-Meshal,Al-Ittihad Club,2007-2010
Saud Kariri,Al-Ittihad Club,2003-2013
Amine Chermiti,Al-Ittihad Club,2009-2010
Mohammed Abusabaan,Al-Ittihad Club,
Marquinho,Al-Ittihad Club,2014-2015
Emad Meteb,Al-Ittihad Club,2008-2009
Abdulrahman Al-Oboud,Al-Ittihad Club,"2019-2024, 2024-2025"
Paulo Jorge,Al-Ittihad Club,2010-2013
Lucian Sânmărtean,Al-Ittihad Club,2015-2016
Abdulaziz Al-Bishi,Al-Ittihad Club,"2019-2023, 2024-2025"
Mohamed Kallon,Al-Ittihad Club,2005-2006
Steven Bergwijn,Al-Ittihad Club,2024-2025
Houssem Aouar,Al-Ittihad Club,2024-2025
Abdulaziz Al-Aryani,Al-Ittihad Club,"2016-2020, 2021-2022"
Ahmed Asiri,Al-Ittihad Club,2012-2019
Wendel,Al-Ittihad Club,2011-2012
Ziyad Al-Sahafi,Al-Ittihad Club,"2015-2022, 2023-2023, 2024-2024"
Fahad Al-Ansari,Al-Ittihad Club,2016-2018
Hamdan Al-Shammrani,Al-Ittihad Club,"2019-2023, 2023-2023"
Prince Tagoe,Al-Ittihad Club,2006-2006
N'Golo Kanté,Al-Ittihad Club,2023-2025
Jared Borgetti,Al-Ittihad Club,2006-2007
Abdulaziz Al-Sobyani,Al-Ittihad Club,2007-2011
Nuno Assis,Al-Ittihad Club,2010-2011
Joseph-Désiré Job,Al-Ittihad Club,2005-2006
Saleh Al-Shehri,Al-Ittihad Club,2024-2025
Adnan Fallatah,Al-Ittihad Club,"2005-2011, 2011-2011, 2016-2018"
Ibrahim Suwayed,Al-Ittihad Club,2004-2009
Mohammad Ameen,Al-Ittihad Club,"1999-2010, 2010-2010"
Manuel da Costa,Al-Ittihad Club,2019-2020
Garry Rodrigues,Al-Ittihad Club,"2019-2019, 2020-2021"
Jóbson,Al-Ittihad Club,2013-2014
Wilfried Bony,Al-Ittihad Club,2020-2020
Jota,Al-Ittihad Club,2023-2024
Rabea Al-Sofiani,Al-Ittihad Club,2017-2018
Reinaldo Oliveira,Al-Ittihad Club,2007-2007
Emiliano Vecchio,Al-Ittihad Club,2019-2019
Bruno Henrique,Al-Ittihad Club,2020-2023
Dimba,Al-Ittihad Club,2003-2004
Wagner,Al-Ittihad Club,2007-2007
Ammar Al-Najjar,Al-Ittihad Club,"2017-2019, 2019-2019"
Muhannad Shanqeeti,Al-Ittihad Club,2018-2025
Renato Cajá,Al-Ittihad Club,2009-2009
Ahmed Sharahili,Al-Ittihad Club,2022-2025
Lindomar,Al-Ittihad Club,
Saleh Al-Amri,Al-Ittihad Club,"2023-2024, 2025-2025"
Leandro Bonfim,Al-Ittihad Club,2013-2014
Hosny Abd Rabo,Al-Ittihad Club,2012-2012
Luciano Leguizamón,Al-Ittihad Club,2009-2009
Ahmed Hadid,Al-Ittihad Club,2008-2011
