rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Herman Dzumafo,Herman Dzumafo Epandi,85,29,14,4.721,"2018-2021, 2022-2022",Dzumafo,Unknown,5,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,86 m",Indonesia,id,https://www.transfermarkt.us/herman-dzumafo/profil/spieler/560064,https://img.a.transfermarkt.technology/portrait/small/560064-1741020154.jpg?lm=1,,21.11.1980,Douala,Persiba Balikpapan
2,Anderson Salles,Anderson Aparecido Salles,140,27,5,12.431,"2019-2020, 2021-2025",Salles,Unknown,13,0,Bhayangkara Presisi FC,Defender - Centre-Back,"1,81 m",Brazil,br,https://www.transfermarkt.us/anderson-salles/profil/spieler/67918,https://img.a.transfermarkt.technology/portrait/small/67918-1705463397.png?lm=1,,16.02.1988,Aracariguama,Cianorte Futebol Clube (PR)
3,Dendy Sulistyawan,Unknown,186,27,20,10.807,"2017-2018, 2018-2025",Sulistyawan,22,11,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,76 m",Indonesia,id,https://www.transfermarkt.us/dendy-sulistyawan/profil/spieler/506339,https://img.a.transfermarkt.technology/portrait/small/506339-1705465934.png?lm=1,,12.10.1996,Lamongan,Bhayangkara Presisi FC
4,Emmanuel Kenmogne,Unknown,25,25,0,2.231,,Kenmogne,Unknown,0,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,74 m",Cameroon,cm,https://www.transfermarkt.us/emmanuel-kenmogne/profil/spieler/12948,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,02.09.1980,Bafoussam,Retired
5,Matías Mier,Henry Matías Mier Codina,59,25,14,5.007,2023-2025,Mier,Unknown,16,0,Bhayangkara Presisi FC,Attack - Left Winger,"1,82 m",Uruguay,uy,https://www.transfermarkt.us/matias-mier/profil/spieler/76716,https://img.a.transfermarkt.technology/portrait/small/76716-1616809479.jpg?lm=1,,02.08.1990,Montevideo,PS Barito Putera
6,Ilija Spasojević,Unknown,37,20,5,2.463,2017-2017,Spasojević,9,4,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,87 m",Indonesia,id,https://www.transfermarkt.us/ilija-spasojevic/profil/spieler/48765,https://img.a.transfermarkt.technology/portrait/small/48765-1703148381.png?lm=1,,11.09.1987,Bar,Bhayangkara Presisi FC
7,Paulo Sérgio,Unknown,59,19,13,5.213,2017-2019,Paulo Sérgio,16,13,0,Bhayangkara Presisi FC,Attack - Right Winger,"1,68 m",Portugal,pt,https://www.transfermarkt.us/paulo-sergio/profil/spieler/17328,https://img.a.transfermarkt.technology/portrait/small/17328-1696252381.jpg?lm=1,,24.01.1984,Lisboa,Retired
8,Sani Rizki,Unknown,147,16,15,8.39,2018-2025,Sani Rizki,-,17,1,Bhayangkara Presisi FC,Attack - Left Winger,"1,65 m",Indonesia,id,https://www.transfermarkt.us/sani-rizki/profil/spieler/575759,https://img.a.transfermarkt.technology/portrait/small/575759-1705465600.png?lm=1,,07.01.1998,Sukabumi,Bhayangkara Presisi FC
9,Greg Nwokolo,Greg Junior Nwokolo,24,14,0,2.075,,Nwokolo,10,1,0,Bhayangkara Presisi FC,Attack - Left Winger,"1,75 m",Indonesia,id,https://www.transfermarkt.us/greg-nwokolo/profil/spieler/128174,https://img.a.transfermarkt.technology/portrait/small/128174-1702636951.png?lm=1,,03.01.1986,Onitsha,Without Club
10,Ezechiel Ndouasel,"Ezechiel Aliadjim Ndouasel, إيزيكييل ندواسل",26,13,3,2.2,2020-2023,Ndouasel,11,7,1,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,86 m",Chad,td,https://www.transfermarkt.us/ezechiel-ndouasel/profil/spieler/82364,https://img.a.transfermarkt.technology/portrait/small/82364-1631973120.png?lm=1,,22.04.1988,N'Djamena,Persela Lamongan
11,Alex,Unknown,13,11,0,1.152,2023-2025,Alex,Unknown,4,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,87 m",Brazil,br,https://www.transfermarkt.us/alex/profil/spieler/225024,https://img.a.transfermarkt.technology/portrait/small/225024-1739596668.png?lm=1,,08.07.1993,Unknown,Dewa United FC
12,Ilham Armaiyn,Ilham Udin Armaiyn,57,11,3,3.101,2019-2020,Armaiyn,20,1,0,Bhayangkara Presisi FC,Attack - Left Winger,"1,65 m",Indonesia,id,https://www.transfermarkt.us/ilham-armaiyn/profil/spieler/506338,https://img.a.transfermarkt.technology/portrait/small/506338-1638167887.jpg?lm=1,,10.05.1996,Ternate,Malut United FC
13,Muhammad Hargianto,Unknown,159,11,15,10.444,2017-2025,Hargianto,8,30,1,Bhayangkara Presisi FC,Midfield - Defensive Midfield,"1,68 m",Indonesia,id,https://www.transfermarkt.us/muhammad-hargianto/profil/spieler/506167,https://img.a.transfermarkt.technology/portrait/small/506167-1705465080.png?lm=1,,24.07.1996,Tangerang,Bhayangkara Presisi FC
14,Thiago Furtuoso,Unknown,25,10,2,1.682,,Thiago Furtuoso,Unknown,5,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,85 m",Brazil,br,https://www.transfermarkt.us/thiago-furtuoso/profil/spieler/506340,https://img.a.transfermarkt.technology/portrait/small/506340-1523473155.jpg?lm=1,,08.06.1987,Carapicuiba,Retired
15,Otávio Dutra,Unknown,41,9,2,3.557,,Dutra,5,4,0,Bhayangkara Presisi FC,Defender - Centre-Back,"1,90 m",Indonesia,id,https://www.transfermarkt.us/otavio-dutra/profil/spieler/47415,https://img.a.transfermarkt.technology/portrait/small/47415-1645079365.jpg?lm=1,,22.11.1983,Fortaleza,Persibo Bojonegoro
16,Adam Alis,Adam Alis Setyano,75,9,15,5.023,2018-2022,Alis,17,10,0,Bhayangkara Presisi FC,Midfield - Central Midfield,"1,72 m",Indonesia,id,https://www.transfermarkt.us/adam-alis/profil/spieler/505890,https://img.a.transfermarkt.technology/portrait/small/505890-1737431465.png?lm=1,,19.12.1993,Jakarta,PERSIB Bandung
17,Bruno Matos,Unknown,17,9,2,1.423,2019-2020,Bruno Matos,Unknown,1,0,Bhayangkara Presisi FC,Midfield - Attacking Midfield,"1,82 m",Brazil,br,https://www.transfermarkt.us/bruno-matos/profil/spieler/163555,https://img.a.transfermarkt.technology/portrait/small/163555-1638173590.jpg?lm=1,,05.06.1990,Barra do Rio Grande,Sousa EC
18,Junior Brandão,Unknown,10,7,2,826.0,,Junior Brandão,Unknown,2,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,87 m",Brazil,br,https://www.transfermarkt.us/junior-brandao/profil/spieler/592351,https://img.a.transfermarkt.technology/portrait/small/592351-1663117762.jpg?lm=1,,07.01.1995,Ibiúna,Malut United FC
19,Melvin Platje,Unknown,13,6,2,933.0,2022-2022,Platje,Unknown,0,1,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,77 m",Netherlands,nl,https://www.transfermarkt.us/melvin-platje/profil/spieler/59665,https://img.a.transfermarkt.technology/portrait/small/59665-1627638900.png?lm=1,,16.12.1988,Naarden,AFC Amsterdam
20,Alsan Sanda,Alsan Putra Masat Sanda,94,6,3,6.834,2017-2025,Sanda,-,13,0,Bhayangkara Presisi FC,Defender - Right-Back,"1,72 m",Indonesia,id,https://www.transfermarkt.us/alsan-sanda/profil/spieler/506337,https://img.a.transfermarkt.technology/portrait/small/506337-1705463817.png?lm=1,,01.08.1992,Kupang,Bhayangkara Presisi FC
21,Yu-jun Lee,이유준,115,6,5,9.834,2016-2022,Lee,Unknown,13,1,Bhayangkara Presisi FC,Midfield - Defensive Midfield,"1,75 m",Indonesia,id,https://www.transfermarkt.us/yu-jun-lee/profil/spieler/263621,https://img.a.transfermarkt.technology/portrait/small/263621-1741253820.png?lm=1,,26.09.1989,Seoul,Persela Lamongan
22,Flávio Beck Junior,Unknown,16,5,6,1.204,2019-2019,Beck Junior,Unknown,0,0,Bhayangkara Presisi FC,Midfield - Central Midfield,"1,82 m",Brazil,br,https://www.transfermarkt.us/flavio-beck-junior/profil/spieler/45781,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,14.03.1987,Augusto Pestana,NK Rat Kuna Peljeska
23,Youssef Ezzejjari,Youssef Ezzejjari Lhasnaoui,16,5,1,1.239,2022-2023,Ezzejjari,-,1,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,85 m",Spain,es,https://www.transfermarkt.us/youssef-ezzejjari/profil/spieler/818984,https://img.a.transfermarkt.technology/portrait/small/818984-1632136517.jpeg?lm=1,,10.05.1993,Santa Coloma de Gramanet,Madura United FC
24,Isaac Pupo,Unknown,12,5,0,1.052,,Pupo,-,2,0,Bhayangkara Presisi FC,Midfield - Left Midfield,"1,87 m",Liberia,lr,https://www.transfermarkt.us/isaac-pupo/profil/spieler/64886,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,23.10.1985,Monrovia,Nimba United FC
25,Guy Junior,Unknown,25,5,2,1.493,2017-2018,Guy Junior,Unknown,3,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,80 m",Indonesia,id,https://www.transfermarkt.us/guy-junior/profil/spieler/201919,https://img.a.transfermarkt.technology/portrait/small/201919-1630516477.jpg?lm=1,,30.08.1986,Douala,Persikota Tangerang
26,Rudi Widodo,Unknown,12,4,3,868.0,,Widodo,-,3,0,Bhayangkara Presisi FC,Attack - Centre-Forward,"1,77 m",Indonesia,id,https://www.transfermarkt.us/rudi-widodo/profil/spieler/306788,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,13.07.1983,Pati,Retired
27,Evan Dimas,Evan Dimas Darmono,53,4,7,4.035,2021-2022,Dimas,6,3,0,Bhayangkara Presisi FC,Midfield - Central Midfield,"1,67 m",Indonesia,id,https://www.transfermarkt.us/evan-dimas/profil/spieler/473377,https://img.a.transfermarkt.technology/portrait/small/473377-1699937213.jpeg?lm=1,,13.03.1995,Surabaya,Without Club
