rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Rafly Ariyanto,Mohammad Rafly Ariyanto,22,8,1,1.49,2024-2025,Ariyanto,Unknown,2,0,Persekat Tegal,Attack - Centre-Forward,"1,78 m",Indonesia,id,https://www.transfermarkt.us/rafly-ariyanto/profil/spieler/874899,https://img.a.transfermarkt.technology/portrait/small/874899-1666159432.jpg?lm=1,,17.05.2001,Banjarmasin,Persekat Tegal
2,Agung Supriyanto,Unknown,30,6,0,1.632,"2021-2021, 2022-2024",Supriyanto,-,3,0,Persekat Tegal,Attack - Centre-Forward,"1,78 m",Indonesia,id,https://www.transfermarkt.us/agung-supriyanto/profil/spieler/720589,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,14.06.1992,Jepara,RANS Nusantara FC
3,Felipe Ryan,Unknown,15,5,3,1.35,2024-2025,Felipe Ryan,Unknown,2,0,Persekat Tegal,Midfield - Attacking Midfield,"1,80 m",Brazil,br,https://www.transfermarkt.us/felipe-ryan/profil/spieler/556653,https://img.a.transfermarkt.technology/portrait/small/556653-1697828132.png?lm=1,,28.04.1997,Unknown,Bhayangkara Presisi FC
4,Felipe Ferreira,Unknown,8,4,2,416.0,2025-2025,Felipe Ferreira,Unknown,2,0,Persekat Tegal,Attack - Right Winger,"1,82 m",Brazil,br,https://www.transfermarkt.us/felipe-ferreira/profil/spieler/420159,https://img.a.transfermarkt.technology/portrait/small/420159-1598865399.jpg?lm=1,,25.04.1994,Brasília,Persekat Tegal
5,Kahar Muzakkar,Kahar Kalu Muzakkar,16,4,0,1.165,2023-2024,Muzakkar,32,4,0,Persekat Tegal,Attack - Centre-Forward,"1,75 m",Indonesia,id,https://www.transfermarkt.us/kahar-muzakkar/profil/spieler/663276,https://img.a.transfermarkt.technology/portrait/small/663276-1737737647.png?lm=1,,05.05.1999,Makassar,Gresik United FC
6,Hamdi Sula,Unknown,23,3,1,1.721,"2019-2020, 2024-2025",Hamdi Sula,Unknown,5,0,Persekat Tegal,Defender - Right-Back,"1,75 m",Indonesia,id,https://www.transfermarkt.us/hamdi-sula/profil/spieler/901893,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,03.11.1997,Halmahera Utara,Persekat Tegal
7,Ferdinan Sinaga,Ferdinan Alfred Sinaga,7,3,0,491.0,2024-2024,Sinaga,6,0,0,Persekat Tegal,Attack - Centre-Forward,"1,69 m",Indonesia,id,https://www.transfermarkt.us/ferdinan-sinaga/profil/spieler/206997,https://img.a.transfermarkt.technology/portrait/small/206997-1617769072.jpg?lm=1,,18.09.1988,Kota Bengkulu,Without Club
8,Chrystna Bhagascara,Unknown,33,2,2,2.97,"2021-2021, 2022-2022, 2024-2025",Bhagascara,Unknown,4,0,Persekat Tegal,Midfield - Central Midfield,"1,70 m",Indonesia,id,https://www.transfermarkt.us/chrystna-bhagascara/profil/spieler/662801,https://img.a.transfermarkt.technology/portrait/small/662801-1689735004.jpg?lm=1,,22.06.1998,Bojonegoro,Persekat Tegal
9,Adilson Silva,Adilson Gancho Silva,10,2,1,782.0,2025-2025,Silva,Unknown,2,0,Persekat Tegal,Attack - Centre-Forward,"1,91 m",Portugal,pt,https://www.transfermarkt.us/adilson-silva/profil/spieler/614508,https://img.a.transfermarkt.technology/portrait/small/614508-1701283775.jpeg?lm=1,,30.07.1997,Évora,Persekat Tegal
10,Alfin Zidane,Riza Alfin Zidane,17,2,1,465.0,2023-2024,Zidane,Unknown,0,0,Persekat Tegal,Midfield - Central Midfield,"1,70 m",Indonesia,id,https://www.transfermarkt.us/alfin-zidane/profil/spieler/721085,https://img.a.transfermarkt.technology/portrait/small/721085-1613752414.jpg?lm=1,,13.03.2000,Jakarta,Persiba Balikpapan
