name,club,periods
Juan Arza,Sevilla FC,1943-1959
Juan Araujo,Sevilla FC,1945-1956
Frédéric Kanouté,Sevilla FC,2005-2012
Guillermo Campanal,Sevilla FC,"1929-1936, 1938-1946"
Luís Fabiano,Sevilla FC,2005-2011
Davor Suker,Sevilla FC,1991-1996
Álvaro Negredo,Sevilla FC,2009-2013
Youssef En-Nesyri,Sevilla FC,2020-2024
Wissam Ben Yedder,Sevilla FC,2016-2019
Doménech,Sevilla FC,1946-1958
Kévin Gameiro,Sevilla FC,2013-2016
José Dieguez,Sevilla FC,1957-1967
José Herrera,Sevilla FC,1942-1953
Toni Polster,Sevilla FC,1988-1991
Héctor Scotta,Sevilla FC,1976-1980
José Campos,Sevilla FC,1942-1955
Antoniet Ivorra,Sevilla FC,1957-1963
Ivan Rakitic,Sevilla FC,"2011-2014, 2020-2024"
Júlio Baptista,Sevilla FC,2003-2005
Carlos Bacca,Sevilla FC,2013-2015
Pepillo,Sevilla FC,1939-1945
Loren,Sevilla FC,"1952-1958, 1959-1960"
Vasilios Tsiartas,Sevilla FC,1996-2000
Ramón,Sevilla FC,"1983-1985, 1986-1992"
Enrique Montero,Sevilla FC,
Raimundo Blanco,Sevilla FC,1939-1945
Lucas Ocampos,Sevilla FC,"2019-2022, 2023-2024"
Pablo Sarabia,Sevilla FC,2016-2019
Pepillo García,Sevilla FC,1954-1959
Miguel Torrontegui,Sevilla FC,"1932-1936, 1939-1943"
José Antonio Reyes,Sevilla FC,"1997-2004, 2012-2016"
Jesús Navas,Sevilla FC,"2001-2013, 2017-2025"
Renato,Sevilla FC,2004-2011
José López,Sevilla FC,"1933-1936, 1939-1948"
Juan Carlos Álvarez,Sevilla FC,1978-1985
Enrique Magdaleno,Sevilla FC,1981-1985
Juan Agüero,Sevilla FC,1958-1965
Vicente Iborra,Sevilla FC,2013-2017
Rafael Berrocal,Sevilla FC,"1935-1936, 1938-1943"
Pablo Bengoechea,Sevilla FC,1987-1992
Cesáreo Rivera,Sevilla FC,1960-1965
Ángel Díaz Oñoro,Sevilla FC,
Éver Banega,Sevilla FC,"2014-2016, 2017-2020"
Vitolo,Sevilla FC,2013-2017
Gabi Moya,Sevilla FC,"1993-1996, 1999-2000"
Juan Carlos,Sevilla FC,1998-2000
Monchu Suárez,Sevilla FC,
Rafa Paz,Sevilla FC,1986-1997
Franco Vázquez,Sevilla FC,2016-2021
Juan Ayala,Sevilla FC,"1951-1952, 1953-1955"
Tibor Szalay,Sevilla FC,1958-1961
Pintinho,Sevilla FC,"1981-1984, 1985-1985"
Cholo,Sevilla FC,1986-1990
Daniel Bertoni,Sevilla FC,1978-1981
Munir El Haddadi,Sevilla FC,2019-2022
Pauet,Sevilla FC,1955-1958
Rafa Mir,Sevilla FC,"2021-2024, 2025-2025"
Francisco,Sevilla FC,1981-1990
Iván Zamorano,Sevilla FC,1990-1992
Jorge Orlando López,Sevilla FC,1980-1985
Manuel Liz,Sevilla FC,"1952-1956, 1957-1958"
Nicolás Olivera,Sevilla FC,"1998-1999, 1999-2002"
Danny Bergara,Sevilla FC,1967-1972
Santi Llorente,Sevilla FC,1981-1984
Enzo Maresca,Sevilla FC,2005-2009
Carlitos,Sevilla FC,"1995-1997, 1997-1998, 2003-2006"
Antoñito,Sevilla FC,"2000-2005, 2006-2006, 2007-2007"
Enrique Mateos,Sevilla FC,1961-1964
Ramoní,Sevilla FC,1950-1958
Javi Casquero,Sevilla FC,2000-2005
Pedro Cabral,Sevilla FC,1963-1967
José Luis Areta,Sevilla FC,1961-1966
Luuk de Jong,Sevilla FC,"2019-2021, 2022-2022"
Adriano,Sevilla FC,2005-2010
José Luis Ruda,Sevilla FC,
Fernando Guillamón,Sevilla FC,1945-1956
Ángel Oliveros,Sevilla FC,1961-1967
Moisés Rodríguez,Sevilla FC,
Pedro Berruezo,Sevilla FC,1968-1973
Diego Perotti,Sevilla FC,"2009-2014, 2014-2014"
Dani Alves,Sevilla FC,"2002-2002, 2003-2008"
José Pineda,Sevilla FC,
Erik Lamela,Sevilla FC,2021-2024
Diego Simeone,Sevilla FC,1992-1994
Rafael Jaén,Sevilla FC,1974-1979
Coke,Sevilla FC,2011-2016
Nolito,Sevilla FC,2017-2020
Joaquín Correa,Sevilla FC,2016-2018
Pedro Eguiluz,Sevilla FC,1941-1950
Enrique Lora,Sevilla FC,1966-1977
Julián Rubio,Sevilla FC,1973-1979
Federico Fazio,Sevilla FC,"2007-2014, 2016-2016"
Kepa Blanco,Sevilla FC,"2003-2007, 2007-2007"
Darío Silva,Sevilla FC,2003-2005
Chus Pereda,Sevilla FC,1959-1961
Manu del Moral,Sevilla FC,"2011-2013, 2014-2014, 2015-2015"
Luis Muriel,Sevilla FC,"2017-2019, 2019-2019"
Pepe Salguero,Sevilla FC,1987-1992
