name,club,periods
Telmo Zarra,Athletic Bilbao,1940-1955
Dani,Athletic Bilbao,1974-1986
Aritz Aduriz,Athletic Bilbao,"2002-2003, 2006-2008, 2012-2020"
José Panizo,Athletic Bilbao,1939-1955
Eneko Arieta,Athletic Bilbao,1951-1966
Piru Gaínza,Athletic Bilbao,1940-1960
José Artetxe,Athletic Bilbao,1949-1965
Guillermo Gorostiza,Athletic Bilbao,"1929-1936, 1939-1940"
Ismael Urzaiz,Athletic Bilbao,1996-2007
Bata,Athletic Bilbao,1929-1936
Fernando Llorente,Athletic Bilbao,2004-2013
Rafael Iriondo,Athletic Bilbao,1940-1953
Julen Guerrero,Athletic Bilbao,1992-2006
Iñaki Williams,Athletic Bilbao,2015-2025
Fidel Uriarte,Athletic Bilbao,1962-1974
José Iraragorri,Athletic Bilbao,"1929-1936, 1946-1949"
Joseba Etxeberria,Athletic Bilbao,1995-2010
Manu Sarabia,Athletic Bilbao,"1976-1977, 1978-1988"
Carlos Ruiz,Athletic Bilbao,1970-1981
Venancio,Athletic Bilbao,"1945-1947, 1949-1955"
Cuco Ziganda,Athletic Bilbao,1991-1998
Raúl García,Athletic Bilbao,2015-2024
Victorio Unamuno,Athletic Bilbao,"1928-1933, 1938-1942"
Félix Marcaida,Athletic Bilbao,1952-1963
Iker Muniain,Athletic Bilbao,2009-2024
Antón Arieta,Athletic Bilbao,1964-1974
Estanis Argote,Athletic Bilbao,1977-1990
Mauri,Athletic Bilbao,1953-1964
Ignacio Uribe,Athletic Bilbao,1953-1963
Fran Yeste,Athletic Bilbao,2000-2010
José Argoitia,Athletic Bilbao,"1960-1962, 1962-1972"
Markel Susaeta,Athletic Bilbao,2007-2019
Francisco Gárate,Athletic Bilbao,"1935-1936, 1939-1946"
Santiago Ezquerro,Athletic Bilbao,1998-2005
Txetxu Rojo,Athletic Bilbao,1965-1982
Koldo Aguirre,Athletic Bilbao,1957-1969
Txema Noriega,Athletic Bilbao,1980-1987
Ernesto Valverde,Athletic Bilbao,1990-1996
José María Maguregui,Athletic Bilbao,1952-1961
Andoni Goikoetxea,Athletic Bilbao,1975-1987
Aitor Larrazabal,Athletic Bilbao,1990-2004
Oihan Sancet,Athletic Bilbao,2020-2025
Óscar de Marcos,Athletic Bilbao,2009-2025
Pello Uralde,Athletic Bilbao,1987-1990
Andoni Iraola,Athletic Bilbao,2003-2015
Armando Merodio,Athletic Bilbao,1956-1963
Mikel San José,Athletic Bilbao,"2009-2010, 2010-2020"
Ander Garitano,Athletic Bilbao,1987-1996
Ignacio Aguirrezabala,Athletic Bilbao,1928-1935
Álex Berenguer,Athletic Bilbao,2020-2025
Hermenegildo Elices,Athletic Bilbao,"1933-1938, 1939-1944"
Ramón Lafuente,Athletic Bilbao,1926-1934
Ismael Urtubi,Athletic Bilbao,"1981-1981, 1982-1992"
Gorka Guruzeta,Athletic Bilbao,2022-2025
Nico Williams,Athletic Bilbao,2021-2025
Javier Irureta,Athletic Bilbao,1975-1980
Gaizka Toquero,Athletic Bilbao,"2008-2008, 2008-2015"
Carlos García,Athletic Bilbao,"1992-1994, 1995-2003"
Javi Martínez,Athletic Bilbao,2006-2012
Igor Gabilondo,Athletic Bilbao,2006-2012
Tiko,Athletic Bilbao,"1999-2008, 2009-2009"
Carlos Gurpegui,Athletic Bilbao,2002-2016
Ricardo Mendiguren,Athletic Bilbao,1987-1997
Ignacio Churruca,Athletic Bilbao,1976-1980
Asier Villalibre,Athletic Bilbao,"2019-2023, 2023-2024"
Nicolás Estéfano,Athletic Bilbao,1966-1973
José María Lasa,Athletic Bilbao,1972-1979
Julio Salinas,Athletic Bilbao,1982-1986
José Luis Duque,Athletic Bilbao,"1942-1943, 1943-1944"
Félix Zubiaga,Athletic Bilbao,1969-1975
Genar Andrinua,Athletic Bilbao,1986-1997
Miguel Sola,Athletic Bilbao,1980-1985
Ibai Gómez,Athletic Bilbao,"2011-2016, 2019-2021"
Endika,Athletic Bilbao,"1981-1982, 1983-1987"
Agustín Gisasola,Athletic Bilbao,1970-1983
Asier del Horno,Athletic Bilbao,"2000-2005, 2007-2008"
Txetxu Gallego,Athletic Bilbao,"1980-1980, 1981-1991"
Félix Sarriugarte,Athletic Bilbao,1986-1989
Iñigo Liceranzu,Athletic Bilbao,1981-1988
David López,Athletic Bilbao,2007-2012
José María Igartua,Athletic Bilbao,1968-1975
Luis María Uribe,Athletic Bilbao,1929-1934
José Luis Bilbao,Athletic Bilbao,"1941-1943, 1944-1951"
Javier Ormaza,Athletic Bilbao,
Lorenzo Albizua,Athletic Bilbao,1942-1948
Yuri Berchiche,Athletic Bilbao,2018-2025
Rafael Escudero,Athletic Bilbao,1943-1944
Mikel Rico,Athletic Bilbao,2013-2019
Patxi Ferreira,Athletic Bilbao,"1987-1989, 1997-2000"
Javi Luke,Athletic Bilbao,"1990-1993, 1994-1995"
Mari Lacruz,Athletic Bilbao,1997-2006
Juan María Zorriqueta,Athletic Bilbao,"1958-1959, 1960-1962, 1963-1970"
Tini,Athletic Bilbao,1951-1952
Pablo Orbaiz,Athletic Bilbao,"2000-2011, 2012-2012"
Javi González,Athletic Bilbao,"1997-2006, 2006-2007"
Federico Bilbao,Athletic Bilbao,1953-1961
Beñat Etxebarria,Athletic Bilbao,2013-2020
Ángel Careaga,Athletic Bilbao,1933-1936
Miguel de Andrés,Athletic Bilbao,1979-1988
