name,club,periods
Samuel Eto'o,RCD Mallorca,"2000-2000, 2000-2004"
Abdón Prats,RCD Mallorca,"2010-2013, 2014-2015, 2017-2025"
Juan Arango,RCD Mallorca,2004-2009
Víctor Casadesús,RCD Mallorca,"2003-2008, 2008-2008, 2009-2014"
Lago Júnior,RCD Mallorca,"2016-2022, 2022-2023"
Vedat Muriqi,RCD Mallorca,"2022-2022, 2022-2025"
Dani Rodríguez,RCD Mallorca,2018-2025
Ariel Ibagaza,RCD Mallorca,"1998-2003, 2006-2008"
Miguel Ángel Nadal,RCD Mallorca,"1987-1991, 1999-2005"
Pierre Webó,RCD Mallorca,2007-2011
Chory Castro,RCD Mallorca,2007-2012
Carlitos,RCD Mallorca,"1997-1997, 1998-2003"
Salva Sevilla,RCD Mallorca,2017-2022
Albert Luque,RCD Mallorca,"1997-1999, 2000-2002"
Tomer Hemed,RCD Mallorca,2011-2014
Jovan Stankovic,RCD Mallorca,"1995-2001, 2003-2004"
Alejandro Alfaro,RCD Mallorca,2011-2014
Leo Biagini,RCD Mallorca,"1998-2002, 2002-2003"
Antonio Raíllo,RCD Mallorca,2016-2025
Emilio Nsue,RCD Mallorca,"2006-2008, 2009-2009, 2010-2014"
Michaël Pereira,RCD Mallorca,"2009-2013, 2014-2016"
José Nunes,RCD Mallorca,2006-2014
Paquete Higuera,RCD Mallorca,1982-1988
Alejandro Campano,RCD Mallorca,2000-2006
Antonio Orejuela,RCD Mallorca,"1986-1988, 1994-1995"
Amath Ndiaye,RCD Mallorca,"2020-2021, 2021-2024, 2024-2024"
Fernando Varela,RCD Mallorca,2006-2010
Paco Soler,RCD Mallorca,1991-2004
Marcos Martín,RCD Mallorca,"1988-1991, 2000-2005"
Iván Ramis,RCD Mallorca,"2001-2005, 2006-2012"
Álvaro Novo,RCD Mallorca,1998-2003
Marcelino,RCD Mallorca,1996-1999
Vicente Engonga,RCD Mallorca,1997-2002
Antonio Sánchez,RCD Mallorca,"2016-2016, 2017-2018, 2019-2019, 2020-2025"
Lluís Carreras,RCD Mallorca,1996-2001
Guillermo Pereyra,RCD Mallorca,2004-2008
Josep Lluís Martí,RCD Mallorca,"1995-2000, 2008-2015"
Laurén,RCD Mallorca,1998-2000
Jonás Gutiérrez,RCD Mallorca,2005-2008
Esteve Fradera,RCD Mallorca,"1989-1993, 1995-1996"
Álvaro Cervera,RCD Mallorca,1987-1992
Tuni,RCD Mallorca,"2001-2003, 2004-2008, 2009-2011, 2011-2011"
Fernando Niño,RCD Mallorca,1998-2005
Pedro Bigas,RCD Mallorca,2011-2015
Joan Sastre,RCD Mallorca,"2015-2022, 2022-2022"
Pablo Maffeo,RCD Mallorca,"2021-2022, 2022-2025"
Gabriel Vidal,RCD Mallorca,"1989-1996, 1998-1998"
Fernando Navarro,RCD Mallorca,"2005-2006, 2006-2008"
Pau Cendrós,RCD Mallorca,"2004-2006, 2008-2008, 2009-2009, 2010-2012, 2014-2015"
Martin Valjent,RCD Mallorca,"2018-2019, 2019-2025"
Bolao,RCD Mallorca,1959-1967
Héctor Yuste,RCD Mallorca,"2015-2015, 2015-2017"
Miquel Soler,RCD Mallorca,1998-2003
João Victor,RCD Mallorca,2010-2015
Javier Olaizola,RCD Mallorca,1995-2004
Gustavo Siviero,RCD Mallorca,1998-2002
Sergio Ballesteros,RCD Mallorca,2004-2008
Iddrisu Baba,RCD Mallorca,"2015-2016, 2016-2017, 2018-2023, 2024-2024"
Ángel Pedraza,RCD Mallorca,1988-1995
Carlos Roa,RCD Mallorca,1998-2002
José Alberto Izquierdo,RCD Mallorca,1983-1988
José Serer,RCD Mallorca,1989-1993
Iñigo Ruiz de Galarreta,RCD Mallorca,"2019-2019, 2020-2023"
Jaume Costa,RCD Mallorca,2021-2024
Toni Prats,RCD Mallorca,"1991-1995, 2005-2007"
Doro,RCD Mallorca,1961-1970
Leo Franco,RCD Mallorca,1998-2004
Dudu Aouate,RCD Mallorca,2009-2014
Manolo Reina,RCD Mallorca,2017-2022
Miguel Ángel Moyá,RCD Mallorca,2001-2009
Badou Zaki,RCD Mallorca,1986-1990
David Cortés,RCD Mallorca,2002-2006
Josep Sala,RCD Mallorca,1988-1993
Pascual Parra,RCD Mallorca,1988-1993
