name,club,periods
Borja Viguera,Deportivo Alavés,2012-2014
Rubén Navarro,Deportivo Alavés,2001-2007
Javi Moreno,Deportivo Alavés,"1998-1998, 1999-2001"
Joselu,Deportivo Alavés,2019-2022
Manuel Serrano,Deportivo Alavés,1994-1998
Vicente Echeandía,Deportivo Alavés,"1952-1957, 1958-1959"
Jito,Deportivo Alavés,2010-2012
Rodolfo Bodipo,Deportivo Alavés,2004-2006
Pablo Gómez,Deportivo Alavés,"1995-1996, 1997-2004"
Luis Rioja,Deportivo Alavés,2019-2024
Magno,Deportivo Alavés,1998-2004
Geni,Deportivo Alavés,2009-2012
Iván Alonso,Deportivo Alavés,2000-2004
Nenê,Deportivo Alavés,2004-2006
Manu García,Deportivo Alavés,2012-2021
Martín Astudillo,Deportivo Alavés,"1999-2008, 2008-2009"
Manu Barreiro,Deportivo Alavés,2014-2017
Miguel Echaniz,Deportivo Alavés,1953-1956
Wilson Jones,Deportivo Alavés,1954-1955
Ibai Gómez,Deportivo Alavés,2016-2019
Sendoa Agirre,Deportivo Alavés,2011-2013
John Aloisi,Deportivo Alavés,2005-2007
Kike García,Deportivo Alavés,2023-2025
Edgar Méndez,Deportivo Alavés,"2016-2017, 2020-2022"
Lucas Pérez,Deportivo Alavés,2019-2021
Munir El Haddadi,Deportivo Alavés,2017-2018
Baltasar Albéniz,Deportivo Alavés,
Guzmán Casaseca,Deportivo Alavés,2012-2014
Óscar Martínez,Deportivo Alavés,2009-2011
Quique de Lucas,Deportivo Alavés,2003-2007
Julio Salinas,Deportivo Alavés,1998-2000
Rubén Sobrino,Deportivo Alavés,"2016-2017, 2017-2019"
Toni Moral,Deportivo Alavés,2006-2009
Gaizka Toquero,Deportivo Alavés,2015-2017
Igor Martínez,Deportivo Alavés,2007-2010
Víctor Laguardia,Deportivo Alavés,2014-2023
Toti,Deportivo Alavés,"2013-2014, 2014-2015"
Javi Casares,Deportivo Alavés,2010-2012
Jordi Cruyff,Deportivo Alavés,2000-2003
José Antonio Ucelay,Deportivo Alavés,1955-1956
David Aganzo,Deportivo Alavés,2007-2008
Juli Cerdá,Deportivo Alavés,2014-2016
Fernando Esparza,Deportivo Alavés,2010-2011
Javi Guerra,Deportivo Alavés,2008-2009
John Guidetti,Deportivo Alavés,"2018-2018, 2018-2020, 2020-2022"
Jonathan Calleri,Deportivo Alavés,2018-2019
Lluís Codina,Deportivo Alavés,1994-1998
Ion Vélez,Deportivo Alavés,2013-2015
Mamadou Sylla,Deportivo Alavés,"2021-2022, 2022-2023"
Deyverson,Deportivo Alavés,"2016-2017, 2020-2021"
Juanma Delgado,Deportivo Alavés,2012-2013
Jorge Azkoitia,Deportivo Alavés,1996-2001
Óscar Téllez,Deportivo Alavés,"1997-1998, 1999-2006"
Cosmin Contra,Deportivo Alavés,1999-2001
Christian Santos,Deportivo Alavés,2016-2018
Samu Aghehowa,Deportivo Alavés,2023-2024
Pablo Casar,Deportivo Alavés,2006-2009
Emilio Arbaizar,Deportivo Alavés,
Ibon Begoña,Deportivo Alavés,"1997-2004, 2006-2006"
Jon Guridi,Deportivo Alavés,2022-2025
Xeber Alkain,Deportivo Alavés,2022-2024
Raúl Carnero,Deportivo Alavés,"2014-2014, 2014-2017"
Víctor Bermúdez,Deportivo Alavés,1995-1997
Hermes Desio,Deportivo Alavés,1997-2003
Asier Villalibre,Deportivo Alavés,"2023-2023, 2024-2025"
Carlos Llorens,Deportivo Alavés,2001-2002
Gerard López,Deportivo Alavés,1998-1999
Sívori,Deportivo Alavés,1997-1999
Joseba Arriaga,Deportivo Alavés,2010-2010
Arthuro,Deportivo Alavés,"2005-2007, 2008-2008"
Jurica Vucko,Deportivo Alavés,"1999-2002, 2003-2004"
Ivan Tomic,Deportivo Alavés,"2000-2001, 2003-2003"
Fabricio Coloccini,Deportivo Alavés,2001-2002
Adrian Ilie,Deportivo Alavés,"2002-2004, 2004-2004"
Gabriel Gómez,Deportivo Alavés,"2006-2007, 2007-2008"
Carlos Protesoni,Deportivo Alavés,2022-2025
Abde Rebbach,Deportivo Alavés,"2022-2025, 2025-2025"
Asier Salcedo,Deportivo Alavés,2010-2013
Simón Lecue,Deportivo Alavés,
Gorka Laborda,Deportivo Alavés,2013-2014
Carlos Vicente,Deportivo Alavés,2024-2025
Meho Kodro,Deportivo Alavés,1999-2000
Pape Thiaw,Deportivo Alavés,"2004-2007, 2007-2007"
Gorka Azkorra,Deportivo Alavés,2011-2012
Borja Bastón,Deportivo Alavés,2018-2019
Manuel Canabal,Deportivo Alavés,1998-1999
Ranko Despotovic,Deportivo Alavés,2014-2015
Bartholomew Ogbeche,Deportivo Alavés,2006-2007
Miguel de la Fuente,Deportivo Alavés,"2021-2023, 2024-2024"
Óscar Rico,Deportivo Alavés,2009-2011
Santiago Carpintero,Deportivo Alavés,2004-2007
Kiko Femenía,Deportivo Alavés,2015-2017
Edu Alonso,Deportivo Alavés,2002-2008
Pere Pons,Deportivo Alavés,2019-2022
Tomás Pina,Deportivo Alavés,"2017-2018, 2018-2022"
Rodrigo Ely,Deportivo Alavés,"2017-2017, 2017-2021"
Delfí Geli,Deportivo Alavés,2000-2003
