name,club,periods
Víctor Fernández,Real Valladolid CF,"1996-2000, 2004-2009"
Javi Guerra,Real Valladolid CF,2010-2014
Óscar González,Real Valladolid CF,"2001-2004, 2010-2016"
Alen Peternac,Real Valladolid CF,1995-2000
Gerardo Coque,Real Valladolid CF,"1947-1953, 1958-1959"
Alberto López Moreno,Real Valladolid CF,"1988-1995, 1998-2001"
Jorge Alonso,Real Valladolid CF,
Jesus Domingo,Real Valladolid CF,1951-1956
Goyo Fonseca,Real Valladolid CF,"1983-1986, 1987-1992, 1995-1996"
Delio Morollón,Real Valladolid CF,"1958-1964, 1966-1967"
Joaquín Murillo,Real Valladolid CF,1954-1957
Jaime Mata,Real Valladolid CF,2016-2018
Joseba Llorente,Real Valladolid CF,2005-2008
Shon Weissman,Real Valladolid CF,"2020-2023, 2023-2023"
Jorge da Silva,Real Valladolid CF,1982-1985
Óscar Plano,Real Valladolid CF,2017-2023
Nauzet Alemán,Real Valladolid CF,2009-2012
Mami Quevedo,Real Valladolid CF,1994-1998
Manuel Peña,Real Valladolid CF,1983-1990
Luis Minguela,Real Valladolid CF,
Juan Villar,Real Valladolid CF,2015-2017
Pepe Moré,Real Valladolid CF,1976-1988
Gabi Moya,Real Valladolid CF,1986-1991
Tini,Real Valladolid CF,1952-1959
Cacho Endériz,Real Valladolid CF,"1959-1963, 1969-1973"
Luis Miguel Gail,Real Valladolid CF,1977-1986
Eusebio,Real Valladolid CF,"1983-1987, 1997-2002"
Manucho,Real Valladolid CF,"2009-2010, 2010-2011, 2011-2014"
Fernando Sales,Real Valladolid CF,2000-2004
Fernando,Real Valladolid CF,1995-1997
Víctor,Real Valladolid CF,
José Luis Caminero,Real Valladolid CF,"1989-1993, 1998-2004"
Janko Jankovic,Real Valladolid CF,1988-1990
Patricio Yáñez,Real Valladolid CF,"1982-1985, 1986-1987"
Hector Aramendi,Real Valladolid CF,1959-1964
Toni Villa,Real Valladolid CF,2017-2022
Alberto Bueno,Real Valladolid CF,"2009-2010, 2011-2013"
Enes Ünal,Real Valladolid CF,2018-2020
Míchel Herrero,Real Valladolid CF,2016-2021
Víctor Pérez,Real Valladolid CF,"2011-2014, 2015-2015, 2015-2015, 2016-2016, 2017-2017"
Sergi Guardiola,Real Valladolid CF,"2019-2021, 2022-2023, 2023-2023"
Anuar,Real Valladolid CF,"2017-2020, 2020-2020, 2021-2025"
Gallet,Real Valladolid CF,1955-1961
Jonathan Sesma,Real Valladolid CF,2007-2010
Monchu,Real Valladolid CF,"2022-2022, 2022-2024"
David Sousa,Real Valladolid CF,"2002-2003, 2003-2006"
Sisi González,Real Valladolid CF,"2006-2008, 2009-2012"
Benjamín,Real Valladolid CF,1994-1998
Onésimo Sánchez,Real Valladolid CF,"1986-1988, 1989-1989, 1990-1993"
Pepín,Real Valladolid CF,
Roque Mesa,Real Valladolid CF,2020-2023
Rubén Alcaraz,Real Valladolid CF,"2018-2022, 2022-2022"
Jofre Mateu,Real Valladolid CF,2010-2012
García Calvo,Real Valladolid CF,"1997-2001, 2006-2009"
Chema Jiménez,Real Valladolid CF,1997-2007
Álvaro Aguado,Real Valladolid CF,"2019-2019, 2019-2020, 2020-2020, 2021-2023"
Jesús Sánchez,Real Valladolid CF,2000-2005
Óscar Sánchez,Real Valladolid CF,2002-2009
Javier Sánchez Vallés,Real Valladolid CF,
Carlos Ramírez,Real Valladolid CF,
Román Matito,Real Valladolid CF,1951-1962
Álvaro Rubio,Real Valladolid CF,2006-2016
Kike Pérez,Real Valladolid CF,"2020-2022, 2022-2023, 2024-2025"
Pablo Hervías,Real Valladolid CF,"2017-2018, 2019-2019, 2019-2022"
José Luis Soto,Real Valladolid CF,1995-1998
Javi Baraja,Real Valladolid CF,2005-2014
Júlio César,Real Valladolid CF,"1996-1999, 2003-2004"
Isidoro Lasala,Real Valladolid CF,
Jesús Ángel Turiel,Real Valladolid CF,"1993-1997, 1998-2001"
Borja Fernández,Real Valladolid CF,"2006-2010, 2016-2016, 2017-2019"
Joaquín Fernández,Real Valladolid CF,2018-2023
Marc Valiente,Real Valladolid CF,2010-2015
Iván Sánchez,Real Valladolid CF,"2022-2022, 2022-2025"
Luis Miguel Damián,Real Valladolid CF,"1988-1991, 1992-1994"
Álvaro Antón,Real Valladolid CF,"2004-2008, 2008-2008, 2009-2009, 2010-2011"
Alberto Marcos,Real Valladolid CF,1995-2010
Javi Sánchez,Real Valladolid CF,"2019-2020, 2020-2025"
Francisco Lesmes,Real Valladolid CF,1949-1961
Juan Carlos,Real Valladolid CF,"1984-1987, 1995-1999"
Mario Abrante,Real Valladolid CF,"2001-2003, 2004-2006"
Toño Torrecilla,Real Valladolid CF,1985-1988
Hárold Lozano,Real Valladolid CF,1996-2002
Nacho Martínez,Real Valladolid CF,2017-2022
Carlos Peña,Real Valladolid CF,2010-2015
Javi Torres Gómez,Real Valladolid CF,1993-2005
Gonzalo Arguiñano,Real Valladolid CF,1987-1990
Enrique Moreno,Real Valladolid CF,1986-1992
Kiko Olivas,Real Valladolid CF,2017-2022
Jesús Rueda,Real Valladolid CF,"2009-2009, 2010-2015"
Pedro López,Real Valladolid CF,2005-2011
Luis Pérez,Real Valladolid CF,2020-2025
Javi Gracia,Real Valladolid CF,1993-1995
Antonio Rukavina,Real Valladolid CF,2012-2014
Antoñito,Real Valladolid CF,2017-2020
José Lemos,Real Valladolid CF,
Lucas Rosa,Real Valladolid CF,2022-2025
