name,club,periods
Joaquín Álvarez,CD Leganés,"2000-2001, 2007-2010"
Alexander Szymanowski,CD Leganés,2015-2020
Javi Eraso,CD Leganés,"2013-2015, 2017-2022"
José Manuel Arnáiz,CD Leganés,"2018-2020, 2020-2023"
Mikel Arruabarrena,CD Leganés,2010-2011
Carlos Martínez,CD Leganés,"2007-2010, 2012-2014"
Miguel de la Fuente,CD Leganés,"2020-2021, 2023-2024, 2024-2025"
Dioni,CD Leganés,"2012-2013, 2014-2015"
Aníbal Zurdo,CD Leganés,2008-2010
Carlos Álvarez,CD Leganés,2013-2015
Miguel Ángel,CD Leganés,"1991-1997, 2000-2003"
Dani Raba,CD Leganés,2022-2025
Juan Muñoz,CD Leganés,"2019-2019, 2020-2023"
Youssef En-Nesyri,CD Leganés,2018-2020
Diego García,CD Leganés,"2020-2022, 2023-2025"
Tonino,CD Leganés,2010-2012
Borja Lázaro,CD Leganés,2014-2016
Nacho Aznar,CD Leganés,2006-2010
Óscar Rodríguez,CD Leganés,"2018-2020, 2024-2025"
Fernando Velasco,CD Leganés,2013-2015
Martin Braithwaite,CD Leganés,"2019-2019, 2019-2020"
Martín Mantovani,CD Leganés,"2013-2014, 2014-2018"
Gerardo Berodia,CD Leganés,
Sergio González,CD Leganés,2020-2025
Rubén Navarro,CD Leganés,2011-2012
Catanha,CD Leganés,1997-1998
Juan Cruz,CD Leganés,"2024-2024, 2024-2025"
Víctor Fernández,CD Leganés,2011-2012
Sabin Merino,CD Leganés,"2018-2019, 2019-2020, 2020-2022"
Javi Vicente,CD Leganés,2007-2009
Chuli,CD Leganés,2015-2015
Miguel Ángel Guerrero,CD Leganés,"2016-2018, 2020-2020"
Rubén Peña,CD Leganés,2014-2016
José Mari,CD Leganés,1997-2000
Juli,CD Leganés,2006-2010
Seydouba Cissé,CD Leganés,2020-2025
Guido Carrillo,CD Leganés,"2018-2019, 2019-2020"
Sergio Pachón,CD Leganés,1998-2000
Fer Ruiz,CD Leganés,2012-2014
Carlos Llorens,CD Leganés,1997-1998
Chupe,CD Leganés,2009-2012
Ferran Tacón,CD Leganés,2010-2011
Nabil El Zhar,CD Leganés,2017-2019
Álvaro García,CD Leganés,2013-2015
Mario Fuentes,CD Leganés,2007-2012
Rober Ibáñez,CD Leganés,"2016-2017, 2020-2021, 2022-2022"
Javi Hernández,CD Leganés,"2020-2022, 2023-2023, 2024-2025"
David Garrido,CD Leganés,2007-2010
Omar Ramos,CD Leganés,2015-2018
Pablo Calandria,CD Leganés,2002-2004
Ángel Vivar Dorado,CD Leganés,1991-1994
Rubén Pardo,CD Leganés,"2020-2021, 2021-2023"
Guillermo Fernández,CD Leganés,2015-2016
Jonathan Silva,CD Leganés,"2018-2019, 2019-2021"
Borja Garcés,CD Leganés,2021-2022
Patxi Puñal,CD Leganés,1999-2000
Robert,CD Leganés,2012-2013
Kevin Bua,CD Leganés,2020-2021
Lazar Randjelovic,CD Leganés,2021-2022
Yacine Qasmi,CD Leganés,2022-2023
Munir El Haddadi,CD Leganés,2024-2025
Gaku Shibasaki,CD Leganés,2020-2023
David Valleros,CD Leganés,"2008-2010, 2012-2014"
Borja Bastón,CD Leganés,2020-2021
Luis Ricardo,CD Leganés,1993-1995
Kenneth Omeruo,CD Leganés,"2018-2019, 2019-2023"
Paco Candela,CD Leganés,"2013-2015, 2015-2016"
Naim García,CD Leganés,"2021-2023, 2023-2024, 2024-2025, 2025-2025"
Sergio Postigo,CD Leganés,"2007-2010, 2013-2015"
David Belenguer,CD Leganés,1995-1996
Dimitrios Siovas,CD Leganés,"2017-2017, 2017-2020"
David López,CD Leganés,2011-2012
Roberto Batres,CD Leganés,2012-2013
Diego Rico,CD Leganés,2016-2018
Vicente Pérez,CD Leganés,2011-2012
Crescencio Cuéllar,CD Leganés,1997-1998
Allan Nyom,CD Leganés,"2018-2019, 2022-2024"
Sívori,CD Leganés,2001-2003
Jonathan Valle,CD Leganés,2010-2011
Óscar Vega,CD Leganés,2012-2013
Javi Ballesteros,CD Leganés,2012-2012
Joaquín Macanás,CD Leganés,1998-2004
Samuel Eto'o,CD Leganés,1997-1998
Pablo Villanueva,CD Leganés,2001-2003
David Timor,CD Leganés,2016-2017
Luciano,CD Leganés,"2016-2017, 2017-2017, 2018-2018, 2019-2019"
Iván Zarandona,CD Leganés,2008-2010
Nakor Bueno,CD Leganés,2010-2011
Lluís Codina,CD Leganés,1998-2000
Nordin Amrabat,CD Leganés,2017-2018
Trigueros,CD Leganés,1998-2001
Claudio Beauvue,CD Leganés,2017-2018
Arnal Conde,CD Leganés,2001-2002
Garci,CD Leganés,2008-2010
Álvaro Zazo,CD Leganés,2010-2011
Darwin Machís,CD Leganés,2016-2017
