name,club,periods
Cristiano Ronaldo,Real Madrid,2009-2018
Karim Benzema,Real Madrid,2009-2023
Raúl,Real Madrid,1992-2010
Santillana,Real Madrid,1971-1988
Ferenc Puskás,Real Madrid,1958-1966
Hugo Sánchez,Real Madrid,1985-1992
Paco Gento,Real Madrid,1953-1971
Pirri,Real Madrid,1964-1980
Emilio Butragueño,Real Madrid,1984-1995
Amancio,Real Madrid,1962-1976
Míchel,Real Madrid,1984-1996
Fernando Hierro,Real Madrid,1989-2003
Pahiño,Real Madrid,1948-1953
Gonzalo Higuaín,Real Madrid,2007-2013
Juanito,Real Madrid,1977-1987
Gareth Bale,Real Madrid,"2013-2020, 2021-2022"
Luis Molowny,Real Madrid,1946-1957
Ronaldo,Real Madrid,2002-2007
Vinicius Junior,Real Madrid,2018-2025
Iván Zamorano,Real Madrid,1992-1996
Sergio Ramos,Real Madrid,2005-2021
Fernando Morientes,Real Madrid,"1997-2003, 2004-2005"
Sabino Barinaga,Real Madrid,"1939-1942, 1943-1950"
Pruden Sánchez,Real Madrid,1943-1948
Manuel Alday,Real Madrid,1939-1944
Héctor Rial,Real Madrid,1954-1961
Guti,Real Madrid,1995-2010
Joseíto,Real Madrid,1951-1959
Ramón Grosso,Real Madrid,"1963-1963, 1964-1976"
Roberto Carlos,Real Madrid,1996-2007
Rodrygo,Real Madrid,2019-2025
Roque Olsen,Real Madrid,1950-1957
Chus Alonso,Real Madrid,1939-1949
Luis Regueiro,Real Madrid,
Ruud van Nistelrooy,Real Madrid,2006-2010
Marco Asensio,Real Madrid,"2015-2015, 2016-2023"
Roberto Martínez,Real Madrid,1974-1980
Jaime Lazcano,Real Madrid,1928-1936
Manuel Velázquez,Real Madrid,"1962-1963, 1965-1978"
Luís Figo,Real Madrid,2000-2005
Jorge Valdano,Real Madrid,1984-1987
Isco,Real Madrid,2013-2022
Gaspar Rubio,Real Madrid,1928-1930
Enrique Mateos,Real Madrid,1953-1961
Fernando Sañudo,Real Madrid,
Ico Aguilar,Real Madrid,1971-1979
Davor Suker,Real Madrid,1996-1999
Zinédine Zidane,Real Madrid,2001-2006
Uli Stielike,Real Madrid,1977-1985
Rafa Martín Vázquez,Real Madrid,"1983-1990, 1993-1995"
Alsúa,Real Madrid,1941-1948
Félix Ruiz,Real Madrid,1961-1969
Manuel Olivares,Real Madrid,
Luka Modric,Real Madrid,2012-2025
Manolo Sanchís,Real Madrid,1983-2001
Marcelo,Real Madrid,2007-2022
Lucas Vázquez,Real Madrid,"2007-2011, 2015-2025"
James Rodríguez,Real Madrid,"2014-2017, 2019-2020"
Francisco García Hernández,Real Madrid,1978-1983
Ángel Di María,Real Madrid,2010-2014
Predrag Mijatović,Real Madrid,1996-1999
Francisco Pineda,Real Madrid,1980-1985
Robinho,Real Madrid,2005-2008
Jude Bellingham,Real Madrid,2023-2025
Iván Helguera,Real Madrid,1999-2007
Hilario Marrero,Real Madrid,
Luis del Sol,Real Madrid,1959-1962
Álvaro Morata,Real Madrid,"2008-2010, 2013-2014, 2016-2017"
Pablo Olmedo,Real Madrid,"1948-1951, 1952-1953"
Kylian Mbappé,Real Madrid,2024-2025
Casemiro,Real Madrid,"2013-2014, 2015-2015, 2015-2022"
Simón Lecue,Real Madrid,
Sávio,Real Madrid,"1997-2002, 2003-2003"
Raymond Kopa,Real Madrid,1956-1959
Eugenio Hilario,Real Madrid,1930-1936
Federico Valverde,Real Madrid,2018-2025
Kaká,Real Madrid,2009-2013
Ramón Marsal,Real Madrid,"1954-1955, 1955-1959, 1961-1962"
Toni Kroos,Real Madrid,2014-2024
Ricardo Gallego,Real Madrid,1980-1989
Nazario Belmar,Real Madrid,1945-1950
Mesut Özil,Real Madrid,2010-2013
Rafael Gordillo,Real Madrid,1985-1992
Manolín Bueno,Real Madrid,1959-1971
Sebastián Losada,Real Madrid,"1987-1987, 1988-1991"
Miguel Muñoz,Real Madrid,1948-1958
Isidro Díaz,Real Madrid,1977-1985
Vicente del Bosque,Real Madrid,"1971-1971, 1972-1972, 1973-1984"
Pedro Arsuaga,Real Madrid,1946-1954
Sebastián Fleitas,Real Madrid,1969-1972
Jesús Herrera,Real Madrid,1958-1962
José Luis Pérez-Payá,Real Madrid,1953-1957
Justo Tejada,Real Madrid,1961-1963
Santiago Solari,Real Madrid,2000-2005
Alfonso,Real Madrid,"1988-1989, 1990-1995"
Clarence Seedorf,Real Madrid,1996-2000
José Veloso,Real Madrid,1965-1969
Gheorghe Hagi,Real Madrid,1990-1992
David Beckham,Real Madrid,2003-2007
