name,club,periods
Jesús Satrustegui,Real Sociedad,1973-1986
Roberto López Ufarte,Real Sociedad,1975-1987
Mikel Oyarzabal,Real Sociedad,"2011-2014, 2014-2014, 2015-2025"
Darko Kovačević,Real Sociedad,"1996-1999, 2002-2007"
Meho Kodro,Real Sociedad,1991-1995
Pello Uralde,Real Sociedad,1979-1986
José Mari Bakero,Real Sociedad,1980-1988
Xabi Prieto,Real Sociedad,2002-2018
Imanol Agirretxe,Real Sociedad,"2005-2006, 2007-2018"
Carlos Vela,Real Sociedad,"2011-2012, 2012-2018"
Jesús Mari Zamora,Real Sociedad,1974-1989
Silvestre Igoa,Real Sociedad,1950-1956
Willian José,Real Sociedad,"2016-2021, 2021-2021, 2022-2022"
Óscar de Paula,Real Sociedad,1995-2006
Ángel Paz,Real Sociedad,1950-1961
Nihat Kahveci,Real Sociedad,2002-2006
Cholín,Real Sociedad,1927-1940
Javi de Pedro,Real Sociedad,1992-2004
Antoine Griezmann,Real Sociedad,"2005-2007, 2009-2014"
Epi,Real Sociedad,1949-1955
Sebastián Ontoria,Real Sociedad,1941-1955
Alexander Isak,Real Sociedad,2019-2022
José María Pérez,Real Sociedad,1942-1955
Santi Idígoras,Real Sociedad,1974-1981
Loren Juarros,Real Sociedad,"1986-1989, 1993-2002"
Sarasqueta,Real Sociedad,1953-1960
Valeriy Karpin,Real Sociedad,"1994-1996, 2002-2005"
José María Araquistain,Real Sociedad,1970-1977
Laguardia,Real Sociedad,
Iñigo Idiakez,Real Sociedad,1992-2002
Marco Antonio Boronat,Real Sociedad,1966-1977
Mikel Aranburu,Real Sociedad,1996-2012
Juanmi,Real Sociedad,2016-2019
Dionisio Urreisti,Real Sociedad,1961-1977
Txiki Begiristain,Real Sociedad,1982-1988
José Antonio Arzak,Real Sociedad,
Gaztelu,Real Sociedad,1966-1981
Luis Pérez,Real Sociedad,1991-1999
Mikel Merino,Real Sociedad,2018-2024
Brais Méndez,Real Sociedad,2022-2025
Gică Craioveanu,Real Sociedad,1994-1998
Periko Alonso,Real Sociedad,1977-1982
José Urtiaga,Real Sociedad,1968-1973
Alexander Sørloth,Real Sociedad,"2021-2022, 2022-2023"
Adnan Januzaj,Real Sociedad,2017-2022
Takefusa Kubo,Real Sociedad,2022-2025
Ander Barrenetxea,Real Sociedad,2019-2025
David Zurutuza,Real Sociedad,"2005-2007, 2008-2020"
Diego Álvarez,Real Sociedad,1974-1985
Eustaquio Zubillaga,Real Sociedad,1953-1960
Oceano,Real Sociedad,1991-1994
Inaxio Kortabarria,Real Sociedad,1971-1985
Portu,Real Sociedad,"2019-2022, 2023-2023"
Jon Andoni Larrañaga,Real Sociedad,1980-1994
Alberto Gorriz,Real Sociedad,1979-1993
Iñigo Martínez,Real Sociedad,2009-2018
Igor Gabilondo,Real Sociedad,2000-2006
Agustín Gajate,Real Sociedad,1977-1992
Bittor Alkiza,Real Sociedad,"1991-1994, 2003-2005"
Juan Mari Mujika,Real Sociedad,1985-1990
Dmitriy Khokhlov,Real Sociedad,2000-2003
Sergio Canales,Real Sociedad,2014-2018
Carlos Xavier,Real Sociedad,1991-1994
Javi Gracia,Real Sociedad,1995-1999
Fermin Gordejuela,Real Sociedad,1953-1961
Aritz Elustondo,Real Sociedad,2013-2025
Rafael Mendiluce,Real Sociedad,
José Antonio Corcuera,Real Sociedad,1966-1975
Chory Castro,Real Sociedad,2012-2016
Luciano Murillo,Real Sociedad,1972-1980
Asier Illarramendi,Real Sociedad,"2008-2013, 2015-2023"
Jokin Uria,Real Sociedad,
Jon Andoni Goikoetxea,Real Sociedad,1988-1990
Ion Ansotegi,Real Sociedad,2003-2016
Miguel Fuentes,Real Sociedad,1987-2001
Luis Echeveste,Real Sociedad,1952-1958
Martín Zubimendi,Real Sociedad,2017-2025
Jon Andoni Pikabea,Real Sociedad,1992-2004
Xabi Alonso,Real Sociedad,"2000-2000, 2000-2004"
Gari Uranga,Real Sociedad,2004-2008
Mikel Labaka,Real Sociedad,"1999-2002, 2003-2003, 2004-2011"
Gorka Elustondo,Real Sociedad,2005-2015
Alberto de la Bella,Real Sociedad,"2009-2016, 2017-2018"
Mutiu Adepoju,Real Sociedad,1996-2000
Amas,Real Sociedad,"1962-1965, 1972-1976"
Igor Jauregi,Real Sociedad,"1998-2001, 2001-2007"
Imanol Alguacil,Real Sociedad,1991-1998
Galardi,Real Sociedad,
Andoni Imaz,Real Sociedad,1991-1998
David Silva,Real Sociedad,2020-2023
Rubén Pardo,Real Sociedad,"2010-2017, 2017-2020"
Robin Le Normand,Real Sociedad,2016-2024
Elizondo,Real Sociedad,1952-1964
Alberto Albistegui,Real Sociedad,1993-1998
Mikel González,Real Sociedad,2004-2017
Miguel Ayestaran,Real Sociedad,1929-1935
Ignacio Echarri,Real Sociedad,1955-1964
José Mari Lumbreras,Real Sociedad,1989-1996
José Luis Lema,Real Sociedad,1965-1974
Genaro Celayeta,Real Sociedad,1978-1986
