name,club,periods
Mundo,Valencia CF,1939-1950
Waldo Machado,Valencia CF,1961-1970
Mario Kempes,Valencia CF,"1976-1981, 1982-1984"
David Villa,Valencia CF,2005-2010
Fernando,Valencia CF,1983-1998
Manuel Badenes,Valencia CF,1950-1956
Silvestre Igoa,Valencia CF,1941-1950
Epi,Valencia CF,1940-1949
Lyuboslav Penev,Valencia CF,1989-1995
Guillermo Gorostiza,Valencia CF,1940-1946
Vicente Seguí,Valencia CF,
Roberto Soldado,Valencia CF,2010-2013
Amadeo,Valencia CF,"1935-1936, 1939-1951"
Claudio López,Valencia CF,1996-2000
Robert Fernández,Valencia CF,"1981-1986, 1990-1995"
Predrag Mijatović,Valencia CF,1993-1996
Vicente Guillot,Valencia CF,1961-1970
Miguel Ángel Angulo,Valencia CF,"1995-1996, 1997-2009"
Pasieguito,Valencia CF,
José Claramunt,Valencia CF,1966-1978
Dani Parejo,Valencia CF,2011-2020
Antonio Fuertes,Valencia CF,1949-1959
Rodrigo,Valencia CF,"2014-2015, 2015-2020"
Gaizka Mendieta,Valencia CF,1992-2001
Óscar Valdez,Valencia CF,1970-1978
Enrique Saura,Valencia CF,1975-1985
Héctor Núñez,Valencia CF,1959-1965
Juan Sánchez,Valencia CF,"1992-1993, 1994-1994, 1999-2004"
Jonas,Valencia CF,2011-2014
Vicente,Valencia CF,2000-2011
Mista,Valencia CF,2001-2006
Juan Mata,Valencia CF,2007-2011
Carlos Arroyo,Valencia CF,1985-1996
Enrique Buqué,Valencia CF,1951-1959
Fernando Ansola,Valencia CF,1966-1971
Paco Alcácer,Valencia CF,"2005-2009, 2010-2012, 2013-2016"
Santi Mina,Valencia CF,2015-2019
Quino Sierra,Valencia CF,1971-1976
Eloy Olaya,Valencia CF,1988-1995
Adrian Ilie,Valencia CF,1997-2002
Vicente Asensi,Valencia CF,1940-1954
Carlos Soler,Valencia CF,2015-2022
Gonçalo Guedes,Valencia CF,"2017-2018, 2018-2022"
Daniel Solsona,Valencia CF,1978-1983
Pablo Aimar,Valencia CF,2001-2006
David Silva,Valencia CF,"2003-2004, 2005-2005, 2006-2010"
Hugo Duro,Valencia CF,"2021-2022, 2022-2025"
Roberto Gil,Valencia CF,1959-1971
Darío Felman,Valencia CF,1977-1984
Paquito García,Valencia CF,1963-1972
Joaquín,Valencia CF,2006-2011
Sofiane Feghouli,Valencia CF,"2010-2011, 2011-2016"
John Carew,Valencia CF,"2000-2003, 2004-2004"
Daniel Mañó,Valencia CF,"1952-1963, 1963-1964"
Pablo Hernández,Valencia CF,"2005-2007, 2007-2007, 2008-2012"
Pepe Gálvez,Valencia CF,"1993-1997, 1998-1998"
Javier Subirats,Valencia CF,"1978-1978, 1979-1990"
Kévin Gameiro,Valencia CF,2018-2021
Pablo Piatti,Valencia CF,"2011-2016, 2017-2017"
Francisco Rufete,Valencia CF,2001-2006
Maxi Gómez,Valencia CF,2019-2022
Miguel Tendillo,Valencia CF,1978-1986
Tino Costa,Valencia CF,2010-2013
Poli,Valencia CF,1964-1971
Quique Sánchez Flores,Valencia CF,1984-1994
Juan Sol,Valencia CF,"1965-1975, 1979-1981"
Sócrates Belenguer,Valencia CF,1953-1962
Javier Farinós,Valencia CF,1996-2000
Lelé,Valencia CF,"1935-1936, 1939-1944"
Sergio Manzanera,Valencia CF,
Kily González,Valencia CF,1999-2003
Fernando Giner,Valencia CF,1982-1995
Ángel Castellanos,Valencia CF,1976-1986
Fábio Aurélio,Valencia CF,2000-2006
Roberto Ayala,Valencia CF,2000-2007
Carlos Marchena,Valencia CF,2001-2010
Antonio Poyatos,Valencia CF,1994-1997
Pablo Rodríguez,Valencia CF,1978-1984
José Gayà,Valencia CF,2012-2025
Denis Cheryshev,Valencia CF,"2016-2016, 2018-2019, 2019-2022"
Éver Banega,Valencia CF,"2008-2008, 2009-2014, 2014-2014"
Manolo Botubot,Valencia CF,1977-1984
Ricardo Costa,Valencia CF,2010-2014
Daniel Wass,Valencia CF,2018-2022
Tomás González,Valencia CF,1989-1994
David Albelda,Valencia CF,"1995-1996, 1997-1998, 1999-2013"
David Navarro,Valencia CF,"1999-2007, 2009-2011"
Mouctar Diakhaby,Valencia CF,2018-2025
Paco Camarasa,Valencia CF,1988-2003
Raúl Albiol,Valencia CF,"2003-2004, 2005-2009"
Voro,Valencia CF,"1984-1985, 1986-1993"
Gabriel Paulista,Valencia CF,2017-2024
Nando,Valencia CF,1987-1992
Geoffrey Kondogbia,Valencia CF,"2017-2018, 2018-2020"
Jocelyn Angloma,Valencia CF,1997-2002
Jérémy Mathieu,Valencia CF,2009-2014
Jordi Alba,Valencia CF,"2007-2008, 2009-2012"
Antón,Valencia CF,1968-1975
Ezequiel Garay,Valencia CF,2016-2020
