name,club,periods
Raúl Tamudo,RCD Espanyol Barcelona,"1996-1997, 1998-1998, 1999-2010"
Rafa Marañón,RCD Espanyol Barcelona,
Julián Arcas,RCD Espanyol Barcelona,
Ángel Calvo,RCD Espanyol Barcelona,
Javier Marcet,RCD Espanyol Barcelona,
Luis García,RCD Espanyol Barcelona,2005-2011
Gabriel Jorge,RCD Espanyol Barcelona,
Michel Pineda,RCD Espanyol Barcelona,
Rosendo Hernández,RCD Espanyol Barcelona,
Javi Puado,RCD Espanyol Barcelona,"2018-2019, 2020-2025"
Jordi Lardín,RCD Espanyol Barcelona,2001-2001
Orlando Giménez,RCD Espanyol Barcelona,
Sergio García,RCD Espanyol Barcelona,"2010-2015, 2017-2019"
José María,RCD Espanyol Barcelona,
Raúl de Tomás,RCD Espanyol Barcelona,2020-2022
Juan Mari Amiano,RCD Espanyol Barcelona,
Rodilla,RCD Espanyol Barcelona,
Edelmiro Lorenzo,RCD Espanyol Barcelona,
Daniel Solsona,RCD Espanyol Barcelona,
Gerard Moreno,RCD Espanyol Barcelona,2015-2018
José Prat,RCD Espanyol Barcelona,
José Egea Gómez,RCD Espanyol Barcelona,
Roberto Martínez,RCD Espanyol Barcelona,
John Lauridsen,RCD Espanyol Barcelona,
Moisés Arteaga,RCD Espanyol Barcelona,2002-2003
Tintín Márquez,RCD Espanyol Barcelona,
José Juncosa,RCD Espanyol Barcelona,
Vicente Martínez,RCD Espanyol Barcelona,
Francisco Iriondo,RCD Espanyol Barcelona,
Oscar Coll,RCD Espanyol Barcelona,
Antonio Camps,RCD Espanyol Barcelona,
Xavier Escaich,RCD Espanyol Barcelona,
Martin Braithwaite,RCD Espanyol Barcelona,2022-2024
Francisco,RCD Espanyol Barcelona,
Josep Artigas,RCD Espanyol Barcelona,
Jose Mauri,RCD Espanyol Barcelona,
Miguel Ángel Benítez,RCD Espanyol Barcelona,"1995-1998, 1998-2002"
Manolín Cuesta,RCD Espanyol Barcelona,
Amas,RCD Espanyol Barcelona,
Cristhian Stuani,RCD Espanyol Barcelona,2012-2015
Cayetano Ré,RCD Espanyol Barcelona,
Pichi Alonso,RCD Espanyol Barcelona,
Indio,RCD Espanyol Barcelona,
Igor Korneev,RCD Espanyol Barcelona,
Maxi Rodríguez,RCD Espanyol Barcelona,2002-2005
Lluís González,RCD Espanyol Barcelona,
Sergi Darder,RCD Espanyol Barcelona,"2017-2018, 2018-2023"
José Sastre,RCD Espanyol Barcelona,
Walter Pandiani,RCD Espanyol Barcelona,"2006-2007, 2011-2012"
Felipe Caicedo,RCD Espanyol Barcelona,2014-2017
Joan Verdú,RCD Espanyol Barcelona,2009-2013
Crisanto Bosch,RCD Espanyol Barcelona,
Eduardo Olivas,RCD Espanyol Barcelona,
Borja Iglesias,RCD Espanyol Barcelona,2018-2019
Carlos Caszely,RCD Espanyol Barcelona,
Constantin Gâlcă,RCD Espanyol Barcelona,1997-2001
Ferrán Corominas,RCD Espanyol Barcelona,"2004-2011, 2011-2011"
Jeremias,RCD Espanyol Barcelona,
José Luis Piquín,RCD Espanyol Barcelona,
Carlos Torres,RCD Espanyol Barcelona,
Juan Armando Benavídez,RCD Espanyol Barcelona,
Daniel Osvaldo,RCD Espanyol Barcelona,"2010-2010, 2010-2011"
Nicolas Ouédec,RCD Espanyol Barcelona,1996-1998
Diego Orejuela,RCD Espanyol Barcelona,
Florin Răducioiu,RCD Espanyol Barcelona,"1997-1997, 1998-1998"
Roger García,RCD Espanyol Barcelona,1999-2003
Gonzalvo I,RCD Espanyol Barcelona,
Antonio Chas,RCD Espanyol Barcelona,
Manuel Zúñiga,RCD Espanyol Barcelona,
Toni Velamazán,RCD Espanyol Barcelona,1999-2006
Martín Vantolrà,RCD Espanyol Barcelona,
Léo Baptistão,RCD Espanyol Barcelona,2016-2019
Martín Posse,RCD Espanyol Barcelona,"1998-2003, 2004-2006"
Álvaro Vázquez,RCD Espanyol Barcelona,"2010-2012, 2016-2018, 2018-2018, 2019-2019"
Joselu,RCD Espanyol Barcelona,"2022-2023, 2024-2024"
Francisco Mas,RCD Espanyol Barcelona,
Ernesto Valverde,RCD Espanyol Barcelona,
Rafael de Diego,RCD Espanyol Barcelona,
José María Ruiz,RCD Espanyol Barcelona,
Quique de Lucas,RCD Espanyol Barcelona,"1998-2000, 2001-2002"
Antonio Segarra,RCD Espanyol Barcelona,
Marcial Pina,RCD Espanyol Barcelona,
Macala,RCD Espanyol Barcelona,
Andoni Murúa,RCD Espanyol Barcelona,
Mauricio Pochettino,RCD Espanyol Barcelona,"2004-2004, 2004-2006"
Velko Yotov,RCD Espanyol Barcelona,
Juan Esnáider,RCD Espanyol Barcelona,
Manuel Idígoras,RCD Espanyol Barcelona,
Wolfram Wuttke,RCD Espanyol Barcelona,
Ismael Urzaiz,RCD Espanyol Barcelona,1995-1996
Paseiro,RCD Espanyol Barcelona,
Nico Melamed,RCD Espanyol Barcelona,2020-2024
Ramón Miralles,RCD Espanyol Barcelona,
Rafael Grau,RCD Espanyol Barcelona,
Joan Martínez Vilaseca,RCD Espanyol Barcelona,
Ubaldo Redó,RCD Espanyol Barcelona,
Pablo Piatti,RCD Espanyol Barcelona,"2016-2017, 2017-2020"
Paco Flores,RCD Espanyol Barcelona,
