name,club,periods
Gérard Buscher,Stade Brestois 29,"1984-1987, 1989-1990"
Drago Vabec,Stade Brestois 29,
Bruno Grougi,Stade Brestois 29,2009-2018
Richard Socrier,Stade Brestois 29,2006-2010
Roberto Cabañas,Stade Brestois 29,1988-1990
Steve Mounié,Stade Brestois 29,2020-2024
Nolan Roux,Stade Brestois 29,2009-2012
Pascal Mariini,Stade Brestois 29,1985-1987
Franck Honorat,Stade Brestois 29,2020-2023
Jonathan Ayité,Stade Brestois 29,"2007-2009, 2011-2014"
Ronan Salaün,Stade Brestois 29,1987-1991
Bernard Bureau,Stade Brestois 29,
Robert Malm,Stade Brestois 29,2005-2006
Jérémy Le Douaron,Stade Brestois 29,2020-2024
Basile de Carvalho,Stade Brestois 29,2005-2010
Mathias Autret,Stade Brestois 29,2017-2020
Patrick Martet,Stade Brestois 29,
Alexandre Alphonse,Stade Brestois 29,2012-2016
Romain Del Castillo,Stade Brestois 29,2021-2025
Romain Poyet,Stade Brestois 29,"2008-2008, 2008-2012"
Irvin Cardona,Stade Brestois 29,2019-2023
Cristian Battocchio,Stade Brestois 29,"2015-2017, 2019-2021"
Bernard Ferrer,Stade Brestois 29,1989-1991
Habib Diallo,Stade Brestois 29,"2017-2017, 2017-2018"
Dragiša Binić,Stade Brestois 29,1988-1989
Yvon Le Roux,Stade Brestois 29,
Hervé Guégan,Stade Brestois 29,1986-1989
Romain Faivre,Stade Brestois 29,"2020-2022, 2024-2025"
Joël Henry,Stade Brestois 29,1983-1986
Youssef Adnane,Stade Brestois 29,"2005-2006, 2006-2007, 2007-2007, 2015-2017"
Nicolas Verdier,Stade Brestois 29,2013-2015
Gérard Bernardet,Stade Brestois 29,1985-1986
Maurice Bouquet,Stade Brestois 29,1985-1991
Milan Radovic,Stade Brestois 29,
Eden Ben Basat,Stade Brestois 29,2011-2013
Pascal Dupraz,Stade Brestois 29,1982-1986
Benoît Lesoimier,Stade Brestois 29,2009-2014
Julien Faussurier,Stade Brestois 29,2016-2022
Bernard Pardo,Stade Brestois 29,
Mahdi Camara,Stade Brestois 29,"2022-2023, 2023-2025"
Neal Maupay,Stade Brestois 29,2016-2017
Brendan Chardonnet,Stade Brestois 29,"2013-2015, 2016-2025"
Pierre Lees-Melou,Stade Brestois 29,2022-2025
Karim Maroc,Stade Brestois 29,1982-1985
Bryan Pelé,Stade Brestois 29,2015-2017
Ludovic Ajorque,Stade Brestois 29,"2024-2025, 2025-2025"
Martín Satriano,Stade Brestois 29,"2022-2022, 2023-2024"
Édouard Butin,Stade Brestois 29,2017-2019
Steven Joseph-Monrose,Stade Brestois 29,2015-2017
Yoann Court,Stade Brestois 29,2018-2020
Paul Le Guen,Stade Brestois 29,1984-1989
Vincent Guérin,Stade Brestois 29,1984-1988
Patrick Colleter,Stade Brestois 29,1986-1990
Marc-Antoine Fortuné,Stade Brestois 29,2004-2005
Eric Sitruk,Stade Brestois 29,2007-2010
Yannick Bonnec,Stade Brestois 29,
Abdallah Sima,Stade Brestois 29,2024-2025
Brahim Ferradj,Stade Brestois 29,2007-2014
Michel Goba,Stade Brestois 29,1982-1983
Mathias Pereira Lage,Stade Brestois 29,2022-2025
Patrick Parizon,Stade Brestois 29,
Cédric Liabeuf,Stade Brestois 29,2005-2007
Jessy Pi,Stade Brestois 29,"2017-2018, 2018-2019"
Marc Pascal,Stade Brestois 29,1987-1988
David Ginola,Stade Brestois 29,1990-1991
Jason Berthomier,Stade Brestois 29,2017-2018
Jean-Pierre Bosser,Stade Brestois 29,1982-1988
Vladimir Petrovic,Stade Brestois 29,1985-1986
Joël Cloarec,Stade Brestois 29,1986-1991
Eric William Njo-Léa,Stade Brestois 29,1983-1984
Kamory Doumbia,Stade Brestois 29,"2023-2024, 2024-2025"
Larsen Touré,Stade Brestois 29,2010-2013
William Massot,Stade Brestois 29,2003-2007
Charlison Benschop,Stade Brestois 29,"2012-2013, 2014-2014"
Nicolas Sahnoun,Stade Brestois 29,2005-2007
Alharbi El Jadeyaoui,Stade Brestois 29,2008-2009
Jean-Charles Castelletto,Stade Brestois 29,2017-2020
Kenny Lala,Stade Brestois 29,2023-2025
Pascal Pierre,Stade Brestois 29,1987-1991
Grégory Lorenzi,Stade Brestois 29,"2008-2010, 2010-2011, 2011-2013, 2015-2016"
Mahamadou Dissa,Stade Brestois 29,2004-2005
Hugo Magnetti,Stade Brestois 29,2018-2025
Slavoljub Muslin,Stade Brestois 29,1983-1986
Wim Letemahulu,Stade Brestois 29,
Lilian Brassier,Stade Brestois 29,"2020-2021, 2021-2024, 2025-2025, 2025-2025"
Racine Kané,Stade Brestois 29,1988-1991
Bruno Steck,Stade Brestois 29,1983-1985
Cédric Fabien,Stade Brestois 29,"2005-2006, 2007-2010"
Olivier Auriac,Stade Brestois 29,"2003-2004, 2004-2007"
Ahmed Kantari,Stade Brestois 29,"2008-2008, 2008-2013"
Jocelyn Rico,Stade Brestois 29,
Kévin Mayi,Stade Brestois 29,2017-2020
Yoann Bigné,Stade Brestois 29,2006-2012
Gaëtan Courtet,Stade Brestois 29,2015-2015
Samuel Grandsir,Stade Brestois 29,2019-2020
Mamadou Samassa,Stade Brestois 29,2014-2016
Moïse Brou Apanga,Stade Brestois 29,2008-2012
Gaëtan Laborde,Stade Brestois 29,2014-2015
Florian Raspentino,Stade Brestois 29,2013-2013
