name,club,periods
Andrzej Szarmach,AJ Auxerre,1980-1985
Djibril Cissé,AJ Auxerre,1998-2004
Stéphane Guivarc'h,AJ Auxerre,"1995-1996, 1997-1998, 1999-2001"
Christophe Cocard,AJ Auxerre,1987-1996
Pascal Vahirua,AJ Auxerre,"1984-1995, 2005-2006"
Patrice Garande,AJ Auxerre,1981-1986
Ireneusz Jeleń,AJ Auxerre,2006-2011
Lilian Laslandes,AJ Auxerre,1992-1997
Jean-Marc Ferreri,AJ Auxerre,"1978-1986, 1991-1992"
Gérald Baticle,AJ Auxerre,"1991-1995, 1998-2000"
Bernard Diomède,AJ Auxerre,1992-2000
Corentin Martins,AJ Auxerre,1991-1996
Kálmán Kovács,AJ Auxerre,1989-1992
Olivier Kapo,AJ Auxerre,"1998-2004, 2012-2013"
Luigi Pieroni,AJ Auxerre,2004-2007
Bonaventure Kalou,AJ Auxerre,2003-2005
Daniel Dutuel,AJ Auxerre,1982-1993
Steve Marlet,AJ Auxerre,1996-2000
Gaëtan Courtet,AJ Auxerre,2015-2017
Yann Lachuer,AJ Auxerre,"1993-1996, 1997-1998, 2001-2006"
Enzo Scifo,AJ Auxerre,1989-1991
Benjani,AJ Auxerre,2002-2006
Gauthier Hein,AJ Auxerre,2020-2024
Éric Cantona,AJ Auxerre,"1982-1985, 1986-1988"
Dennis Oliech,AJ Auxerre,"2007-2008, 2008-2013"
Moussa Saïb,AJ Auxerre,"1992-1997, 2000-2001"
Rémy Dugimont,AJ Auxerre,2018-2023
Bernard Ferrer,AJ Auxerre,1983-1989
Gaëtan Perrin,AJ Auxerre,2021-2025
William Prunier,AJ Auxerre,1984-1993
Sabri Lamouchi,AJ Auxerre,1994-1998
Daniel Niculae,AJ Auxerre,2006-2010
Mickaël Le Bihan,AJ Auxerre,2019-2021
Thomas Kahlenberg,AJ Auxerre,2005-2009
Kanga Akalé,AJ Auxerre,2003-2007
Frank Verlaat,AJ Auxerre,1992-1995
Mohamed Yattara,AJ Auxerre,"2017-2017, 2017-2020"
Paul-Georges Ntep,AJ Auxerre,2009-2014
Didier Otokoré,AJ Auxerre,"1986-1993, 1995-1996"
Lionel Mathis,AJ Auxerre,"2001-2007, 2016-2017"
Hamza Sakhi,AJ Auxerre,"2017-2018, 2018-2019, 2019-2023, 2024-2024"
Didier Danio,AJ Auxerre,1981-1986
Florian Ayé,AJ Auxerre,"2015-2018, 2023-2025"
Romain Philippoteaux,AJ Auxerre,2017-2019
Jubal,AJ Auxerre,2020-2025
Gaëtan Charbonnier,AJ Auxerre,2021-2022
Benoît Pedretti,AJ Auxerre,2006-2011
Teemu Tainio,AJ Auxerre,1997-2005
Ado Onaiwu,AJ Auxerre,2023-2025
Gérard Lanthier,AJ Auxerre,1980-1984
Frédéric Sammaritano,AJ Auxerre,"2010-2011, 2013-2015"
Thomas Deniaud,AJ Auxerre,"1991-1994, 1995-1995, 1996-1999"
Lassine Sinayoko,AJ Auxerre,2017-2025
Alain Traoré,AJ Auxerre,"2006-2009, 2009-2012"
Jean-Pascal Mignot,AJ Auxerre,2000-2011
Mathias Autret,AJ Auxerre,2020-2023
Khalilou Fadiga,AJ Auxerre,2001-2003
Julien Viale,AJ Auxerre,2013-2015
Didier Monczuk,AJ Auxerre,1988-1989
Axel Ngando,AJ Auxerre,"2013-2014, 2019-2021"
Yaya Sanogo,AJ Auxerre,2010-2013
Cheick Diarra,AJ Auxerre,"2014-2015, 2015-2016"
Győző Burcsa,AJ Auxerre,1985-1987
Roy Contout,AJ Auxerre,2009-2012
Antoine Sibierski,AJ Auxerre,1996-1998
Valter Birsa,AJ Auxerre,"2009-2009, 2009-2011"
Péguy Luyindula,AJ Auxerre,2005-2006
Raphaël Guerreiro,AJ Auxerre,1986-1995
Jean-Marc Schaer,AJ Auxerre,1977-1981
Hamed Junior Traoré,AJ Auxerre,2024-2025
Vincent Gragnic,AJ Auxerre,2014-2016
Julien Quercia,AJ Auxerre,2008-2011
Rayan Raveloson,AJ Auxerre,2022-2025
Stéphane Carnot,AJ Auxerre,1998-2000
Jacques Perdrieau,AJ Auxerre,1982-1988
Anthony Le Tallec,AJ Auxerre,2010-2012
Patrick Rémy,AJ Auxerre,1979-1982
Dariusz Dudka,AJ Auxerre,2008-2012
Sébastien Puygrenier,AJ Auxerre,2014-2016
Eric Géraldes,AJ Auxerre,1980-1989
Serhou Guirassy,AJ Auxerre,2016-2016
Grégory Berthier,AJ Auxerre,2013-2016
Marko Mlinaric,AJ Auxerre,1987-1989
Sébastien Haller,AJ Auxerre,"2007-2015, 2015-2015"
Yanis Merdji,AJ Auxerre,"2018-2020, 2020-2020"
Benoît Cheyrou,AJ Auxerre,2004-2007
Philippe Mexès,AJ Auxerre,1997-2004
Alexandre Vincent,AJ Auxerre,2011-2018
Roger Boli,AJ Auxerre,1984-1988
Alain Roche,AJ Auxerre,1990-1992
Kévin Lejeune,AJ Auxerre,2005-2010
Robert Sab,AJ Auxerre,1980-1982
Cyril Jeunechamp,AJ Auxerre,1997-2001
Adama Coulibaly,AJ Auxerre,2008-2014
Claude Barret,AJ Auxerre,1981-1990
M'Baye Niang,AJ Auxerre,2022-2023
Fabrice Lepaul,AJ Auxerre,"1993-1998, 2000-2002"
Amara Baby,AJ Auxerre,2014-2015
Jordan Adéoti,AJ Auxerre,2017-2020
