name,club,periods
André Strappe,LOSC Lille,1948-1958
Jonathan David,LOSC Lille,2020-2025
Jean Baratte,LOSC Lille,"1944-1953, 1956-1957"
Bernard Lefèvre,LOSC Lille,"1951-1956, 1962-1963"
Pierre Pleimelding,LOSC Lille,1977-1981
Jean Vincent,LOSC Lille,1950-1956
Yvon Douis,LOSC Lille,1953-1959
Gérard Bourbotte,LOSC Lille,1963-1968
Christian Coste,LOSC Lille,1973-1977
André Guy,LOSC Lille,1965-1967
Eden Hazard,LOSC Lille,2005-2012
Fernand Devlaminck,LOSC Lille,1956-1959
Erwin Vandenbergh,LOSC Lille,1986-1990
Djezon Boutoille,LOSC Lille,1993-2004
Jean Lechantre,LOSC Lille,1944-1952
Marius Walter,LOSC Lille,1945-1952
Matt Moussilou,LOSC Lille,2002-2006
Francois Heutte,LOSC Lille,"1957-1959, 1965-1966"
Nicolas Pépé,LOSC Lille,2017-2019
Nolan Roux,LOSC Lille,2012-2015
Yohan Cabaye,LOSC Lille,2003-2011
René Fatoux,LOSC Lille,1956-1962
Gervinho,LOSC Lille,2009-2011
Moussa Sow,LOSC Lille,2010-2012
Stanislav Karasi,LOSC Lille,1974-1977
Salomon Kalou,LOSC Lille,2012-2014
Roberto Cabral,LOSC Lille,1978-1981
Bruno Cheyrou,LOSC Lille,1997-2002
Zarko Olarevic,LOSC Lille,1977-1981
Didier Simon,LOSC Lille,1976-1982
Túlio de Melo,LOSC Lille,2008-2014
Yusuf Yazıcı,LOSC Lille,"2019-2022, 2022-2022, 2023-2024"
Michel Bastos,LOSC Lille,2006-2009
Pierre-Alain Frau,LOSC Lille,2008-2011
Jonathan Bamba,LOSC Lille,2018-2023
Philippe Desmet,LOSC Lille,1986-1989
Dusan Savic,LOSC Lille,1983-1985
Erik Jensen,LOSC Lille,1950-1953
Éric Assadourian,LOSC Lille,1990-1995
Peter Odemwingie,LOSC Lille,2004-2007
Gaston Mobati,LOSC Lille,1986-1989
Philippe Périlleux,LOSC Lille,"1984-1991, 1995-1996"
Edon Zhegrova,LOSC Lille,2022-2025
Roger Vandooren,LOSC Lille,1945-1950
Burak Yılmaz,LOSC Lille,2020-2022
Dagui Bakari,LOSC Lille,1999-2002
Bernard Bureau,LOSC Lille,1983-1986
Philippe Brunel,LOSC Lille,"2002-2002, 2002-2005"
Ludovic Obraniak,LOSC Lille,2007-2012
Nicolas Fauvergue,LOSC Lille,"2003-2009, 2010-2010, 2011-2011"
Loïc Rémy,LOSC Lille,2018-2020
Vladimir Manchev,LOSC Lille,2002-2004
Mathieu Bodmer,LOSC Lille,2003-2007
François Brisson,LOSC Lille,1990-1993
André Houen,LOSC Lille,
Patrick Parizon,LOSC Lille,1975-1977
Bolek Tempowski,LOSC Lille,1945-1951
Per Frandsen,LOSC Lille,1990-1994
Samuel Lobé,LOSC Lille,1997-1998
Abédi Pelé,LOSC Lille,1988-1990
Dimitri Payet,LOSC Lille,2011-2013
Jean-Michel Lachot,LOSC Lille,1963-1965
Christophe Landrin,LOSC Lille,1996-2005
Antoine Sibierski,LOSC Lille,1992-1996
Luiz Araújo,LOSC Lille,2017-2021
Milenko Acimovic,LOSC Lille,"2004-2004, 2004-2006"
Mathieu Debuchy,LOSC Lille,2003-2013
Patrick Collot,LOSC Lille,1995-2002
Victor Osimhen,LOSC Lille,2019-2020
Abdul Kader Keita,LOSC Lille,2005-2007
Boro Primorac,LOSC Lille,1983-1986
Claude Petyt,LOSC Lille,1961-1968
Mile Sterjovski,LOSC Lille,2000-2004
Jonathan Ikoné,LOSC Lille,2018-2022
Joël Henry,LOSC Lille,"1978-1980, 1981-1983"
Nicolas de Préville,LOSC Lille,"2016-2017, 2017-2017"
Divock Origi,LOSC Lille,"2010-2014, 2014-2015"
Sofiane Boufal,LOSC Lille,2015-2016
Aurélien Chedjou,LOSC Lille,2007-2013
Engin Verel,LOSC Lille,1981-1983
Marko Basa,LOSC Lille,2011-2017
Slavoljub Muslin,LOSC Lille,1981-1983
Pascal Françoise,LOSC Lille,1981-1983
Merry Krimau,LOSC Lille,1980-1981
Francis Magny,LOSC Lille,1964-1965
Stéphane Dumont,LOSC Lille,2003-2011
Éder,LOSC Lille,"2016-2016, 2016-2017, 2018-2018"
Alain Fiard,LOSC Lille,1987-1993
Georges Peyroche,LOSC Lille,1965-1967
Jocelyn Angloma,LOSC Lille,1987-1990
Hákon Arnar Haraldsson,LOSC Lille,2023-2025
Pascal Plancque,LOSC Lille,1980-1987
Kevin Mirallas,LOSC Lille,2003-2008
Claude Andrien,LOSC Lille,1962-1969
Florent Balmont,LOSC Lille,2008-2016
Róbert Vittek,LOSC Lille,"2008-2010, 2010-2010"
Stéphane Walczak,LOSC Lille,
