name,club,periods
Ahmed Oudjani,RC Lens,"1955-1965, 1970-1972"
Maryan Wisniewski,RC Lens,1953-1963
Georges Lech,RC Lens,1962-1968
Roger Boli,RC Lens,1989-1996
Jean Deloffre,RC Lens,1958-1965
Egon Johnsson,RC Lens,1954-1957
Michel Lafranceschina,RC Lens,1958-1962
Philippe Vercruysse,RC Lens,"1978-1986, 1987-1988, 1997-1997"
Farès Bousdira,RC Lens,1971-1978
Daniel Moreira,RC Lens,1998-2004
Pascal Françoise,RC Lens,1976-1981
François Brisson,RC Lens,1981-1985
Daniel Xuereb,RC Lens,1981-1986
Daniel Cousin,RC Lens,2004-2007
Jean-Marie Courtin,RC Lens,"1954-1958, 1960-1961"
Chérif Oudjani,RC Lens,"1980-1985, 1986-1986, 1987-1989"
Joachim Marx,RC Lens,1975-1979
Florian Sotoca,RC Lens,2019-2025
Tony Vairelles,RC Lens,"1995-1999, 2003-2003"
Aruna Dindane,RC Lens,"2005-2009, 2010-2010"
Jean-Marie Elie,RC Lens,
Yoann Touzghar,RC Lens,"2012-2013, 2013-2015"
Cristian López,RC Lens,2016-2018
Issam Jemâa,RC Lens,"2005-2007, 2008-2011"
Toifilou Maoulida,RC Lens,2007-2011
Romain Argyroudis,RC Lens,"1968-1969, 1973-1979"
John Utaka,RC Lens,2002-2005
Wim van Lent,RC Lens,"1951-1952, 1952-1954"
Bernard Lech,RC Lens,1964-1968
Julien Stopyra,RC Lens,1951-1954
Richard Krawczyk,RC Lens,"1963-1968, 1976-1979"
Eric William Njo-Léa,RC Lens,1985-1988
Pierre Laigle,RC Lens,1990-1996
François Ludo,RC Lens,1949-1953
Alfred Kaiser,RC Lens,1974-1977
Théodore Szkudlapski,RC Lens,1953-1958
Pascal Nouma,RC Lens,1998-2000
Antoine Sibierski,RC Lens,2000-2003
Erich Habitzl,RC Lens,1954-1956
Bernard Placzek,RC Lens,1957-1969
Olivier Thomert,RC Lens,2002-2007
Paul Courtin,RC Lens,"1961-1964, 1965-1967"
Casimir Zuraczek,RC Lens,1968-1976
Eric Sikora,RC Lens,1985-2004
Yves Ehrlacher,RC Lens,1979-1981
Seydou Keita,RC Lens,2002-2007
Frédéric Meyrieu,RC Lens,1993-1997
Vladimir Smicer,RC Lens,1996-1999
Joël Tiéhi,RC Lens,1994-1995
Lamine Sakho,RC Lens,1999-2002
Wesley Saïd,RC Lens,2021-2025
Pablo Chavarría,RC Lens,2013-2016
Eugeniusz Faber,RC Lens,1971-1975
Vénancio Ramos,RC Lens,1984-1987
Seko Fofana,RC Lens,2020-2023
Frédéric Déhu,RC Lens,1991-1999
Arnaud Kalimuendo,RC Lens,"2020-2021, 2021-2022"
Kévin Fortuné,RC Lens,2016-2018
Xercès Louis,RC Lens,1949-1957
Alaeddine Yahia,RC Lens,"2008-2009, 2009-2014"
Przemyslaw Frankowski,RC Lens,"2021-2025, 2025-2025"
El-Hadji Diouf,RC Lens,"2000-2001, 2001-2002"
François Omam-Biyik,RC Lens,1992-1994
David Pollet,RC Lens,"2007-2008, 2009-2009, 2009-2009, 2010-2013"
Pierrick Valdivia,RC Lens,2012-2016
Michel Joly,RC Lens,1977-1982
Wagneau Eloi,RC Lens,"1993-1995, 1997-1999, 2004-2004"
Titi Camara,RC Lens,1995-1997
Daniel Leclercq,RC Lens,1974-1983
Simon Banza,RC Lens,"2014-2017, 2017-2017, 2018-2021, 2022-2022"
Francis Gillot,RC Lens,"1982-1988, 1989-1993"
François M'Pelé,RC Lens,1979-1981
Miroslaw Tlokinski,RC Lens,1983-1985
Roger Carré,RC Lens,1950-1954
Eugène Grévin,RC Lens,"1950-1955, 1958-1959"
Mickaël Debève,RC Lens,"1994-1999, 2000-2002"
Guy Lacombe,RC Lens,1979-1981
Roman Ogaza,RC Lens,1983-1984
Ignace Wognin,RC Lens,1961-1963
Philippe Brunel,RC Lens,"1991-1995, 1996-2001"
Eric Dewilder,RC Lens,"1981-1983, 1984-1984, 1985-1988"
Robert Sab,RC Lens,1975-1980
Marc-Vivien Foé,RC Lens,1994-1999
Razak Boukari,RC Lens,2006-2011
Dagui Bakari,RC Lens,"2002-2004, 2004-2005"
Charles-Edouard Coridon,RC Lens,1999-2004
Daniel Hédé,RC Lens,1963-1973
Marc Maufroy,RC Lens,1988-1993
Joseph Carlier,RC Lens,1953-1961
Mustapha El Haddaoui,RC Lens,1990-1993
Kévin Monnet-Paquet,RC Lens,"2006-2010, 2011-2011"
Yohan Démont,RC Lens,2005-2013
Eduardo,RC Lens,2009-2012
Adamo Coulibaly,RC Lens,2013-2015
Adama Coulibaly,RC Lens,1999-2008
Pascal Peltier,RC Lens,"1977-1985, 1990-1992"
