name,club,periods
Stéphane Bruey,Angers SCO,1957-1964
Christophe Lagrange,Angers SCO,1988-1994
Marc Berdoll,Angers SCO,"1970-1976, 1980-1982"
Éric Edwige,Angers SCO,1966-1977
Michel Stievenard,Angers SCO,1961-1969
Ignace Wognin,Angers SCO,1957-1961
Bosko Antic,Angers SCO,1972-1975
Claudiu Keșerü,Angers SCO,"2010-2010, 2010-2013"
Patrice Sauvaget,Angers SCO,1983-1989
Michel Margottin,Angers SCO,1966-1970
Jean-Pierre Dogliani,Angers SCO,1964-1971
Robert Lamartine,Angers SCO,1959-1962
Cédric Daury,Angers SCO,1990-1994
Fabrice Do Marcolino,Angers SCO,2006-2009
Claude Dubaële,Angers SCO,1966-1970
Jean Deloffre,Angers SCO,1965-1969
Marcel Loncle,Angers SCO,"1956-1959, 1960-1962"
Yvan Roy,Angers SCO,1967-1972
Vladimir Kovacevic,Angers SCO,1970-1972
Gaëtan Charbonnier,Angers SCO,2009-2012
Thomas Mangani,Angers SCO,"2015-2015, 2015-2022"
Charles Diers,Angers SCO,2008-2016
Stéphane Bahoken,Angers SCO,2018-2022
Jean-Pierre Thomas,Angers SCO,1957-1964
Alphonse Le Gall,Angers SCO,"1955-1958, 1959-1963"
Paul Alo'o Efoulou,Angers SCO,"2007-2008, 2008-2009"
Jean-Paul Gaidoz,Angers SCO,1970-1973
Joël Pillard,Angers SCO,1959-1963
Karl Toko Ekambi,Angers SCO,2016-2018
Albert Poli,Angers SCO,1965-1974
Angelo Fulgini,Angers SCO,2017-2022
Pierrick Capelle,Angers SCO,2015-2025
François Félix,Angers SCO,1978-1980
Kazimir Hnatow,Angers SCO,1956-1963
Loïs Diony,Angers SCO,"2020-2021, 2022-2025, 2025-2025"
Thomas Deniaud,Angers SCO,"1994-1995, 1995-1996"
Romain Thomas,Angers SCO,2013-2022
Pascal Grosbois,Angers SCO,"1980-1981, 1983-1988"
Rolland Ehrhardt,Angers SCO,1962-1964
Claude Bourrigault,Angers SCO,"1954-1963, 1964-1965"
Anthony Modeste,Angers SCO,2009-2010
Jean-Marc Guillou,Angers SCO,1966-1975
Mounir Obbadi,Angers SCO,"2004-2004, 2004-2006, 2007-2007"
Jacky Lemée,Angers SCO,1971-1974
Hervé Rollain,Angers SCO,1988-1991
Hervé Guégan,Angers SCO,1981-1984
Himad Abdelli,Angers SCO,2022-2025
André Barthélemy,Angers SCO,1976-1977
Hubert Zénier,Angers SCO,1963-1966
Georges Mouyémé,Angers SCO,1994-1997
Serge Tulik,Angers SCO,1964-1969
Farid El Melali,Angers SCO,"2018-2022, 2022-2025"
Mohamed Yattara,Angers SCO,"2013-2014, 2016-2016"
Farès Bousdira,Angers SCO,1980-1982
Khaled Ayari,Angers SCO,2013-2015
Sofiane Boufal,Angers SCO,"2012-2015, 2020-2023"
Patrice Augustin,Angers SCO,1974-1980
Ismaël Traoré,Angers SCO,2015-2022
Najib Melhi,Angers SCO,1984-1990
Jacky Charrier,Angers SCO,1980-1983
Cheikh N'Doye,Angers SCO,"2015-2017, 2018-2019"
Férébory Doré,Angers SCO,"2009-2013, 2015-2017, 2018-2019"
Jonathan Kodjia,Angers SCO,2014-2015
Cyril Théréau,Angers SCO,2005-2006
Henri Biancheri,Angers SCO,1954-1957
Patrick Gonfalone,Angers SCO,1974-1981
Claude Arribas,Angers SCO,1981-1985
Alain Larvaron,Angers SCO,"1980-1981, 1985-1987"
René Dereuddre,Angers SCO,1958-1959
Olivier Auriac,Angers SCO,2007-2016
Patrice Lecornu,Angers SCO,1978-1981
Jean Tison,Angers SCO,1953-1957
Estéban Lepaul,Angers SCO,2024-2025
Ahmed Tangeaoui,Angers SCO,2006-2008
Célestin Oliver,Angers SCO,1961-1962
Zygmunt Chlosta,Angers SCO,1961-1969
Philippe Brunel,Angers SCO,2007-2011
Flavien Tait,Angers SCO,2016-2019
Bruno Marin,Angers SCO,1985-1988
Jérémy Blayac,Angers SCO,"2013-2015, 2015-2015"
Pierre Bourdel,Angers SCO,1963-1975
Stephan Ziemczak,Angers SCO,1963-1965
Mathias Pereira Lage,Angers SCO,2019-2022
Tadeusz Narbutowicz,Angers SCO,1981-1984
Laurent Viaud,Angers SCO,1989-1993
Vili Amersek,Angers SCO,1976-1979
Ahmed Rouiai,Angers SCO,1957-1963
Famara Diédhiou,Angers SCO,2016-2017
André Ferri,Angers SCO,1974-1977
Mustapha El Haddaoui,Angers SCO,1993-1995
Diego Gómez,Angers SCO,"2011-2015, 2015-2016, 2016-2016"
Grégoire Mbida,Angers SCO,1984-1985
Fahid Ben Khalfallah,Angers SCO,2007-2008
Patrick Rey,Angers SCO,1984-1985
Jérôme Gnako,Angers SCO,1989-1991
