name,club,periods
Philippe Gondet,FC Nantes,"1960-1962, 1963-1971"
Bernard Blanchet,FC Nantes,1961-1974
Loïc Amisse,FC Nantes,1973-1990
Vahid Halilhodzic,FC Nantes,1981-1986
Gilles Rampillon,FC Nantes,1970-1982
Éric Pécout,FC Nantes,1974-1981
Jacky Simon,FC Nantes,"1960-1961, 1963-1968"
Henri Michel,FC Nantes,1966-1982
Japhet N'Doram,FC Nantes,1990-1997
Nicolas Ouédec,FC Nantes,1988-1996
Bruno Baronchelli,FC Nantes,1974-1987
José Touré,FC Nantes,1979-1986
Filip Djordjevic,FC Nantes,"2008-2008, 2008-2014"
Frédéric Da Rocha,FC Nantes,1995-2009
Viorel Moldovan,FC Nantes,"2000-2003, 2003-2004"
Erich Maas,FC Nantes,1970-1975
Emiliano Sala,FC Nantes,2015-2019
Patrice Loko,FC Nantes,1988-1995
Ludovic Blas,FC Nantes,2019-2023
Marama Vahirua,FC Nantes,1998-2004
Oscar Muller,FC Nantes,1974-1984
Christophe Robert,FC Nantes,1983-1991
Ángel Marcos,FC Nantes,1971-1975
Thierno Youm,FC Nantes,1987-1992
Moses Simon,FC Nantes,"2019-2020, 2020-2025"
Reynald Pedros,FC Nantes,1987-1996
Olivier Monterrubio,FC Nantes,1995-2001
Patrice Rio,FC Nantes,1970-1984
Jocelyn Gourvennec,FC Nantes,1995-1998
Michel Pech,FC Nantes,1968-1975
Jorge Burruchaga,FC Nantes,1985-1992
Nicolas Savinaud,FC Nantes,1995-2007
Hugo Curioni,FC Nantes,1973-1974
Antoine Sibierski,FC Nantes,1998-2000
Mamadou Bagayoko,FC Nantes,"2004-2005, 2006-2006, 2007-2009"
Francis Magny,FC Nantes,1965-1967
Kalifa Coulibaly,FC Nantes,2017-2022
Omar Sahnoun,FC Nantes,1972-1979
Serge Gakpé,FC Nantes,"2011-2012, 2012-2015"
Mostafa Mohamed,FC Nantes,"2022-2023, 2023-2025"
Jean-Michel Ferri,FC Nantes,1987-1998
Maxime Bossis,FC Nantes,"1972-1985, 1990-1991"
Mamadou Diallo,FC Nantes,2005-2007
Randal Kolo Muani,FC Nantes,"2015-2019, 2020-2022"
Mo Johnston,FC Nantes,1987-1989
Didier Couécou,FC Nantes,1972-1973
Philippe Anziani,FC Nantes,1986-1988
Grégory Pujol,FC Nantes,"2001-2005, 2006-2006"
Philippe Levavasseur,FC Nantes,1969-1971
Paul Courtin,FC Nantes,1967-1972
Fabrice Picot,FC Nantes,1977-1984
Frank Vercauteren,FC Nantes,1987-1990
Stéphane Ziani,FC Nantes,"1991-1994, 2000-2001, 2001-2004"
Ramon Muller,FC Nantes,1963-1966
Éric Carrière,FC Nantes,1995-2001
Jean-Claude Suaudeau,FC Nantes,1960-1969
Henrik Agerbeck,FC Nantes,1980-1983
Thierry Tusseau,FC Nantes,1974-1983
Nicolas Gillet,FC Nantes,1998-2004
Yacine Bammou,FC Nantes,"2013-2014, 2014-2018"
Claudiu Keșerü,FC Nantes,"2003-2008, 2008-2009, 2009-2010, 2010-2010"
Patrice Kervarrec,FC Nantes,1967-1972
Jean Guillot,FC Nantes,1961-1965
Jordan Veretout,FC Nantes,2008-2015
Alain Barret,FC Nantes,1966-1969
Enzo Trossero,FC Nantes,1980-1981
Sadek Boukhalfa,FC Nantes,1962-1965
Rafael Santos,FC Nantes,1962-1965
Hugo Bargas,FC Nantes,1972-1979
Matthis Abline,FC Nantes,"2023-2024, 2024-2025"
Olivier Quint,FC Nantes,2001-2006
Pierre Morice,FC Nantes,1980-1987
Yvon Le Roux,FC Nantes,1985-1987
Christophe Le Roux,FC Nantes,1996-1999
Vincent Bessat,FC Nantes,2011-2015
Sylvain Armand,FC Nantes,2000-2004
Imrân Louza,FC Nantes,2017-2021
Néstor Fabbri,FC Nantes,1998-2002
Andrei Girotto,FC Nantes,2017-2023
Claude Makélélé,FC Nantes,1991-1997
Thomas Dossevi,FC Nantes,2007-2010
Zoran Vulic,FC Nantes,1990-1992
Fernando Aristeguieta,FC Nantes,"2013-2013, 2013-2015, 2015-2016, 2016-2017, 2017-2017"
Nicolas Goussé,FC Nantes,2007-2009
Georges Eo,FC Nantes,1967-1972
Ivan Klasnic,FC Nantes,"2008-2009, 2010-2010"
Fabrice Pancrate,FC Nantes,2011-2014
Claude Robin,FC Nantes,1965-1969
Gérard Géorgin,FC Nantes,1965-1968
Valentin Rongier,FC Nantes,2009-2019
Jean-Claude Osman,FC Nantes,1968-1978
Abdoul Kader Bamba,FC Nantes,"2018-2021, 2022-2023, 2023-2024"
Papy Djilobodji,FC Nantes,2010-2015
Guy Lacombe,FC Nantes,1976-1979
