name,club,periods
Laurent Blanc,Montpellier HSC,1983-1991
Souleymane Camara,Montpellier HSC,"2007-2008, 2008-2020"
Víctor Montaño,Montpellier HSC,"2005-2010, 2013-2015"
Jean-Marc Valadier,Montpellier HSC,"1976-1978, 1982-1989"
Christophe Sanchez,Montpellier HSC,1992-1998
Andy Delort,Montpellier HSC,"2018-2019, 2019-2021, 2025-2025"
Philippe Delaye,Montpellier HSC,"1992-2000, 2005-2010"
Téji Savanier,Montpellier HSC,"2009-2011, 2019-2025"
Fabrice Divert,Montpellier HSC,"1991-1995, 1996-1997"
Roger Milla,Montpellier HSC,1986-1989
Olivier Giroud,Montpellier HSC,2010-2012
Kader Ferhaoui,Montpellier HSC,"1983-1993, 1996-1998"
Gaëtan Laborde,Montpellier HSC,2018-2021
Jérôme Lafourcade,Montpellier HSC,2003-2007
Sékou Touré,Montpellier HSC,1961-1962
Elye Wahi,Montpellier HSC,2018-2023
Bruno Carotti,Montpellier HSC,"1991-1995, 2001-2009"
Jean-Pierre Kern,Montpellier HSC,1981-1986
Toifilou Maoulida,Montpellier HSC,1997-2002
Jean-Pierre Orts,Montpellier HSC,1983-1985
Younès Belhanda,Montpellier HSC,2009-2013
Ibrahima Bakayoko,Montpellier HSC,1995-1998
Rémy Cabella,Montpellier HSC,"2009-2010, 2011-2014, 2022-2022"
Fabien Lefèvre,Montpellier HSC,"1991-1997, 2000-2004"
Franck Silvestre,Montpellier HSC,1998-2003
Abdoulaye Cissé,Montpellier HSC,2001-2007
Florent Mollet,Montpellier HSC,2018-2022
Daniel Xuereb,Montpellier HSC,1989-1991
Abderrahmane Ben Mahjoub,Montpellier HSC,1960-1963
Jean-Michel Guédé,Montpellier HSC,1982-1988
Habib Bamogo,Montpellier HSC,2001-2004
Gérard Bernardet,Montpellier HSC,1986-1989
Pierre Dosséna,Montpellier HSC,"1940-1943, 1944-1953"
Thierry Laurey,Montpellier HSC,"1987-1988, 1991-1998"
Stephy Mavididi,Montpellier HSC,2020-2023
Jacek Ziober,Montpellier HSC,1990-1994
Laurent Robert,Montpellier HSC,1994-1999
Karim Aït-Fana,Montpellier HSC,2006-2015
Nenad Dzodic,Montpellier HSC,"1997-2004, 2007-2011"
Arnaud Nordin,Montpellier HSC,2022-2025
Rui Pataca,Montpellier HSC,2000-2004
Bernard Ducuing,Montpellier HSC,1978-1984
Frédéric N'Doumbé,Montpellier HSC,1960-1964
Georges Dupraz,Montpellier HSC,1952-1953
Casimir Ninga,Montpellier HSC,2015-2018
Jacky Vergnes,Montpellier HSC,"1966-1968, 1979-1982"
Michel Der Zakarian,Montpellier HSC,1988-1997
Steve Mounié,Montpellier HSC,"2011-2015, 2016-2017"
Tino Costa,Montpellier HSC,2008-2010
Max Ferrier,Montpellier HSC,
László Kiss,Montpellier HSC,1985-1987
John Utaka,Montpellier HSC,2011-2013
Fodé Mansaré,Montpellier HSC,2001-2005
Franck Sauzée,Montpellier HSC,1996-1999
Patrice Loko,Montpellier HSC,1999-2001
Éric Cantona,Montpellier HSC,1989-1990
Anthony Mounier,Montpellier HSC,2012-2015
Sándor Zombori,Montpellier HSC,1982-2025
Jean-Christophe Rouvière,Montpellier HSC,"1993-1999, 2001-2006"
Hervé Bugnet,Montpellier HSC,2005-2006
Cédric Barbosa,Montpellier HSC,1997-2003
Morgan Sanson,Montpellier HSC,2013-2017
Akor Adams,Montpellier HSC,2023-2025
Franck Rizzetto,Montpellier HSC,"1989-1991, 1992-1998"
Ryad Boudebouz,Montpellier HSC,2015-2017
Isaac Mbenza,Montpellier HSC,"2017-2018, 2019-2019"
Grégory Lacombe,Montpellier HSC,"2007-2011, 2011-2012"
Daniel Congré,Montpellier HSC,2012-2021
Vincent Guérin,Montpellier HSC,1989-1992
Christian Sarramagna,Montpellier HSC,1979-1982
Júlio César,Montpellier HSC,1987-1990
Hervé Alicarte,Montpellier HSC,
Hilton,Montpellier HSC,2011-2021
Christian Perez,Montpellier HSC,1987-1988
Valéry Mézague,Montpellier HSC,"2001-2004, 2005-2006"
Didier Thimothée,Montpellier HSC,1998-2000
Lucas Barrios,Montpellier HSC,2014-2015
Joris Marveaux,Montpellier HSC,2008-2017
Kévin Bérigaud,Montpellier HSC,"2014-2017, 2017-2018"
Vinko Trskan,Montpellier HSC,1948-1949
Gilbert Marguerite,Montpellier HSC,1982-1983
Pascal Baills,Montpellier HSC,"1983-1991, 1995-2000"
Emanuel Herrera,Montpellier HSC,"2012-2014, 2014-2014"
Aljosa Asanovic,Montpellier HSC,1992-1994
István Závodi,Montpellier HSC,"1932-1939, 1944-1946, 1946-1947"
Jozsef Ebner,Montpellier HSC,
Lilian Compan,Montpellier HSC,2008-2010
Marc Bourrier,Montpellier HSC,1957-1963
Giovanni Sio,Montpellier HSC,"2017-2018, 2019-2019"
Ellyes Skhiri,Montpellier HSC,2014-2019
Pascal Fugier,Montpellier HSC,1996-2003
René Gérard,Montpellier HSC,
Geoffrey Dernis,Montpellier HSC,2009-2012
Marco Estrada,Montpellier HSC,2010-2013
Patrick Cubaynes,Montpellier HSC,1987-1989
