name,club,periods
Albert Gemmrich,RC Strasbourg Alsace,"1973-1979, 1983-1984"
Gérard Hausser,RC Strasbourg Alsace,"1959-1967, 1971-1974"
Francis Piasecki,RC Strasbourg Alsace,1977-1986
Casimir Koza,RC Strasbourg Alsace,1959-1964
Philippe Piat,RC Strasbourg Alsace,"1965-1966, 1967-1970"
José Farias,RC Strasbourg Alsace,1963-1967
Edmond Haan,RC Strasbourg Alsace,"1947-1949, 1950-1962"
Frank Leboeuf,RC Strasbourg Alsace,1990-1996
Ludovic Ajorque,RC Strasbourg Alsace,2018-2023
David Zitelli,RC Strasbourg Alsace,"1995-1998, 1999-2000"
Danijel Ljuboja,RC Strasbourg Alsace,2000-2004
Marc Keller,RC Strasbourg Alsace,1991-1996
Kévin Gameiro,RC Strasbourg Alsace,"2005-2008, 2021-2024"
Roland Wagner,RC Strasbourg Alsace,1972-1982
Oscar Heisserer,RC Strasbourg Alsace,"1934-1938, 1945-1949"
Robert Szczepaniak,RC Strasbourg Alsace,1961-1967
Gérald Baticle,RC Strasbourg Alsace,1995-1998
Dimitri Liénard,RC Strasbourg Alsace,2013-2023
Teddy Bertin,RC Strasbourg Alsace,1998-2003
Adrien Thomasson,RC Strasbourg Alsace,2018-2023
Jean-Jacques Etamé,RC Strasbourg Alsace,"1985-1988, 1990-1993"
Yves Ehrlacher,RC Strasbourg Alsace,1972-1979
Cyriaque Didaux,RC Strasbourg Alsace,1987-1992
Roland Merschel,RC Strasbourg Alsace,"1960-1962, 1964-1969"
Gilbert Gress,RC Strasbourg Alsace,"1959-1966, 1973-1975"
Ramon Muller,RC Strasbourg Alsace,"1961-1963, 1966-1968"
Corentin Martins,RC Strasbourg Alsace,"1998-1999, 2000-2004"
Jean-Jacques Marx,RC Strasbourg Alsace,1975-1982
Léonard Specht,RC Strasbourg Alsace,"1972-1982, 1987-1989"
Denis Schaer,RC Strasbourg Alsace,1980-1988
Pascal Johansen,RC Strasbourg Alsace,"1998-2002, 2004-2005, 2005-2008"
René Deutschmann,RC Strasbourg Alsace,1969-1984
Raymond Kaelbel,RC Strasbourg Alsace,"1950-1956, 1964-1969"
Joël Tanter,RC Strasbourg Alsace,1974-1982
René Hauss,RC Strasbourg Alsace,1948-1967
Serge Jenner,RC Strasbourg Alsace,"1980-1987, 1990-1992"
José Cobos,RC Strasbourg Alsace,1986-1993
Jean-François Péron,RC Strasbourg Alsace,1988-1992
Yacine Abdessadki,RC Strasbourg Alsace,"1999-2003, 2003-2005, 2005-2008"
Fabrice Ehret,RC Strasbourg Alsace,1998-2004
Jean-Eudes Aholou,RC Strasbourg Alsace,"2017-2018, 2020-2021, 2021-2022, 2022-2024"
Christian Bassila,RC Strasbourg Alsace,2001-2005
Jérémy Grimm,RC Strasbourg Alsace,2013-2020
Rémy Vogel,RC Strasbourg Alsace,1977-1987
Jean-Ricner Bellegarde,RC Strasbourg Alsace,2019-2023
Habib Beye,RC Strasbourg Alsace,1998-2003
Ernest Seka,RC Strasbourg Alsace,2014-2018
Raymond Stieber,RC Strasbourg Alsace,1959-1967
Pascal Camadini,RC Strasbourg Alsace,"1999-2005, 2007-2008"
Raymond Domenech,RC Strasbourg Alsace,1977-1981
Guillaume Lacour,RC Strasbourg Alsace,2002-2010
Yvon Pouliquen,RC Strasbourg Alsace,1991-1997
Olivier Dacourt,RC Strasbourg Alsace,1992-1998
Ibrahima Sissoko,RC Strasbourg Alsace,2018-2024
Jacky Duguépéroux,RC Strasbourg Alsace,1973-1979
Pierre Sbaïz,RC Strasbourg Alsace,1961-1967
Valérien Ismaël,RC Strasbourg Alsace,"1993-1998, 2000-2001, 2002-2003, 2004-2004"
Jean-Christophe Devaux,RC Strasbourg Alsace,2000-2007
Vincent Cobos,RC Strasbourg Alsace,1981-1991
Philippe Raschke,RC Strasbourg Alsace,1995-1998
Gérard Burcklé,RC Strasbourg Alsace,1965-1970
Yves Deroff,RC Strasbourg Alsace,2002-2007
Yannick Rott,RC Strasbourg Alsace,1992-1998
Marcel Lazarus,RC Strasbourg Alsace,1965-1973
Jean-François Jodar,RC Strasbourg Alsace,1979-1983
Sylvain Sansone,RC Strasbourg Alsace,1989-1994
Dominique Dropsy,RC Strasbourg Alsace,1973-1984
Stéphane Cassard,RC Strasbourg Alsace,2004-2010
Alexander Vencel,RC Strasbourg Alsace,1994-2000
Johnny Schuth,RC Strasbourg Alsace,1961-1971
