name,club,periods
Daniel Rodighiero,Stade Rennais FC,1964-1970
Jean Grumellon,Stade Rennais FC,"1947-1952, 1954-1956"
Giovanni Pellegrini,Stade Rennais FC,1959-1967
Khennane Mahi,Stade Rennais FC,1956-1962
Benjamin Bourigeaud,Stade Rennais FC,2017-2024
Serge Lenoir,Stade Rennais FC,1965-1972
Alex Frei,Stade Rennais FC,2003-2006
Martin Terrier,Stade Rennais FC,2020-2024
Mario Relmy,Stade Rennais FC,"1982-1983, 1984-1987"
Erik-Jan van den Boogaard,Stade Rennais FC,1987-1990
Hervé Guermeur,Stade Rennais FC,1967-1977
Sylvain Wiltord,Stade Rennais FC,"1991-1996, 1996-1997, 2007-2009"
Silvester Takac,Stade Rennais FC,1967-1969
Jocelyn Gourvennec,Stade Rennais FC,"1991-1995, 2000-2002"
Jimmy Briand,Stade Rennais FC,2003-2010
Laurent Delamontagne,Stade Rennais FC,1986-1992
Farès Bousdira,Stade Rennais FC,1982-1985
Olivier Monterrubio,Stade Rennais FC,2001-2007
Claude Dubaële,Stade Rennais FC,1963-1966
Marcel Loncle,Stade Rennais FC,1962-1966
Shabani Nonda,Stade Rennais FC,1998-2000
Adrien Hunou,Stade Rennais FC,"2013-2014, 2015-2015, 2016-2021"
Robert Rico,Stade Rennais FC,1966-1971
Amine Gouiri,Stade Rennais FC,2022-2025
Stéphane Guivarc'h,Stade Rennais FC,1996-1997
M'Baye Niang,Stade Rennais FC,"2018-2019, 2019-2021, 2021-2021"
Laurent Pokou,Stade Rennais FC,"1974-1977, 1978-1979"
Marco Grassi,Stade Rennais FC,1994-1996
John Utaka,Stade Rennais FC,2005-2007
Philippe Morin,Stade Rennais FC,1981-1985
Guy Méano,Stade Rennais FC,1956-1960
Julien Féret,Stade Rennais FC,2011-2014
Théodore Szkudlapski,Stade Rennais FC,1958-1960
Frédéric Piquionne,Stade Rennais FC,"2001-2004, 2005-2005"
Serhou Guirassy,Stade Rennais FC,"2020-2022, 2023-2023"
François Denis,Stade Rennais FC,1987-1997
Christophe Le Roux,Stade Rennais FC,1999-2002
Jean-Claude Lavaud,Stade Rennais FC,1960-1968
André Ascencio,Stade Rennais FC,1957-1967
Patrick Delamontagne,Stade Rennais FC,"1975-1978, 1988-1991"
Kim Källström,Stade Rennais FC,2004-2006
Stanislas Dombeck,Stade Rennais FC,1956-1962
Louis Floch,Stade Rennais FC,1965-1969
Víctor Montaño,Stade Rennais FC,2010-2013
Jirès Kembo Ekoko,Stade Rennais FC,2006-2012
Yvon Goujon,Stade Rennais FC,1961-1963
Jean-François Prigent,Stade Rennais FC,1963-1967
Moussa Sow,Stade Rennais FC,"2004-2007, 2008-2010"
Alphonse Le Gall,Stade Rennais FC,1951-1954
Josef Mayböck,Stade Rennais FC,1935-1937
Sylvain Marveaux,Stade Rennais FC,2006-2011
Jérôme Leroy,Stade Rennais FC,2007-2011
Romain Alessandrini,Stade Rennais FC,2012-2014
Ilija Lukic,Stade Rennais FC,1969-1971
Jonathan Pitroipa,Stade Rennais FC,2011-2014
Gaëtan Laborde,Stade Rennais FC,2021-2022
Jacques Faivre,Stade Rennais FC,1960-1961
Antoine Cuissard,Stade Rennais FC,
Mevlüt Erdinç,Stade Rennais FC,2012-2013
Magid Musisi,Stade Rennais FC,1992-1994
Mickaël Pagis,Stade Rennais FC,2007-2010
Walter Vollweiler,Stade Rennais FC,1933-1936
André Betta,Stade Rennais FC,1970-1974
Ismaïla Sarr,Stade Rennais FC,2017-2019
Toifilou Maoulida,Stade Rennais FC,"2002-2003, 2004-2005"
Pierre-Yves André,Stade Rennais FC,1993-1997
Paul-Georges Ntep,Stade Rennais FC,2014-2017
Vicky Peretz,Stade Rennais FC,1982-1983
Laurent Huard,Stade Rennais FC,1990-1999
François M'Pelé,Stade Rennais FC,1981-1982
Abdoulaye Doucouré,Stade Rennais FC,2012-2016
Victor Mosa,Stade Rennais FC,1967-1971
Giovanni Sio,Stade Rennais FC,2015-2017
Nicolas Goussé,Stade Rennais FC,1996-1999
Fantamady Keita,Stade Rennais FC,1972-1975
Dominique Arribagé,Stade Rennais FC,1998-2004
Ola Toivonen,Stade Rennais FC,"2014-2015, 2016-2016"
Cyril Chapuis,Stade Rennais FC,2000-2002
Cédric Bardon,Stade Rennais FC,1998-2001
Asamoah Gyan,Stade Rennais FC,2008-2010
François Omam-Biyik,Stade Rennais FC,1990-1991
Michel Watteau,Stade Rennais FC,1965-1966
Ludovic Blas,Stade Rennais FC,2023-2025
Olivier Sorlin,Stade Rennais FC,"2001-2005, 2006-2009, 2009-2009"
Yoann Gourcuff,Stade Rennais FC,"2004-2006, 2015-2018"
Bernard Maiseau,Stade Rennais FC,
Flavien Tait,Stade Rennais FC,2019-2023
Alain Bernard,Stade Rennais FC,1973-1978
Jérémy Doku,Stade Rennais FC,2020-2023
Jacky Charrier,Stade Rennais FC,1983-1987
Ousmane Dembélé,Stade Rennais FC,2015-2016
Jean-Luc Ribar,Stade Rennais FC,1989-1995
