name,club,periods
Roy Krishna,Wellington Phoenix,2014-2019
Paul Ifill,Wellington Phoenix,2009-2014
Kosta Barbarouses,Wellington Phoenix,"2007-2008, 2008-2010, 2016-2017, 2022-2025"
Jeremy Brockie,Wellington Phoenix,"2012-2013, 2013-2015"
Tim Brown,Wellington Phoenix,"2007-2008, 2008-2012"
Oskar Zawada,Wellington Phoenix,2022-2024
Ben Waine,Wellington Phoenix,2019-2023
Chris Greenacre,Wellington Phoenix,2009-2012
Ulises Dávila,Wellington Phoenix,2019-2021
David Ball,Wellington Phoenix,2019-2025
Jaushua Sotirio,Wellington Phoenix,2019-2022
Shane Smeltz,Wellington Phoenix,"2007-2008, 2016-2017"
Stein Huysegems,Wellington Phoenix,2012-2014
Roly Bonevacia,Wellington Phoenix,2014-2017
Bozhidar Kraev,Wellington Phoenix,2022-2024
Nathan Burns,Wellington Phoenix,"2014-2015, 2018-2019"
Gary Hooper,Wellington Phoenix,"2019-2020, 2021-2022"
Kenny Cunningham,Wellington Phoenix,2013-2015
Michael McGlinchey,Wellington Phoenix,2014-2018
David Williams,Wellington Phoenix,2018-2019
Tomer Hemed,Wellington Phoenix,2020-2021
Louis Fenton,Wellington Phoenix,"2012-2017, 2018-2022"
Andrija Kaludjerovic,Wellington Phoenix,2017-2018
Reno Piscopo,Wellington Phoenix,2019-2022
Blake Powell,Wellington Phoenix,2015-2016
Leo Bertos,Wellington Phoenix,2008-2014
Dylan Macallister,Wellington Phoenix,2010-2011
Carlos Hernández,Wellington Phoenix,2013-2014
Benjamin Sigmund,Wellington Phoenix,2008-2016
Ben Old,Wellington Phoenix,2021-2024
Dani Sánchez,Wellington Phoenix,2011-2013
Daniel Côrtes,Wellington Phoenix,2007-2012
Alex Rufer,Wellington Phoenix,2013-2025
Eugène Dadi,Wellington Phoenix,2010-2012
Tim Payne,Wellington Phoenix,2019-2025
Hamish Watson,Wellington Phoenix,"2013-2013, 2014-2014, 2016-2018"
Tyler Boyd,Wellington Phoenix,2012-2015
Andrew Durante,Wellington Phoenix,"2008-2011, 2011-2019"
Liberato Cacace,Wellington Phoenix,2018-2020
Dario Vidosic,Wellington Phoenix,2017-2018
Matthew Ridenton,Wellington Phoenix,"2013-2018, 2020-2021"
Clayton Lewis,Wellington Phoenix,2020-2023
Nicholas Pennington,Wellington Phoenix,2021-2024
Vince Lia,Wellington Phoenix,2007-2017
Steven Taylor,Wellington Phoenix,"2018-2020, 2021-2021"
Troy Hearfield,Wellington Phoenix,"2008-2011, 2011-2011"
Nick Ward,Wellington Phoenix,2010-2012
Mirjan Pavlovic,Wellington Phoenix,2010-2012
Marco Rojas,Wellington Phoenix,"2009-2011, 2024-2025"
Jason Hicks,Wellington Phoenix,2013-2015
Hideki Ishige,Wellington Phoenix,2024-2025
Oskar van Hattum,Wellington Phoenix,2021-2025
Cammy Devlin,Wellington Phoenix,2019-2021
Thomas Doyle,Wellington Phoenix,2014-2019
Matija Ljujic,Wellington Phoenix,2018-2018
Callum McCowatt,Wellington Phoenix,2019-2020
Mirza Muratovic,Wellington Phoenix,2020-2021
Mandi,Wellington Phoenix,2018-2019
Logan Rogerson,Wellington Phoenix,2015-2018
Michael Boxall,Wellington Phoenix,"2012-2013, 2013-2015"
Jacob Tratt,Wellington Phoenix,2016-2017
Karl Dodd,Wellington Phoenix,2007-2009
Luke Brooke-Smith,Wellington Phoenix,2024-2025
Kazuki Nagasawa,Wellington Phoenix,2024-2025
Daniel Mullen,Wellington Phoenix,2017-2018
Adrián Cáceres,Wellington Phoenix,2009-2010
Danny Vukovic,Wellington Phoenix,2010-2011
Cillian Sheridan,Wellington Phoenix,2019-2019
Fred,Wellington Phoenix,2008-2008
Paulo Retre,Wellington Phoenix,2024-2025
Corey Gameiro,Wellington Phoenix,2013-2013
Josh Rudland,Wellington Phoenix,
Corban Piper,Wellington Phoenix,2024-2025
Luka Prso,Wellington Phoenix,2021-2022
Joel Griffiths,Wellington Phoenix,2015-2015
Nathan Walker,Wellington Phoenix,2024-2025
Callan Elliot,Wellington Phoenix,"2018-2020, 2021-2023"
Isaac Hughes,Wellington Phoenix,2023-2025
Alex Gorrin,Wellington Phoenix,2014-2017
Steven Ugarkovic,Wellington Phoenix,2022-2023
Finn Surman,Wellington Phoenix,2021-2024
Michal Kopczynski,Wellington Phoenix,2018-2019
Cameron Lindsay,Wellington Phoenix,2011-2013
Gianni Stensness,Wellington Phoenix,2019-2019
Ian Hogg,Wellington Phoenix,2013-2013
Fergus Gillion,Wellington Phoenix,
Brandon Wilson,Wellington Phoenix,2020-2020
Jacob Spoonley,Wellington Phoenix,"2007-2009, 2012-2012, 2013-2013, 2014-2014"
Ross Aloisi,Wellington Phoenix,2007-2008
David Mulligan,Wellington Phoenix,2008-2010
