name,club,periods
Besart Berisha,Melbourne Victory,2014-2018
Archie Thompson,Melbourne Victory,"2005-2006, 2006-2016"
Kosta Barbarouses,Melbourne Victory,"2013-2016, 2017-2019"
Marco Rojas,Melbourne Victory,"2011-2013, 2016-2017, 2020-2022"
Carlos Hernández,Melbourne Victory,"2007-2009, 2009-2012"
Bruno Fornaroli,Melbourne Victory,"2015-2019, 2022-2025"
James Troisi,Melbourne Victory,"2013-2014, 2016-2019"
Ola Toivonen,Melbourne Victory,2018-2020
Danny Allsopp,Melbourne Victory,"2005-2009, 2011-2012"
Kevin Muscat,Melbourne Victory,2005-2011
Gui Finkler,Melbourne Victory,2012-2016
Robbie Kruse,Melbourne Victory,"2009-2011, 2019-2022"
Nishan Velupillay,Melbourne Victory,2021-2025
Mark Milligan,Melbourne Victory,"2012-2012, 2012-2015, 2017-2018"
Jake Brimmer,Melbourne Victory,2020-2024
Nick D'Agostino,Melbourne Victory,2021-2023
Andrew Nabbout,Melbourne Victory,"2012-2015, 2019-2025"
Leroy George,Melbourne Victory,2017-2018
Fahid Ben Khalfallah,Melbourne Victory,2014-2017
Ben Folami,Melbourne Victory,"2020-2021, 2021-2024"
Zinédine Machach,Melbourne Victory,2023-2025
Harry Kewell,Melbourne Victory,2011-2012
Tom Pondeljak,Melbourne Victory,2008-2012
Keisuke Honda,Melbourne Victory,2018-2019
Elvis Kamsoba,Melbourne Victory,2019-2021
Nikolaos Vergos,Melbourne Victory,2024-2025
Leigh Broxham,Melbourne Victory,2006-2024
Adrian Leijer,Melbourne Victory,"2005-2007, 2009-2015"
Mate Dugandzic,Melbourne Victory,2009-2011
Rodrigo Vargas,Melbourne Victory,2006-2012
Oliver Bozanic,Melbourne Victory,"2015-2017, 2018-2018"
Damien Da Silva,Melbourne Victory,2023-2024
Terry Antonis,Melbourne Victory,"2018-2019, 2023-2024"
Daniel Arzani,Melbourne Victory,"2016-2018, 2023-2025"
Joshua Brillante,Melbourne Victory,"2019-2020, 2021-2023"
Chris Ikonomidis,Melbourne Victory,2021-2024
Ryan Teague,Melbourne Victory,2023-2025
Storm Roux,Melbourne Victory,2018-2021
Roderick Miranda,Melbourne Victory,2021-2025
Rudy Gestede,Melbourne Victory,2020-2021
Richard Kitzbichler,Melbourne Victory,2005-2006
Francesco Margiotta,Melbourne Victory,2021-2022
Mitch Austin,Melbourne Victory,2016-2018
Brendan Hamill,Melbourne Victory,"2010-2022, 2024-2025"
Callum McManaman,Melbourne Victory,2020-2021
Jason Geria,Melbourne Victory,"2012-2018, 2021-2025"
Kenny Athiu,Melbourne Victory,2017-2020
Marcos Flores,Melbourne Victory,2012-2013
Clarismario,Melbourne Victory,2024-2025
Nick Ansell,Melbourne Victory,"2012-2017, 2018-2019, 2020-2021"
Diogo Ferreira,Melbourne Victory,2009-2013
Jai Ingham,Melbourne Victory,2016-2019
Grant Brebner,Melbourne Victory,2006-2012
Mitch Nichols,Melbourne Victory,2013-2014
Connor Pain,Melbourne Victory,2013-2016
Lleyton Brooks,Melbourne Victory,2020-2023
Daniel Georgievski,Melbourne Victory,"2014-2017, 2021-2021"
Jacob Butterfield,Melbourne Victory,2020-2021
James Jeggo,Melbourne Victory,"2011-2014, 2024-2025"
Thomas Deng,Melbourne Victory,"2015-2016, 2017-2020"
Rhys Williams,Melbourne Victory,2017-2018
Dylan Ryan,Melbourne Victory,2020-2021
Fernando Romero,Melbourne Victory,2023-2023
Migjen Basha,Melbourne Victory,2019-2020
Jason Davidson,Melbourne Victory,2021-2022
Kasey Bos,Melbourne Victory,2024-2025
Adrián Cáceres,Melbourne Victory,2007-2008
Reno Piscopo,Melbourne Victory,2024-2025
Carl Valeri,Melbourne Victory,2014-2019
Isaka Cernak,Melbourne Victory,2011-2013
Georg Niedermeier,Melbourne Victory,2018-2019
Nick Ward,Melbourne Victory,2007-2010
Ricardinho,Melbourne Victory,"2010-2011, 2011-2012"
Matthew Kemp,Melbourne Victory,2007-2012
Josh Hope,Melbourne Victory,2017-2020
Kristijan Dobras,Melbourne Victory,2019-2020
Billy Celeski,Melbourne Victory,2008-2013
George Howard,Melbourne Victory,2015-2017
Christian Theoharous,Melbourne Victory,2017-2018
Eli Adams,Melbourne Victory,2022-2024
Pablo Contreras,Melbourne Victory,2013-2014
Gianluca Iannucci,Melbourne Victory,2018-2022
Will Wilson,Melbourne Victory,2022-2023
Raúl Baena,Melbourne Victory,2018-2019
James Robinson,Melbourne Victory,2006-2007
Spase Dilevski,Melbourne Victory,2012-2013
Mark Byrnes,Melbourne Victory,2005-2007
Fábinho,Melbourne Victory,2011-2012
Kristian Sarkies,Melbourne Victory,2005-2007
Pierce Waring,Melbourne Victory,2017-2018
James Donachie,Melbourne Victory,"2016-2018, 2019-2019, 2019-2020"
Luis Lawrie-Lattanzio,Melbourne Victory,2020-2025
Corey Brown,Melbourne Victory,2018-2020
Ricky Diaco,Melbourne Victory,
Matthieu Delpierre,Melbourne Victory,2014-2016
Jesse Makarounas,Melbourne Victory,2013-2016
Scott Galloway,Melbourne Victory,"2013-2016, 2019-2024"
Nik Mrdja,Melbourne Victory,2010-2010
