name,club,periods
Guillermo May,Auckland FC,2024-2025
Logan Rogerson,Auckland FC,"2019-2021, 2024-2025"
Neyder Moreno,Auckland FC,2024-2025
Nando Pijnaker,Auckland FC,2024-2025
Jake Brimmer,Auckland FC,2024-2025
Max Mata,Auckland FC,2024-2025
Hiroki Sakai,Auckland FC,2024-2025
Jesse Randall,Auckland FC,2024-2025
Francis de Vries,Auckland FC,2024-2025
Louis Verstraete,Auckland FC,2024-2025
Callan Elliot,Auckland FC,2024-2025
Marlee Francois,Auckland FC,2025-2025
Finn McKenlay,Auckland FC,2024-2025
Jonty Bidois,Auckland FC,2024-2025
Scott Galloway,Auckland FC,2024-2025
Luis Toomey,Auckland FC,2024-2025
Alex Paulsen,Auckland FC,2024-2025
Daniel Hall,Auckland FC,2024-2025
Liam Gillion,Auckland FC,2022-2025
Cameron Howieson,Auckland FC,2017-2025
Tommy Smith,Auckland FC,2024-2025
Luis Felipe Gallegos,Auckland FC,2024-2025
Adama Coulibaly,Auckland FC,2024-2025
