name,club,periods
Matt Simon,Central Coast Mariners,"2006-2012, 2013-2015, 2018-2022"
Jason Cummings,Central Coast Mariners,2022-2023
Daniel McBreen,Central Coast Mariners,"2010-2013, 2013-2014"
Adam John Kwasnik,Central Coast Mariners,"2005-2008, 2009-2011, 2011-2014"
Marco Túlio,Central Coast Mariners,2022-2024
Bernie Ibini-Isei,Central Coast Mariners,"2011-2013, 2014-2014"
Alou Kuol,Central Coast Mariners,"2020-2021, 2023-2025"
Roy O'Donovan,Central Coast Mariners,2015-2017
Béni Nkololo,Central Coast Mariners,2021-2023
Ángel Torres,Central Coast Mariners,2023-2024
Mitchell Duke,Central Coast Mariners,2012-2015
Fábio Ferreira,Central Coast Mariners,2015-2017
Marcos Ureña,Central Coast Mariners,2020-2022
Patrick Zwaanswijk,Central Coast Mariners,2010-2013
Mikael Doka,Central Coast Mariners,2023-2025
Michael McGlinchey,Central Coast Mariners,"2009-2010, 2010-2014, 2014-2014, 2018-2020"
Connor Pain,Central Coast Mariners,2016-2019
Nik Mrdja,Central Coast Mariners,"2005-2010, 2010-2011"
Oliver Bozanic,Central Coast Mariners,"2010-2013, 2020-2022"
Ryan Edmondson,Central Coast Mariners,2024-2025
Joshua Rose,Central Coast Mariners,"2010-2016, 2017-2018"
John Hutchinson,Central Coast Mariners,"2005-2011, 2011-2015"
Andrew Hoole,Central Coast Mariners,2017-2019
Nicholas Fitzgerald,Central Coast Mariners,2013-2016
Predrag Bojic,Central Coast Mariners,2008-2013
Daniel De Silva,Central Coast Mariners,"2017-2018, 2019-2021"
Jordan Murray,Central Coast Mariners,2018-2020
Stewart Petrie,Central Coast Mariners,2005-2007
Garang Kuol,Central Coast Mariners,2022-2023
Jacob Farrell,Central Coast Mariners,2021-2024
Mile Sterjovski,Central Coast Mariners,2012-2014
Patricio Pérez,Central Coast Mariners,2010-2011
Matt Hatch,Central Coast Mariners,2020-2022
Blake Powell,Central Coast Mariners,2016-2018
Storm Roux,Central Coast Mariners,"2013-2018, 2021-2025"
Tom Rogic,Central Coast Mariners,2012-2013
Milan Djuric,Central Coast Mariners,2019-2020
Miguel Di Pizio,Central Coast Mariners,2023-2025
Dean Heffernan,Central Coast Mariners,"2005-2006, 2007-2010"
Matheus Moresche,Central Coast Mariners,2021-2023
Brian Kaltak,Central Coast Mariners,2022-2025
Mitch Austin,Central Coast Mariners,2015-2016
Jack Clisby,Central Coast Mariners,2018-2021
Harrison Steele,Central Coast Mariners,2022-2025
Noel Spencer,Central Coast Mariners,2006-2007
Daniel Hall,Central Coast Mariners,2020-2024
Max Balard,Central Coast Mariners,2021-2024
Jing Reec,Central Coast Mariners,2023-2024
Jake McGing,Central Coast Mariners,2015-2019
Mustafa Amini,Central Coast Mariners,"2010-2011, 2011-2012"
Josh Bingham,Central Coast Mariners,2015-2018
Aiden O'Neill,Central Coast Mariners,2018-2019
Rostyn Griffiths,Central Coast Mariners,2010-2012
Trent Buhagiar,Central Coast Mariners,2016-2018
Harry Ascroft,Central Coast Mariners,"2015-2018, 2018-2018"
Eddy Bosnar,Central Coast Mariners,2014-2015
Sasho Petrovski,Central Coast Mariners,2006-2009
James McGarry,Central Coast Mariners,2023-2023
Glen Trifiro,Central Coast Mariners,"2014-2014, 2014-2016"
Marcos Flores,Central Coast Mariners,2013-2014
Dylan Wenzel-Halls,Central Coast Mariners,2023-2024
Michael Ruhs,Central Coast Mariners,2022-2023
Dylan Macallister,Central Coast Mariners,2008-2010
Ronald Barcellos,Central Coast Mariners,2024-2024
Nicky Travis,Central Coast Mariners,2009-2010
Alex Wilkinson,Central Coast Mariners,"2005-2011, 2011-2012"
Seung-yong Kim,Central Coast Mariners,2014-2015
Anthony Cáceres,Central Coast Mariners,2012-2016
Troy Hearfield,Central Coast Mariners,2011-2013
Nicholas Duarte,Central Coast Mariners,2023-2025
Noah Smith,Central Coast Mariners,"2021-2022, 2023-2025"
Nick Montgomery,Central Coast Mariners,2012-2017
Wout Brama,Central Coast Mariners,2017-2018
Haine Eames,Central Coast Mariners,2024-2025
Kye Rowles,Central Coast Mariners,2017-2022
Trent Sainsbury,Central Coast Mariners,"2010-2014, 2024-2025"
Chris Harold,Central Coast Mariners,2020-2020
Scott Galloway,Central Coast Mariners,2016-2017
Sabit James Ngor,Central Coast Mariners,"2024-2025, 2025-2025"
Bailey Brandtman,Central Coast Mariners,2023-2025
Luis García,Central Coast Mariners,2016-2016
Asdrúbal Padrón,Central Coast Mariners,2017-2018
Kwabena Appiah-Kubi,Central Coast Mariners,2016-2018
Nigel Boogaard,Central Coast Mariners,2005-2010
Nathan Paull,Central Coast Mariners,2023-2025
Matt Sim,Central Coast Mariners,"2014-2014, 2014-2016"
Ross McCormack,Central Coast Mariners,2018-2019
Adrián Cáceres,Central Coast Mariners,2008-2009
Mile Jedinak,Central Coast Mariners,"2006-2007, 2007-2009"
Jem Karacan,Central Coast Mariners,2019-2019
Nicolai Müller,Central Coast Mariners,2021-2022
Ahmad Elrich,Central Coast Mariners,2008-2010
Abraham Majok,Central Coast Mariners,2019-2020
John Sutton,Central Coast Mariners,2012-2012
Peter Skapetis,Central Coast Mariners,2018-2018
Jordan Smylie,Central Coast Mariners,
