name,club,periods
Besart Berisha,Brisbane Roar,2011-2014
Henrique,Brisbane Roar,"2009-2009, 2009-2016, 2018-2019"
Jamie Maclaren,Brisbane Roar,2015-2017
Jay O'Shea,Brisbane Roar,2019-2025
Thomas Broich,Brisbane Roar,2010-2017
Mitch Nichols,Brisbane Roar,2007-2013
Henry Hore,Brisbane Roar,"2021-2024, 2024-2025"
Brandon Borrello,Brisbane Roar,2014-2017
Matt McKay,Brisbane Roar,"2005-2005, 2006-2009, 2009-2011, 2013-2019"
Jean Carlos Solórzano,Brisbane Roar,"2010-2011, 2014-2016"
Sergio van Dijk,Brisbane Roar,2008-2010
Dimitri Petratos,Brisbane Roar,2013-2017
Dylan Wenzel-Halls,Brisbane Roar,2018-2021
Thomas Waddingham,Brisbane Roar,"2022-2023, 2023-2025"
Nikola Mileusnic,Brisbane Roar,2021-2024
Reinaldo,Brisbane Roar,"2006-2008, 2008-2011"
Ivan Franjic,Brisbane Roar,"2009-2014, 2017-2018"
Kosta Barbarouses,Brisbane Roar,2010-2011
Adam Taggart,Brisbane Roar,2018-2019
Brett Holman,Brisbane Roar,2016-2019
Riku Danzaki,Brisbane Roar,"2020-2021, 2022-2023"
Erik Paartalu,Brisbane Roar,2010-2013
Eric Bauthéac,Brisbane Roar,2017-2019
Massimo Maccarone,Brisbane Roar,2017-2018
Scott McDonald,Brisbane Roar,2020-2021
Steven Lustica,Brisbane Roar,"2013-2013, 2014-2016"
Roy O'Donovan,Brisbane Roar,2019-2020
Andrija Kaludjerovic,Brisbane Roar,2015-2015
Alex Parsons,Brisbane Roar,"2021-2022, 2023-2025"
Ben Halloran,Brisbane Roar,"2012-2013, 2024-2025"
James Meyer,Brisbane Roar,
Luke DeVere,Brisbane Roar,"2008-2011, 2015-2020"
Juan Lescano,Brisbane Roar,2021-2022
Corey Brown,Brisbane Roar,"2011-2018, 2020-2022, 2023-2025"
Brad Inman,Brisbane Roar,2019-2020
Matthew Smith,Brisbane Roar,2010-2014
Avraam Papadopoulos,Brisbane Roar,2017-2019
Luke Ivanovic,Brisbane Roar,2021-2022
Carlo Armiento,Brisbane Roar,2022-2024
Devante Clut,Brisbane Roar,2015-2016
Charlie Miller,Brisbane Roar,2008-2009
Charlie Austin,Brisbane Roar,2022-2023
Jack Hingert,Brisbane Roar,2011-2025
Issey Nakajima,Brisbane Roar,2011-2012
Macaulay Gillesphey,Brisbane Roar,2019-2021
Jade North,Brisbane Roar,2013-2019
Tommy Oar,Brisbane Roar,"2008-2010, 2016-2017"
Scott Neville,Brisbane Roar,"2019-2020, 2021-2025"
Luke Brattan,Brisbane Roar,2010-2015
Josh Brindell-South,Brisbane Roar,2020-2023
Keegan Jelacic,Brisbane Roar,2024-2025
Tom Aldred,Brisbane Roar,2019-2024
Jonas Markovski,Brisbane Roar,2023-2024
Liam Miller,Brisbane Roar,2013-2014
Álex López,Brisbane Roar,2018-2019
Michael Baird,Brisbane Roar,2005-2006
Tobias Mikkelsen,Brisbane Roar,2018-2019
Cyrus Dehmie,Brisbane Roar,2021-2023
Rahmat Akbari,Brisbane Roar,"2017-2018, 2019-2023"
Nick D'Agostino,Brisbane Roar,2016-2019
Florin Bérenguer,Brisbane Roar,2023-2025
Marco Rojas,Brisbane Roar,2024-2024
Mirza Muratovic,Brisbane Roar,2018-2020
Kofi Danning,Brisbane Roar,"2011-2012, 2013-2016"
Hyuk-su Seo,Brisbane Roar,2006-2009
Ante Milicic,Brisbane Roar,2006-2007
Adam Zimarino,Brisbane Roar,2024-2025
Jez Lofthouse,Brisbane Roar,2021-2024
Manuel Arana,Brisbane Roar,2016-2017
James Donachie,Brisbane Roar,2012-2016
Nicholas Fitzgerald,Brisbane Roar,2011-2013
Sam Klein,Brisbane Roar,"2022-2023, 2024-2025"
Massimo Murdocca,Brisbane Roar,2006-2013
Royce Brownlie,Brisbane Roar,2006-2007
Kwame Yeboah,Brisbane Roar,2013-2014
Warren Moon,Brisbane Roar,2005-2006
Miguel Ángel Corona,Brisbane Roar,2015-2016
Gol-Gol Mebrahtu,Brisbane Roar,2021-2021
Masato Kudo,Brisbane Roar,2020-2021
Mensur Kurtisi,Brisbane Roar,2014-2015
George Lambadaridis,Brisbane Roar,"2011-2015, 2015-2016"
Matthew Ridenton,Brisbane Roar,2020-2020
Quinn MacNicol,Brisbane Roar,2023-2025
Ayom Majok,Brisbane Roar,2023-2024
Shane Stefanutto,Brisbane Roar,2010-2016
Zach Duncan,Brisbane Roar,
Asumah Abubakar,Brisbane Roar,2025-2025
Stefan Scepovic,Brisbane Roar,2023-2023
Jacob Brazete,Brisbane Roar,2024-2025
Rylan Brownlie,Brisbane Roar,2023-2024
Isaka Cernak,Brisbane Roar,2008-2010
Lachlan Jackson,Brisbane Roar,
Rafael Struick,Brisbane Roar,2024-2025
Stefan Mauk,Brisbane Roar,2018-2020
