name,club,periods
Jamie Maclaren,Melbourne City FC,2019-2024
Bruno Fornaroli,Melbourne City FC,2015-2019
Marco Tilio,Melbourne City FC,"2020-2023, 2024-2025"
David Williams,Melbourne City FC,2011-2016
Tolgay Arslan,Melbourne City FC,2023-2024
Aaron Mooy,Melbourne City FC,2014-2016
Mathew Leckie,Melbourne City FC,2021-2025
Andrew Nabbout,Melbourne City FC,2020-2025
Craig Noone,Melbourne City FC,2019-2021
Ross McCormack,Melbourne City FC,2017-2018
Mate Dugandzic,Melbourne City FC,2011-2015
Tim Cahill,Melbourne City FC,2016-2018
Eli Babalj,Melbourne City FC,"2010-2012, 2013-2013"
Harry Novillo,Melbourne City FC,2015-2016
Florin Bérenguer,Melbourne City FC,2018-2023
Stefan Mauk,Melbourne City FC,"2013-2016, 2017-2018"
Curtis Good,Melbourne City FC,"2011-2012, 2018-2024"
Connor Metcalfe,Melbourne City FC,2017-2022
Adrián Luna,Melbourne City FC,2019-2021
Dario Vidosic,Melbourne City FC,2018-2019
Riley McGree,Melbourne City FC,2018-2019
John Aloisi,Melbourne City FC,2010-2011
Gerald Sibon,Melbourne City FC,2010-2011
Nicholas Fitzgerald,Melbourne City FC,2016-2018
Alex Terra,Melbourne City FC,2010-2012
Erik Paartalu,Melbourne City FC,2014-2016
Jonatan Germano,Melbourne City FC,2011-2015
Ritchie De Laet,Melbourne City FC,2018-2019
Matt Thompson,Melbourne City FC,2010-2013
Richard van der Venne,Melbourne City FC,2022-2023
Josip Tadic,Melbourne City FC,2012-2013
Luke Brattan,Melbourne City FC,2016-2019
Richard García,Melbourne City FC,2012-2013
Steven Ugarkovic,Melbourne City FC,2023-2025
Nick Kalmar,Melbourne City FC,2010-2015
Max Caputo,Melbourne City FC,2021-2025
Léo Natel,Melbourne City FC,2023-2024
Marcin Budzinski,Melbourne City FC,2017-2018
Terry Antonis,Melbourne City FC,2023-2024
Patrick Kisnorbo,Melbourne City FC,2013-2016
Orlando Engelaar,Melbourne City FC,2013-2014
Bruce Kamau,Melbourne City FC,2016-2018
Nicolás Colazo,Melbourne City FC,2016-2017
Gol-Gol Mebrahtu,Melbourne City FC,2012-2014
Scott Galloway,Melbourne City FC,2019-2024
Shayon Harrison,Melbourne City FC,2019-2019
Nathaniel Atkinson,Melbourne City FC,"2018-2022, 2024-2025"
Benjamin Mazzeo,Melbourne City FC,2024-2025
Aiden O'Neill,Melbourne City FC,2020-2023
Stefan Colakovski,Melbourne City FC,2020-2022
Yonatan Cohen,Melbourne City FC,2024-2025
Rostyn Griffiths,Melbourne City FC,2018-2022
Anthony Cáceres,Melbourne City FC,"2016-2017, 2018-2018"
Harry Politidis,Melbourne City FC,2023-2025
Scott Jamieson,Melbourne City FC,2017-2023
Jason Hoffman,Melbourne City FC,"2010-2011, 2011-2015"
Aziz Behich,Melbourne City FC,"2010-2013, 2013-2014, 2023-2024, 2024-2025"
Carl Jenkinson,Melbourne City FC,2022-2022
Neil Kilkenny,Melbourne City FC,2016-2018
Marin Jakolis,Melbourne City FC,2023-2024
Andrea Migliorini,Melbourne City FC,2013-2014
Robert Koren,Melbourne City FC,2014-2016
Lachlan Wales,Melbourne City FC,2018-2020
Jordan Bos,Melbourne City FC,2021-2023
Iain Ramsay,Melbourne City FC,2013-2015
Fred,Melbourne City FC,2011-2013
Fernando Brandán,Melbourne City FC,2016-2017
Samuel Souprayen,Melbourne City FC,2023-2025
Ben Garuccio,Melbourne City FC,"2012-2016, 2020-2021"
Rutger Worm,Melbourne City FC,2010-2012
Markel Susaeta,Melbourne City FC,2020-2020
Daniel Arzani,Melbourne City FC,2016-2018
Safuwan Baharudin,Melbourne City FC,2015-2015
Raphael Borges Rodrigues,Melbourne City FC,2019-2023
Kristian Sarkies,Melbourne City FC,2010-2012
Harry Kewell,Melbourne City FC,2013-2014
Marc Marino,Melbourne City FC,2014-2016
Joshua Kennedy,Melbourne City FC,2015-2015
Medin Memeti,Melbourne City FC,2024-2025
Adrian Zahra,Melbourne City FC,2010-2012
Andreas Kuen,Melbourne City FC,2024-2025
Dylan Macallister,Melbourne City FC,2012-2014
Matthew Millar,Melbourne City FC,
Kai Trewin,Melbourne City FC,2024-2025
Luke Oresti,Melbourne City FC,2022-2023
James Brown,Melbourne City FC,2014-2016
Damien Duff,Melbourne City FC,2014-2015
Naoki Tsubaki,Melbourne City FC,2020-2021
Michael Mifsud,Melbourne City FC,2013-2014
Maycon,Melbourne City FC,2011-2012
Kew Jaliens,Melbourne City FC,2015-2015
Lawrence Wong,Melbourne City FC,2024-2025
Moudi Najjar,Melbourne City FC,"2018-2020, 2021-2021"
Aaron Hughes,Melbourne City FC,2015-2016
Wade Dekker,Melbourne City FC,2015-2016
Javier Cabrera,Melbourne City FC,"2019-2020, 2020-2021"
Hamza Sakhi,Melbourne City FC,"2023-2024, 2024-2024"
Connor Chapman,Melbourne City FC,2014-2017
