rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ivan Toney,Unknown,141,72,23,11.984,2020-2024,Unknown,Unknown,29,0,Brentford FC,Unknown,Unknown,England,unknown,https://www.transfermarkt.us/ivan-toney/profil/spieler/251664,https://img.a.transfermarkt.technology/portrait/small/251664-1677676808.jpg?lm=1,,16.03.1996,Unknown,Al-Ahli SFC
2,Bryan Mbeumo,Bryan Tetsadong Marceau Mbeumo,233,65,47,17.576,2019-2025,Mbeumo,11,20,0,Brentford FC,Attack - Right Winger,"1,71 m",Cameroon,cm,https://www.transfermarkt.us/bryan-mbeumo/profil/spieler/413039,https://img.a.transfermarkt.technology/portrait/small/413039-1668505084.jpg?lm=1,,07.08.1999,Avallon,Brentford FC
3,Lloyd Owusu,Lloyd Magnus Akwasi Owusu,181,59,5,14.261,"1998-2002, 2005-2007",Owusu,-,12,0,Brentford FC,Attack - Centre-Forward,"1,88 m",Ghana,gh,https://www.transfermarkt.us/lloyd-owusu/profil/spieler/13422,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,12.12.1976,Slough,Retired
4,Clayton Donaldson,Clayton Andrew Donaldson,155,53,21,12.959,2011-2014,Donaldson,-,11,0,Brentford FC,Attack - Centre-Forward,"1,85 m",Jamaica,jm,https://www.transfermarkt.us/clayton-donaldson/profil/spieler/52721,https://img.a.transfermarkt.technology/portrait/small/52721-1469696519.jpg?lm=1,,07.02.1984,Bradford,Retired
5,Neal Maupay,Unknown,126,49,17,8.178,"2017-2019, 2023-2024",Maupay,18,26,0,Brentford FC,Attack - Centre-Forward,"1,71 m",France,fr,https://www.transfermarkt.us/neal-maupay/profil/spieler/217115,https://img.a.transfermarkt.technology/portrait/small/217115-1700737951.jpg?lm=1,,14.08.1996,Versailles,Olympique Marseille
6,Ollie Watkins,Unknown,143,49,14,11.633,2017-2020,Unknown,Unknown,17,0,Brentford FC,Unknown,Unknown,England,unknown,https://www.transfermarkt.us/ollie-watkins/profil/spieler/324358,https://img.a.transfermarkt.technology/portrait/small/324358-1708341279.jpg?lm=1,,30.12.1995,Unknown,Aston Villa
7,Charlie MacDonald,Charles Lea MacDonald,127,45,19,10.505,2008-2011,MacDonald,Unknown,5,0,Brentford FC,Attack - Centre-Forward,"1,75 m",England,unknown,https://www.transfermarkt.us/charlie-macdonald/profil/spieler/51351,https://img.a.transfermarkt.technology/portrait/small/s_51351_1078_2013_09_23_1.jpg?lm=1,,13.02.1981,London,Retired
8,Yoane Wissa,Unknown,140,44,9,8.19,2021-2025,Unknown,Unknown,14,0,Brentford FC,Unknown,Unknown,DR Congo,unknown,https://www.transfermarkt.us/yoane-wissa/profil/spieler/388165,https://img.a.transfermarkt.technology/portrait/small/388165-1740646948.jpg?lm=1,,03.09.1996,Unknown,Brentford FC
9,Kevin O'Connor,Kevin Patrick O'Connor,481,41,6,38.097,2000-2015,O'Connor,-,32,1,Brentford FC,Defender - Right-Back,"1,80 m",Ireland,ie,https://www.transfermarkt.us/kevin-oconnor/profil/spieler/48376,https://img.a.transfermarkt.technology/portrait/small/s_48376_1148_2013_09_23_1.jpg?lm=1,,24.02.1982,Blackburn,Retired
10,Lasse Vibe,Unknown,97,37,13,6.495,2015-2018,Vibe,21,2,0,Brentford FC,Attack - Centre-Forward,"1,81 m",Denmark,dk,https://www.transfermarkt.us/lasse-vibe/profil/spieler/62680,https://img.a.transfermarkt.technology/portrait/small/62680-1601552880.jpg?lm=1,,22.02.1987,Tranbjerg,Retired
11,Sergi Canós,Sergi Canós Tenés,249,36,32,13.877,"2015-2016, 2017-2023, 2023-2023",Canós,17,30,1,Brentford FC,Attack - Left Winger,"1,77 m",Spain,es,https://www.transfermarkt.us/sergi-canos/profil/spieler/251845,https://img.a.transfermarkt.technology/portrait/small/251845-1538466933.jpg?lm=1,,02.02.1997,Nules,Valencia CF
12,Sam Saunders,Sam Daniel Saunders,206,30,32,10.971,"2009-2015, 2015-2017",Saunders,Unknown,18,0,Brentford FC,Midfield - Central Midfield,"1,73 m",England,unknown,https://www.transfermarkt.us/sam-saunders/profil/spieler/66892,https://img.a.transfermarkt.technology/portrait/small/66892-1484923916.jpg?lm=1,,29.08.1983,London,Retired
13,Saïd Benrahma,محمد سعيد بن رحمة,94,30,26,6.813,"2018-2020, 2021-2021",Benrahma,-,7,0,Brentford FC,Attack - Left Winger,"1,72 m",Algeria,dz,https://www.transfermarkt.us/said-benrahma/profil/spieler/290532,https://img.a.transfermarkt.technology/portrait/small/290532-1686212081.jpg?lm=1,,10.08.1995,Aïn Témouchent,NEOM SC
14,Stephen Hunt,Stephen Patrick Hunt,149,28,0,11.832,2001-2005,Hunt,-,18,1,Brentford FC,Midfield - Left Midfield,"1,74 m",Ireland,ie,https://www.transfermarkt.us/stephen-hunt/profil/spieler/36799,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,01.08.1981,Portlaoise,Retired
