rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Brett Pitman,Brett Douglas Pitman,302,102,18,16.817,N/A,Pitman,Unknown,35,1,AFC Bournemouth,Attack - Centre-Forward,"1,83 m",Jersey,je,https://www.transfermarkt.us/brett-pitman/profil/spieler/48312,https://img.a.transfermarkt.technology/portrait/small/48312-1500020625.jpg?lm=1,N/A,31.01.1988,Saint Helier,Dorchester Town
2,James Hayter,James Edward Hayter,343,93,10,26.854,N/A,Hayter,Unknown,13,0,AFC Bournemouth,Attack - Centre-Forward,"1,75 m",England,unknown,https://www.transfermarkt.us/james-hayter/profil/spieler/48072,https://img.a.transfermarkt.technology/portrait/small/s_48072_972_2013_10_18_1.jpg?lm=1,N/A,09.04.1979,Sandown,Retired
3,Steve Fletcher,Steven Mark Fletcher,526,92,26,38.003,N/A,Fletcher,-,39,0,AFC Bournemouth,Attack - Centre-Forward,"1,88 m",England,unknown,https://www.transfermarkt.us/steve-fletcher/profil/spieler/48069,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,26.07.1972,Hartlepool,Retired
4,Dominic Solanke,Dominic Ayodele Solanke-Mitchell,216,77,29,16.746,N/A,Solanke,9,17,0,AFC Bournemouth,Attack - Centre-Forward,"1,86 m",England,unknown,https://www.transfermarkt.us/dominic-solanke/profil/spieler/258889,https://img.a.transfermarkt.technology/portrait/small/258889-1708340487.jpg?lm=1,N/A,14.09.1997,Basingstoke,Tottenham Hotspur
5,Callum Wilson,Callum Eddie Graham Wilson,187,67,26,14.071,N/A,Wilson,23,19,0,AFC Bournemouth,Attack - Centre-Forward,"1,80 m",England,unknown,https://www.transfermarkt.us/callum-wilson/profil/spieler/123682,https://img.a.transfermarkt.technology/portrait/small/123682-1668090039.jpg?lm=1,N/A,27.02.1992,Coventry,Newcastle United
6,Marc Pugh,Marc Anthony Pugh,312,56,50,22.883,N/A,Pugh,Unknown,20,0,AFC Bournemouth,Attack - Left Winger,"1,80 m",England,unknown,https://www.transfermarkt.us/marc-pugh/profil/spieler/36939,https://img.a.transfermarkt.technology/portrait/small/36939-1477038889.jpg?lm=1,N/A,02.04.1987,Bacup,Retired
7,Joshua King,Joshua Christian Kojo King,184,53,18,13.304,N/A,King,7,10,0,AFC Bournemouth,Attack - Centre-Forward,"1,80 m",Norway,no,https://www.transfermarkt.us/joshua-king/profil/spieler/91059,https://img.a.transfermarkt.technology/portrait/small/91059-1696447644.png?lm=1,N/A,15.01.1992,Oslo,FC Toulouse
8,Stephen Robinson,Stephen Robinson,166,37,0,14.358,N/A,Robinson,-,15,0,AFC Bournemouth,Midfield - Central Midfield,"1,73 m",Northern Ireland,unknown,https://www.transfermarkt.us/stephen-robinson/profil/spieler/33500,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.12.1974,Lisburn,Retired
9,Junior Stanislas,Felix Junior Stanislas,179,37,24,10.640,N/A,Stanislas,-,7,0,AFC Bournemouth,Attack - Left Winger,"1,83 m",England,unknown,https://www.transfermarkt.us/junior-stanislas/profil/spieler/87672,https://img.a.transfermarkt.technology/portrait/small/87672-1685710096.jpg?lm=1,N/A,26.11.1989,London,Retired
10,Lewis Grabban,Lewis James Grabban,115,36,14,8.668,N/A,Grabban,-,4,0,AFC Bournemouth,Attack - Centre-Forward,"1,83 m",Jamaica,jm,https://www.transfermarkt.us/lewis-grabban/profil/spieler/35413,https://img.a.transfermarkt.technology/portrait/small/35413-1541148569.JPG?lm=1,N/A,12.01.1988,London,Without Club
11,Mark Stein,Earl Mark Sean Stein,106,35,0,9.449,N/A,Stein,-,5,0,AFC Bournemouth,Attack - Centre-Forward,"1,67 m",England,unknown,https://www.transfermarkt.us/mark-stein/profil/spieler/107104,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.01.1966,Kapstadt,Retired
