rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ryan Giggs,Ryan Joseph Giggs,963,168,266,71.632,N/A,Giggs,11,50,0,Manchester United,Midfield - Left Midfield,"1,79 m",Wales,unknown,https://www.transfermarkt.us/ryan-giggs/profil/spieler/3406,https://img.a.transfermarkt.technology/portrait/small/3406-1589198838.jpg?lm=1,N/A,29.11.1973,Cardiff,Retired
2,Wayne Rooney,Wayne Mark Rooney,559,253,140,44.786,N/A,Rooney,10,96,1,Manchester United,Attack - Centre-Forward,"1,76 m",England,unknown,https://www.transfermarkt.us/wayne-rooney/profil/spieler/3332,https://img.a.transfermarkt.technology/portrait/small/3332-1406462596.jpg?lm=1,N/A,24.10.1985,Liverpool,Retired
3,David Beckham,David Robert Joseph Beckham,394,85,121,32.146,N/A,Beckham,7,59,1,Manchester United,Midfield - Central Midfield,"1,82 m",England,unknown,https://www.transfermarkt.us/david-beckham/profil/spieler/3139,https://img.a.transfermarkt.technology/portrait/small/3139-1459504284.jpg?lm=1,N/A,02.05.1975,London,Retired
4,Paul Scholes,Paul Aaron Scholes,716,155,82,51.837,N/A,Scholes,8,141,3,Manchester United,Midfield - Central Midfield,"1,68 m",England,unknown,https://www.transfermarkt.us/paul-scholes/profil/spieler/3397,https://img.a.transfermarkt.technology/portrait/small/3397-1595498527.jpg?lm=1,N/A,16.11.1974,Salford,Retired
5,Bruno Fernandes,Bruno Miguel Borges Fernandes,277,95,81,23.536,N/A,Fernandes,10,47,1,Manchester United,Midfield - Attacking Midfield,"1,79 m",Portugal,pt,https://www.transfermarkt.us/bruno-fernandes/profil/spieler/240306,https://img.a.transfermarkt.technology/portrait/small/240306-1683882766.jpg?lm=1,N/A,08.09.1994,Maia,Manchester United
6,Marcus Rashford,Unknown,426,138,64,28.596,N/A,Rashford,9,36,2,Manchester United,Attack - Left Winger,"1,85 m",England,unknown,https://www.transfermarkt.us/marcus-rashford/profil/spieler/258923,https://img.a.transfermarkt.technology/portrait/small/258923-1674473054.jpg?lm=1,N/A,31.10.1997,Manchester,Aston Villa
7,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,346,145,64,26.586,N/A,Ronaldo,7,48,2,Manchester United,Attack - Centre-Forward,"1,88 m",Portugal,pt,https://www.transfermarkt.us/cristiano-ronaldo/profil/spieler/8198,https://img.a.transfermarkt.technology/portrait/small/8198-1694609670.jpg?lm=1,N/A,05.02.1985,Funchal,Al-Nassr FC
8,Nani,Unknown,230,41,64,15.715,N/A,Nani,17,15,3,Manchester United,Attack - Left Winger,"1,77 m",Portugal,pt,https://www.transfermarkt.us/nani/profil/spieler/33706,https://img.a.transfermarkt.technology/portrait/small/33706-1618737188.jpg?lm=1,N/A,17.11.1986,Amadora,Retired
9,Éric Cantona,Éric Daniel Pierre Cantona,185,82,62,16.347,N/A,Cantona,-,20,3,Manchester United,Attack - Second Striker,"1,87 m",France,fr,https://www.transfermarkt.us/eric-cantona/profil/spieler/12000,https://img.a.transfermarkt.technology/portrait/small/12000-1464096559.jpg?lm=1,N/A,24.05.1966,Marseille,Retired
10,Antonio Valencia,Luis Antonio Valencia Mosquera,339,25,58,25.742,N/A,Valencia,16,47,0,Manchester United,Defender - Right-Back,"1,80 m",Ecuador,ec,https://www.transfermarkt.us/antonio-valencia/profil/spieler/33544,https://img.a.transfermarkt.technology/portrait/small/33544-1484662583.jpg?lm=1,N/A,04.08.1985,Nueva Loja,Retired
11,Ole Gunnar Solskjær,Unknown,366,126,57,20.516,N/A,Solskjær,20,20,1,Manchester United,Attack - Centre-Forward,"1,79 m",Norway,no,https://www.transfermarkt.us/ole-gunnar-solskjaer/profil/spieler/3394,https://img.a.transfermarkt.technology/portrait/small/3394-1595504030.jpg?lm=1,N/A,26.02.1973,Kristiansund,Retired
12,Gary Neville,Gary Alexander Neville,600,7,50,49.898,N/A,Neville,2,71,3,Manchester United,Defender - Right-Back,"1,80 m",England,unknown,https://www.transfermarkt.us/gary-neville/profil/spieler/3403,https://img.a.transfermarkt.technology/portrait/small/3403-1702409192.jpg?lm=1,N/A,18.02.1975,Bury,Retired
13,Paul Pogba,Paul Labile Pogba,233,39,48,17.692,N/A,Pogba,6,40,2,Manchester United,Midfield - Central Midfield,"1,91 m",France,fr,https://www.transfermarkt.us/paul-pogba/profil/spieler/122153,https://img.a.transfermarkt.technology/portrait/small/122153-1730124602.jpg?lm=1,N/A,15.03.1993,Lagny-sur-Marne,Without Club
14,Sir Bobby Charlton,Sir Robert Charlton,746,245,48,67.062,N/A,Charlton,9,0,1,Manchester United,Midfield - Attacking Midfield,"1,73 m",England,unknown,https://www.transfermarkt.us/sir-bobby-charlton/profil/spieler/174874,https://img.a.transfermarkt.technology/portrait/small/174874-1697901579.png?lm=1,N/A,11.10.1937,"Ashington, Northumberland",---
15,Anthony Martial,Anthony Jordan Martial,317,90,46,19.739,N/A,Martial,9,13,1,Manchester United,Attack - Centre-Forward,"1,81 m",France,fr,https://www.transfermarkt.us/anthony-martial/profil/spieler/182877,https://img.a.transfermarkt.technology/portrait/small/182877-1728416288.png?lm=1,N/A,05.12.1995,Massy,AEK Athens
16,Andy Cole,Andrew Alexander Cole,275,121,44,20.490,N/A,Cole,-,18,1,Manchester United,Attack - Centre-Forward,"1,75 m",England,unknown,https://www.transfermarkt.us/andy-cole/profil/spieler/3238,https://img.a.transfermarkt.technology/portrait/small/3238-1551429940.jpg?lm=1,N/A,15.10.1971,Nottingham,Retired
17,Juan Mata,Juan Manuel Mata García,285,51,42,18.168,N/A,Mata,13,16,0,Manchester United,Midfield - Attacking Midfield,"1,70 m",Spain,es,https://www.transfermarkt.us/juan-mata/profil/spieler/44068,https://img.a.transfermarkt.technology/portrait/small/44068-1671102342.png?lm=1,N/A,28.04.1988,Burgos,Western Sydney Wanderers
18,Roy Keane,Roy Maurice Keane,479,51,41,40.275,N/A,Keane,6,86,7,Manchester United,Midfield - Defensive Midfield,,Ireland,ie,https://www.transfermarkt.us/roy-keane/profil/spieler/3396,https://img.a.transfermarkt.technology/portrait/small/3396-1570441538.jpg?lm=1,N/A,10.08.1971,"Mayfield, Cork",Retired
19,Michael Carrick,Unknown,464,24,35,35.708,N/A,Carrick,16,39,0,Manchester United,Midfield - Defensive Midfield,"1,89 m",England,unknown,https://www.transfermarkt.us/michael-carrick/profil/spieler/3878,https://img.a.transfermarkt.technology/portrait/small/3878-1666625002.jpg?lm=1,N/A,28.07.1981,Wallsend,Retired
20,Ashley Young,Ashley Simon Young,261,19,32,18.252,N/A,Young,-,55,0,Manchester United,Defender - Right-Back,"1,75 m",England,unknown,https://www.transfermarkt.us/ashley-young/profil/spieler/14086,https://img.a.transfermarkt.technology/portrait/small/14086-1700736434.jpg?lm=1,N/A,09.07.1985,Stevenage,Everton FC
21,Dwight Yorke,Unknown,152,66,32,11.003,N/A,Yorke,17,10,1,Manchester United,Attack - Centre-Forward,"1,78 m",Trinidad and Tobago,tt,https://www.transfermarkt.us/dwight-yorke/profil/spieler/3223,https://img.a.transfermarkt.technology/portrait/small/3223-1700221492.jpg?lm=1,N/A,03.11.1971,Canaan,Retired
22,David Pegg,Unknown,149,28,32,13.410,N/A,Pegg,-,0,0,Manchester United,Attack - Left Winger,Unknown,England,unknown,https://www.transfermarkt.us/david-pegg/profil/spieler/289621,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.09.1935,Highfields,---
23,George Best,Unknown,470,179,32,42.285,N/A,Best,-,1,2,Manchester United,Attack - Right Winger,"1,75 m",Northern Ireland,unknown,https://www.transfermarkt.us/george-best/profil/spieler/174986,https://img.a.transfermarkt.technology/portrait/small/174986-1599483666.jpg?lm=1,N/A,22.05.1946,Belfast,---
24,Denis Law,Unknown,405,237,31,35.485,N/A,Law,-,3,3,Manchester United,Attack - Centre-Forward,"1,75 m",Scotland,unknown,https://www.transfermarkt.us/denis-law/profil/spieler/174867,https://img.a.transfermarkt.technology/portrait/small/174867-1597827051.jpg?lm=1,N/A,24.02.1940,Aberdeen,---
25,Darren Fletcher,Darren Barr Fletcher,342,24,31,23.585,N/A,Fletcher,19,22,1,Manchester United,Midfield - Central Midfield,"1,84 m",Scotland,unknown,https://www.transfermarkt.us/darren-fletcher/profil/spieler/3547,https://img.a.transfermarkt.technology/portrait/small/3547-1470302082.jpg?lm=1,N/A,01.02.1984,Dalkeith,Retired
26,Teddy Sheringham,Edward Paul Sheringham,153,46,31,9.691,N/A,Sheringham,-,12,0,Manchester United,Attack - Centre-Forward,,England,unknown,https://www.transfermarkt.us/teddy-sheringham/profil/spieler/3392,https://img.a.transfermarkt.technology/portrait/small/3392-1602491976.jpg?lm=1,N/A,02.04.1966,London,Retired
27,Johnny Berry,Reginald John Berry,270,45,29,24.300,N/A,Berry,-,0,0,Manchester United,Attack - Right Winger,"1,65 m",England,unknown,https://www.transfermarkt.us/johnny-berry/profil/spieler/289513,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.06.1926,Aldershot,---
28,Patrice Evra,Patrice Latyr Evra,379,10,29,31.717,N/A,Evra,3,54,0,Manchester United,Defender - Left-Back,"1,74 m",France,fr,https://www.transfermarkt.us/patrice-evra/profil/spieler/5285,https://img.a.transfermarkt.technology/portrait/small/5285-1416219199.jpg?lm=1,N/A,15.05.1981,Dakar,Retired
29,Ruud van Nistelrooy,Rutgerus Johannes Martinus van Nistelrooij,219,150,29,17.812,N/A,van Nistelrooy,9,22,0,Manchester United,Attack - Centre-Forward,"1,89 m",Netherlands,nl,https://www.transfermarkt.us/ruud-van-nistelrooy/profil/spieler/3407,https://img.a.transfermarkt.technology/portrait/small/3407-1730121299.jpg?lm=1,N/A,01.07.1976,Oss,Retired
30,Lee Sharpe,Lee Stuart Sharpe,259,36,29,19.084,N/A,Sharpe,-,13,0,Manchester United,Midfield - Left Midfield,"1,83 m",England,unknown,https://www.transfermarkt.us/lee-sharpe/profil/spieler/107229,https://img.a.transfermarkt.technology/portrait/small/s_107229_123_2012_11_28_1.jpg?lm=1,N/A,27.05.1971,Halesowen,Retired
31,Luke Shaw,Luke Paul Hoare Shaw,278,4,28,21.549,N/A,Shaw,3,70,0,Manchester United,Defender - Left-Back,"1,78 m",England,unknown,https://www.transfermarkt.us/luke-shaw/profil/spieler/183288,https://img.a.transfermarkt.technology/portrait/small/183288-1668500175.jpg?lm=1,N/A,12.07.1995,London,Manchester United
