rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Matt Le Tissier,Matthew Le Tissier,518,195,58,39.737,N/A,Le Tissier,16,49,1,Southampton FC,Midfield - Attacking Midfield,"1,85 m",England,unknown,https://www.transfermarkt.us/matt-le-tissier/profil/spieler/43705,https://img.a.transfermarkt.technology/portrait/small/s_43705_123_2012_1.jpg?lm=1,N/A,14.10.1968,St. Peter Port,Retired
2,Rickie Lambert,Richard Lee Lambert,235,117,58,19.439,N/A,Lambert,21,9,1,Southampton FC,Attack - Centre-Forward,"1,87 m",England,unknown,https://www.transfermarkt.us/rickie-lambert/profil/spieler/49655,https://img.a.transfermarkt.technology/portrait/small/s_49655_180_2012_1.jpg?lm=1,N/A,16.02.1982,Kirkby,Retired
3,James Ward-Prowse,James Michael Edward Ward-Prowse,410,55,52,29.625,N/A,Ward-Prowse,21,46,2,Southampton FC,Midfield - Central Midfield,"1,77 m",England,unknown,https://www.transfermarkt.us/james-ward-prowse/profil/spieler/181579,https://img.a.transfermarkt.technology/portrait/small/181579-1684751045.jpg?lm=1,N/A,01.11.1994,Portsmouth,West Ham United
4,Adam Lallana,Adam David Lallana,283,60,47,21.305,N/A,Lallana,8,19,0,Southampton FC,Midfield - Attacking Midfield,"1,72 m",England,unknown,https://www.transfermarkt.us/adam-lallana/profil/spieler/43530,https://img.a.transfermarkt.technology/portrait/small/43530-1662663337.jpg?lm=1,N/A,10.05.1988,St Albans,Southampton FC
5,Dušan Tadić,Душан Тадић,162,24,32,11.469,N/A,Tadić,-,14,0,Southampton FC,Attack - Right Winger,"1,81 m",Serbia,rs,https://www.transfermarkt.us/dusan-tadic/profil/spieler/36139,https://img.a.transfermarkt.technology/portrait/small/36139-1728391824.JPG?lm=1,N/A,20.11.1988,Bačka Topola,Fenerbahce
6,Nathan Redmond,Nathan Daniel Jerome Redmond,232,30,27,16.655,N/A,Redmond,-,12,1,Southampton FC,Attack - Right Winger,"1,73 m",England,unknown,https://www.transfermarkt.us/nathan-redmond/profil/spieler/129078,https://img.a.transfermarkt.technology/portrait/small/129078-1666280539.png?lm=1,N/A,06.03.1994,Birmingham,Burnley FC
7,Steven Davis,Unknown,226,14,25,16.402,N/A,Davis,8,17,0,Southampton FC,Midfield - Central Midfield,"1,72 m",Northern Ireland,unknown,https://www.transfermarkt.us/steven-davis/profil/spieler/28973,https://img.a.transfermarkt.technology/portrait/small/28973-1454586959.jpg?lm=1,N/A,01.01.1985,Ballymena,Retired
8,Shane Long,Shane Patrick Long,245,37,23,12.372,N/A,Long,18,17,0,Southampton FC,Attack - Centre-Forward,"1,80 m",Ireland,ie,https://www.transfermarkt.us/shane-long/profil/spieler/37304,https://img.a.transfermarkt.technology/portrait/small/37304-1464869790.jpg?lm=1,N/A,22.01.1987,Gortnahoe,Retired
9,Mick Channon,Michael Roger Channon,440,148,20,38.830,N/A,Channon,-,1,1,Southampton FC,Attack - Centre-Forward,"1,83 m",England,unknown,https://www.transfermarkt.us/mick-channon/profil/spieler/176920,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.11.1948,Orcheston,Retired
10,Ché Adams,Ché Zach Everton Fred Adams,191,48,20,11.421,N/A,Adams,-,9,0,Southampton FC,Attack - Centre-Forward,"1,79 m",Scotland,unknown,https://www.transfermarkt.us/che-adams/profil/spieler/346779,https://img.a.transfermarkt.technology/portrait/small/346779-1716381473.jpg?lm=1,N/A,13.07.1996,Leicester,Torino FC
11,Stuart Armstrong,Unknown,214,25,19,13.081,N/A,Armstrong,-,22,0,Southampton FC,Midfield - Central Midfield,"1,83 m",Scotland,unknown,https://www.transfermarkt.us/stuart-armstrong/profil/spieler/130765,https://img.a.transfermarkt.technology/portrait/small/130765-1688119513.jpg?lm=1,N/A,30.03.1992,Inverness,Sheffield Wednesday
12,Jason Dodd,Unknown,476,13,19,40.055,N/A,Dodd,-,33,1,Southampton FC,Defender - Right-Back,,England,unknown,https://www.transfermarkt.us/jason-dodd/profil/spieler/3685,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.11.1970,Bath,Retired
13,Adam Armstrong,Adam James Armstrong,142,32,18,9.215,N/A,Armstrong,-,15,0,Southampton FC,Attack - Centre-Forward,"1,73 m",England,unknown,https://www.transfermarkt.us/adam-armstrong/profil/spieler/250426,https://img.a.transfermarkt.technology/portrait/small/250426-1708002412.jpg?lm=1,N/A,10.02.1997,West Denton,West Bromwich Albion
14,Ryan Bertrand,Ryan Dominic Bertrand,240,8,16,21.228,N/A,Bertrand,-,34,2,Southampton FC,Defender - Left-Back,"1,79 m",England,unknown,https://www.transfermarkt.us/ryan-bertrand/profil/spieler/40611,https://img.a.transfermarkt.technology/portrait/small/40611-1518794490.jpg?lm=1,N/A,05.08.1989,London,Retired
15,Danny Fox,Daniel Fox,69,1,15,5.244,N/A,Fox,-,7,1,Southampton FC,Defender - Left-Back,"1,83 m",Scotland,unknown,https://www.transfermarkt.us/danny-fox/profil/spieler/31553,https://img.a.transfermarkt.technology/portrait/small/s_31553_180_2012_1.jpg?lm=1,N/A,29.05.1986,Winsford,Winsford United
16,Guly,Unknown,118,23,15,6.697,N/A,Guly,Unknown,7,0,Southampton FC,Midfield - Attacking Midfield,"1,89 m",Brazil,br,https://www.transfermarkt.us/guly/profil/spieler/22801,https://img.a.transfermarkt.technology/portrait/small/s_22801_180_2013_07_19_1.jpg?lm=1,N/A,31.12.1981,Campinas,Retired
17,Iain Dowie,Unknown,138,32,15,11.738,N/A,Dowie,-,19,0,Southampton FC,Attack - Centre-Forward,,Northern Ireland,unknown,https://www.transfermarkt.us/iain-dowie/profil/spieler/149507,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.01.1965,Hatfield,Retired
