name,club,periods
Muhammad Isa,Persikas Subang,2024-2025
Thiago Fernandes,Persikas Subang,2025-2025
Henry Rivaldi,Persikas Subang,2025-2025
Mochamad Arifin,Persikas Subang,2024-2025
Fadil Redian,Persikas Subang,2025-2025
Afdal Yusra,Persikas Subang,2025-2025
Raja Siregar,Persikas Subang,2024-2025
Usman Diarra,Persikas Subang,2025-2025
Eeng Supriyadi,Persikas Subang,2024-2025
Hamdan Zamzani,Persikas Subang,2024-2025
Rudi Hidayat,Persikas Subang,"2021-2024, 2025-2025"
Deden Agus,Persikas Subang,2023-2025
Pedrão,Persikas Subang,2025-2025
Yulius Pamungkas,Persikas Subang,2024-2025
Dona Saputra,Persikas Subang,2025-2025
Bagas Satrio,Persikas Subang,2025-2025
Rahmat Hidayat,Persikas Subang,2025-2025
Tito Tohpati,Persikas Subang,2024-2025
Firman Mutalib,Persikas Subang,2024-2025
Vieri Ariyanto,Persikas Subang,2025-2025
Angga Sukmantoro,Persikas Subang,2024-2025
Fajar Setya,Persikas Subang,2024-2025
Yoga Pratama,Persikas Subang,2025-2025
Fajar Zainul,Persikas Subang,2025-2025
Yevgen Bokhashvili,Persikas Subang,2024-2025
Guilherme Batata,Persikas Subang,2024-2025
Krisna Prastiyo,Persikas Subang,"2023-2024, 2025-2025"
Fardhan Faris,Persikas Subang,2021-2025
Wahyu Saputro,Persikas Subang,2024-2024
Dikky Yudistia,Persikas Subang,2024-2025
Rafi Syarahil,Persikas Subang,2024-2025
Muhammad Iqbal,Persikas Subang,2024-2025
Jordan Zamorano,Persikas Subang,2024-2025
Friska Womsiwor,Persikas Subang,2024-2025
Julyano Pratama,Persikas Subang,2025-2025
Takwir Rahman,Persikas Subang,2025-2025
Alip Hablian,Persikas Subang,2024-2025
Junda Irawan,Persikas Subang,2024-2025
Hendri Gunawan,Persikas Subang,"2024-2024, 2025-2025"
Jandia,Persikas Subang,2025-2025
Ega Nugraha,Persikas Subang,"2023-2023, 2025-2025"
Bintang Arrahim,Persikas Subang,2024-2025
Muhammad Ridwan,Persikas Subang,2025-2025
Dede Juandi,Persikas Subang,2021-2025
