name,club,periods
Rachmad Hidayat,PSMS Medan,"2018-2019, 2020-2022, 2023-2025"
Osas Saha,PSMS Medan,"2008-2009, 2010-2012"
Juninho Cabral,PSMS Medan,2024-2025
Shohei Matsunaga,PSMS Medan,2018-2019
Nico Malau,PSMS Medan,"2011-2012, 2016-2017, 2022-2025"
Frets Butuan,PSMS Medan,2017-2019
Ilham Fathoni,PSMS Medan,"2019-2020, 2021-2022"
Suhandi,PSMS Medan,2017-2019
Legimin Raharjo,PSMS Medan,"2002-2008, 2015-2016, 2017-2021"
Luis Peña,PSMS Medan,2011-2012
Zulkarnain,PSMS Medan,2010-2013
Ahmad Ihwan,PSMS Medan,2022-2023
Aidun Utami,PSMS Medan,"2012-2014, 2019-2021, 2024-2025"
Kisito Wilfried Yessoh,PSMS Medan,2018-2018
Nastja Ceh,PSMS Medan,2012-2013
Wahyu Illahi,PSMS Medan,2023-2025
Antoni Nugroho,PSMS Medan,2018-2019
Rafi Angga,PSMS Medan,"2016-2017, 2024-2025"
Ichsan Pratama,PSMS Medan,2021-2024
Reinaldo Lobo,PSMS Medan,2018-2019
Ikhsan Chan,PSMS Medan,2022-2025
Fardan Harahap,PSMS Medan,2022-2024
Denny Rumba,PSMS Medan,2011-2013
Eki Saputra,PSMS Medan,
Matheus Souza,PSMS Medan,2023-2023
Ari Supriatna,PSMS Medan,2010-2013
Fiwi Dwipan,PSMS Medan,"2016-2016, 2016-2017, 2020-2020, 2021-2022"
Alexandros Tanidis,PSMS Medan,2018-2019
José Valencia,PSMS Medan,2023-2024
Sasa Zecevic,PSMS Medan,2011-2012
Dilshod Sharofutdinov,PSMS Medan,2018-2018
Yohanis Nabar,PSMS Medan,2020-2022
Novi Hendrawan,PSMS Medan,2010-2013
Sadney Urikhob,PSMS Medan,2017-2018
Iman Budi,PSMS Medan,2021-2023
Mario Costas,PSMS Medan,2008-2009
Zikri Akbar,PSMS Medan,2021-2022
Muhammad Revan,PSMS Medan,2024-2025
Muhammad Hamzaly,PSMS Medan,"2014-2014, 2015-2016, 2024-2025"
Mohammad Kanu,PSMS Medan,2024-2025
Yudhi Adytia,PSMS Medan,2021-2022
Bayu Tri Sanjaya,PSMS Medan,2019-2020
Imam Bagus,PSMS Medan,"2016-2016, 2024-2025"
Danie Pratama,PSMS Medan,2017-2019
Mohammadou Alhadji,PSMS Medan,2019-2019
Jin-sung Kim,PSMS Medan,2023-2023
Ahmad Bustomi,PSMS Medan,2022-2023
Titus Bonai,PSMS Medan,2021-2021
Didik Ariyanto,PSMS Medan,2022-2023
Gunawan Sihaloho,PSMS Medan,2023-2025
Natanael Siringoringo,PSMS Medan,2019-2020
Alwi Slamat,PSMS Medan,2018-2019
Sandeni Sidabutar,PSMS Medan,"2022-2023, 2023-2024"
Joko Susilo,PSMS Medan,"2021-2023, 2023-2024"
Fredyan Wahyu,PSMS Medan,2017-2019
Erwin Ramdani,PSMS Medan,"2015-2015, 2018-2019"
Alamsyah Nasution,PSMS Medan,
Nathan Fariel,PSMS Medan,2024-2025
Defri Rizki,PSMS Medan,2023-2023
Munawir Basri,PSMS Medan,2019-2021
Ahmad Fauzi,PSMS Medan,2017-2019
Zada,PSMS Medan,2008-2010
Eka Hera,PSMS Medan,2021-2021
Tambun Naibaho,PSMS Medan,"2012-2015, 2019-2019"
Dimas Galih,PSMS Medan,2023-2024
Rizky Sena,PSMS Medan,2021-2021
Imam Mahmudi,PSMS Medan,2022-2023
Wahyu Sosilo,PSMS Medan,2019-2020
Saronih,PSMS Medan,
Hary Nasution,PSMS Medan,2021-2022
Habbi Ilyasa,PSMS Medan,"2022-2023, 2024-2025"
Wanda Syahputra,PSMS Medan,"2015-2015, 2018-2019"
Fabio Marko,PSMS Medan,2021-2021
Ricat Turnip,PSMS Medan,2022-2023
Asri Akbar,PSMS Medan,2008-2009
Dodi Irawan,PSMS Medan,2022-2022
Riski Tangse,PSMS Medan,2023-2024
Gede Sukadana,PSMS Medan,2021-2021
Agung Supriyanto,PSMS Medan,2021-2022
Suandi,PSMS Medan,2022-2023
Syaiful Indra,PSMS Medan,2021-2022
Eduardus,PSMS Medan,2023-2024
Herlian Laksono,PSMS Medan,2020-2021
Dian Sasongko,PSMS Medan,2022-2023
Egas Adhasi,PSMS Medan,
Edi Sukamto,PSMS Medan,"2008-2009, 2011-2012"
Putra Chaniago,PSMS Medan,2023-2023
Guntur Pranata,PSMS Medan,2019-2019
Mamadou Barry,PSMS Medan,2021-2021
Agus Supriyanto,PSMS Medan,
Samuel Sibatuara,PSMS Medan,2018-2018
Esteban Guillén,PSMS Medan,2008-2009
Sandy Abelia,PSMS Medan,2021-2022
Elie Aiboy,PSMS Medan,2008-2009
Oktovianus Maniani,PSMS Medan,2008-2009
Supardi,PSMS Medan,"2006-2008, 2022-2023"
