name,club,periods
Fendy Ninggar,Persipa Pati,2021-2025
Imam Witoyo,Persipa Pati,"2023-2024, 2025-2025"
Riski Novriansyah,Persipa Pati,2022-2024
Imam Bagus,Persipa Pati,2023-2024
Mirkomil Lokaev,Persipa Pati,2024-2025
Rifai Marsi,Persipa Pati,2021-2025
Silvio Escobar,Persipa Pati,2024-2025
Shavkati Khotam,Persipa Pati,2023-2024
Krisna Sulistia,Persipa Pati,2024-2025
Sunday Song,Persipa Pati,2024-2025
Tri Handoko,Persipa Pati,"2013-2014, 2021-2024"
Kenta Hara,Persipa Pati,2024-2025
Wahyu Sukarta,Persipa Pati,2023-2025
Muhammad Syukron,Persipa Pati,2022-2023
Dominikus Dion,Persipa Pati,2023-2024
Jacob Youmbi,Persipa Pati,2023-2024
Dhanu Syahputra,Persipa Pati,"2023-2024, 2024-2025"
Hasan Husain,Persipa Pati,2024-2025
Komarodin,Persipa Pati,2025-2025
Ahmed Syuhada,Persipa Pati,2024-2025
Mateo Palacios,Persipa Pati,2024-2025
Rizky Kurniawan,Persipa Pati,2021-2024
Rizqi Abhirama,Persipa Pati,2021-2024
Aji Bayu Putra,Persipa Pati,2023-2024
Nuri Agus,Persipa Pati,2022-2023
Hamdan Zamzani,Persipa Pati,2023-2024
Fadilla Akbar,Persipa Pati,2024-2024
Rizky Aldi,Persipa Pati,2024-2025
Israel Wamiau,Persipa Pati,2024-2024
Anan Lestaluhu,Persipa Pati,2023-2023
Dedi Cahyono Putro,Persipa Pati,2022-2023
Fahad Abdullah,Persipa Pati,2022-2023
Afdal Yusra,Persipa Pati,2024-2025
Alfredo Arya,Persipa Pati,2024-2025
Akbar Zakaria,Persipa Pati,2023-2024
Arif Yanggi,Persipa Pati,2022-2023
Munirul Anam,Persipa Pati,2021-2024
Arifin Setyadi,Persipa Pati,2024-2025
Junaidi,Persipa Pati,2023-2023
Herlian Laksono,Persipa Pati,2022-2023
Edwin Ernawan,Persipa Pati,2024-2025
Dava Syailendra,Persipa Pati,"2021-2022, 2023-2024"
Ganjar Mukti,Persipa Pati,2023-2023
Raka Askara,Persipa Pati,2022-2023
Eka Febri Setiawan,Persipa Pati,2023-2024
Sutan Zico,Persipa Pati,2023-2024
Andre Pangestu,Persipa Pati,2024-2025
Rachmat Latief,Persipa Pati,2022-2023
Fadil Redian,Persipa Pati,2023-2024
Yudi Safrizal,Persipa Pati,"2021-2023, 2023-2024"
Alip Hablian,Persipa Pati,2022-2024
Khoirul Hudha,Persipa Pati,2021-2025
Basajum Latuconsina,Persipa Pati,2024-2025
Teddy Heri,Persipa Pati,2024-2025
Gustur CP,Persipa Pati,2023-2024
Bhirawa Anoraga,Persipa Pati,2024-2025
Muhammad Afrizhan,Persipa Pati,2023-2024
Ali Koroy,Persipa Pati,"2021-2022, 2024-2025, 2025-2025"
Erlangga Adhyaksa,Persipa Pati,2022-2024
Rival Bustan,Persipa Pati,2021-2025
Made Meiyana,Persipa Pati,2024-2025
Murdaim,Persipa Pati,2024-2025
Aziz Ramadhan,Persipa Pati,2024-2025
Roger Bichario,Persipa Pati,"2023-2024, 2024-2025"
Jimmy Aronggear,Persipa Pati,2024-2025
M. Sabillah,Persipa Pati,2024-2025
Rifan Nahumarury,Persipa Pati,2023-2024
Yogi Triana,Persipa Pati,2024-2025
Firman Djafar,Persipa Pati,2022-2024
Ripal Wahyudi,Persipa Pati,2021-2023
Sadly,Persipa Pati,2022-2025
Vengko Armedya,Persipa Pati,2022-2023
Vendry Mofu,Persipa Pati,2024-2025
Sayfullah Kader,Persipa Pati,2023-2024
Rudi Widodo,Persipa Pati,2022-2023
