name,club,periods
Jajang Mulyana,Persiku Kudus,2024-2025
Antoni Nugroho,Persiku Kudus,2024-2025
Ronny Maza,Persiku Kudus,2024-2025
Richard Gadze,Persiku Kudus,2024-2025
Elvateeh Akhada,Persiku Kudus,2025-2025
Zola Anggoro,Persiku Kudus,"2022-2023, 2024-2025"
Crah Angger,Persiku Kudus,2024-2025
Abi Defa,Persiku Kudus,2024-2025
Kito Chandra,Persiku Kudus,2024-2025
Sutan Zico,Persiku Kudus,2024-2025
Resa Aditya,Persiku Kudus,2024-2025
Akbar Rizky Awan,Persiku Kudus,"2018-2020, 2022-2025"
Syahrul Mustofa,Persiku Kudus,2024-2025
Rafli Mursalim,Persiku Kudus,2024-2025
Muhammad Afrizhan,Persiku Kudus,"2018-2018, 2024-2025"
Farhan Sopiulloh,Persiku Kudus,2024-2025
Yoga Wahyu,Persiku Kudus,2023-2025
Satrio Azhar,Persiku Kudus,2024-2025
Akiel Aden,Persiku Kudus,2024-2025
Ramdani Lestaluhu,Persiku Kudus,2024-2024
Muhammad Rifqi,Persiku Kudus,2024-2025
Erlangga Adhyaksa,Persiku Kudus,2024-2025
Hariyanto Panto,Persiku Kudus,2024-2025
Irvan Febrianto,Persiku Kudus,2024-2025
Genta Alparedo,Persiku Kudus,2025-2025
Ikhfanul Alam,Persiku Kudus,2024-2025
Reinaldo Ahumada,Persiku Kudus,2024-2025
Renshi Yamaguchi,Persiku Kudus,2024-2025
Hapidin,Persiku Kudus,2024-2025
Jehan Pahlevi,Persiku Kudus,2024-2025
Refan Nadief,Persiku Kudus,2024-2024
Syarif Wijianto,Persiku Kudus,2025-2025
Murod Tuychibaev,Persiku Kudus,2024-2025
Faiz Maulana,Persiku Kudus,2024-2025
Anif Ramadhan,Persiku Kudus,"2020-2021, 2021-2025"
Dany Saputra,Persiku Kudus,2024-2025
Tri Hartanto,Persiku Kudus,2023-2025
Lutfi Masrohan,Persiku Kudus,2024-2025
Aulia Hidayat,Persiku Kudus,2024-2025
