name,club,periods
Rafinha,PSIM Yogyakarta,2024-2025
Savio Sheva,PSIM Yogyakarta,2021-2025
Sugeng Efendi,PSIM Yogyakarta,2021-2022
Ari Maring,PSIM Yogyakarta,2023-2024
Aditya Putra Dewa,PSIM Yogyakarta,"2019-2020, 2021-2022, 2022-2023, 2023-2023"
Arlyansyah Abdulmanan,PSIM Yogyakarta,2024-2025
Nyoman Sukarja,PSIM Yogyakarta,2023-2024
Cristian Gonzáles,PSIM Yogyakarta,"2019-2020, 2022-2023"
Bryan Cesar,PSIM Yogyakarta,2023-2024
Ilham Irhaz,PSIM Yogyakarta,2021-2022
Achmad Faris,PSIM Yogyakarta,2023-2024
Syarif Wijianto,PSIM Yogyakarta,"2021-2022, 2022-2023"
Roken Tampubolon,PSIM Yogyakarta,2024-2025
Rosi Noprihanis,PSIM Yogyakarta,2019-2020
Raphael Maitimo,PSIM Yogyakarta,2019-2019
Ahmad Ihwan,PSIM Yogyakarta,2021-2021
Augusto Neto,PSIM Yogyakarta,2023-2024
Vengko Armedya,PSIM Yogyakarta,2023-2024
Omid Popalzay,PSIM Yogyakarta,2024-2025
Ichsan Pratama,PSIM Yogyakarta,2019-2021
Arbeta Rockyawan,PSIM Yogyakarta,"2015-2017, 2021-2022"
Krisna Sulistia,PSIM Yogyakarta,2023-2024
Alfriyanto Nico,PSIM Yogyakarta,2023-2024
Rudiyana,PSIM Yogyakarta,2019-2019
Muhammad Fariz,PSIM Yogyakarta,2024-2025
Indra Setiawan,PSIM Yogyakarta,2023-2024
Muammar Khadafi,PSIM Yogyakarta,2024-2025
Irvan Mofu,PSIM Yogyakarta,2024-2025
Saldi,PSIM Yogyakarta,"2019-2019, 2024-2025"
Sugiyanto Rohman,PSIM Yogyakarta,2022-2025
Sunni Hizbullah,PSIM Yogyakarta,"2016-2017, 2020-2023, 2024-2025"
Hapidin,PSIM Yogyakarta,2021-2023
Arya Gerryan,PSIM Yogyakarta,"2023-2024, 2024-2025"
Jajang Sukmara,PSIM Yogyakarta,2023-2024
Rafi Angga,PSIM Yogyakarta,2019-2021
Hendri Satriadi,PSIM Yogyakarta,2019-2019
Asyraq Gufron,PSIM Yogyakarta,2024-2025
Gusti Rustiawan,PSIM Yogyakarta,2019-2019
Akbar Tanjung,PSIM Yogyakarta,2021-2022
Andreas Esswein,PSIM Yogyakarta,2023-2023
Muhammad Sulaiman,PSIM Yogyakarta,2023-2023
Iqmal Samsu,PSIM Yogyakarta,2021-2022
Fadilla Akbar,PSIM Yogyakarta,2023-2024
Frezy Hudaifi,PSIM Yogyakarta,2024-2025
Apriyanto Nurdin,PSIM Yogyakarta,2023-2024
Roni Rosadi,PSIM Yogyakarta,2022-2023
Aleksandar Rakic,PSIM Yogyakarta,2023-2023
Izmy Hatuwe,PSIM Yogyakarta,2022-2023
Johan Yoga,PSIM Yogyakarta,2022-2023
Redi Rusmawan,PSIM Yogyakarta,2019-2019
Pedrinho,PSIM Yogyakarta,2024-2024
Riki Pambudi,PSIM Yogyakarta,2024-2025
Reza Saputra,PSIM Yogyakarta,2019-2019
Wahyu Tri Nugroho,PSIM Yogyakarta,2023-2024
Ngurah Nanak,PSIM Yogyakarta,2019-2019
Elina Soka,PSIM Yogyakarta,2022-2023
Junaidi,PSIM Yogyakarta,2021-2023
Jefri Wibowo,PSIM Yogyakarta,2021-2023
Nurhidayat,PSIM Yogyakarta,2021-2022
Ocvian Chanigio,PSIM Yogyakarta,2022-2023
Edgard Amping,PSIM Yogyakarta,2024-2025
Fajar Akhmad,PSIM Yogyakarta,2024-2025
Diego Banowo,PSIM Yogyakarta,2022-2023
Afin Bahrani,PSIM Yogyakarta,2023-2023
Andriyansyah,PSIM Yogyakarta,2022-2024
Taopik Hidayat,PSIM Yogyakarta,2023-2023
Heru Setyawan,PSIM Yogyakarta,2021-2022
Hendra Wijaya,PSIM Yogyakarta,"2019-2019, 2020-2021, 2023-2024"
Figo Dennis,PSIM Yogyakarta,2024-2025
Ade Suhendra,PSIM Yogyakarta,2019-2020
Joko Supriyanto,PSIM Yogyakarta,2023-2024
Ken Noveryan,PSIM Yogyakarta,2020-2023
Beny Wahyudi,PSIM Yogyakarta,2020-2022
Bhudiar Riza,PSIM Yogyakarta,2023-2024
Purwaka Yudhi,PSIM Yogyakarta,"2020-2022, 2023-2024"
Jodi Kustiawan,PSIM Yogyakarta,2021-2023
Imam Arief,PSIM Yogyakarta,2021-2022
Lucky Oktavianto,PSIM Yogyakarta,2024-2025
Rendra Teddy,PSIM Yogyakarta,2024-2025
Dias Angga,PSIM Yogyakarta,2023-2024
Hariono,PSIM Yogyakarta,2023-2024
Samuel Simanjuntak,PSIM Yogyakarta,"2023-2024, 2024-2025"
Ahmad Baasith,PSIM Yogyakarta,"2020-2022, 2022-2023"
Rio Hardiawan,PSIM Yogyakarta,2024-2025
Adittia Gigis,PSIM Yogyakarta,2024-2025
Yusaku Yamadera,PSIM Yogyakarta,2024-2025
Ghulam Fatkur,PSIM Yogyakarta,2022-2025
Pancar,PSIM Yogyakarta,2023-2024
Nanda Nurrandi,PSIM Yogyakarta,2020-2022
Taufik Hidayat,PSIM Yogyakarta,2021-2022
Yoga Pratama,PSIM Yogyakarta,2018-2022
Imam Witoyo,PSIM Yogyakarta,2021-2022
Firman Septian,PSIM Yogyakarta,2021-2022
Hery Susilo,PSIM Yogyakarta,2019-2020
Ricky Ohorella,PSIM Yogyakarta,2022-2023
Ahmad Tolle,PSIM Yogyakarta,2019-2020
