name,club,periods
Mario Costas,Persela Lamongan,2011-2014
Samsul Arif,Persela Lamongan,"2009-2010, 2012-2014, 2017-2017, 2024-2025"
Zainal Arifin,Persela Lamongan,"2004-2006, 2007-2018"
Alex Gonçalves,Persela Lamongan,2019-2020
Loris Arnaud,Persela Lamongan,2018-2019
Ezechiel Ndouasel,Persela Lamongan,2024-2025
Ivan Carlos,Persela Lamongan,"2016-2018, 2021-2022"
Gustavo López,Persela Lamongan,"2006-2007, 2011-2014"
Rafinha,Persela Lamongan,2019-2020
Dendy Sulistyawan,Persela Lamongan,"2016-2017, 2018-2018"
Fahmi Al-Ayyubi,Persela Lamongan,2017-2019
Addison,Persela Lamongan,2014-2015
Zulham Zamrun,Persela Lamongan,"2010-2011, 2022-2024"
Roman Golian,Persela Lamongan,2011-2015
Jimmy Suparno,Persela Lamongan,2008-2013
Herman Dzumafo,Persela Lamongan,"2016-2016, 2023-2024"
Srdjan Lopicic,Persela Lamongan,2013-2015
Riyatno Abiyoso,Persela Lamongan,2019-2022
Taufiq Kasrun,Persela Lamongan,"2005-2008, 2009-2013, 2013-2018"
Diego Assis,Persela Lamongan,2018-2019
Malik Risaldi,Persela Lamongan,2019-2022
Rahel Radiansyah,Persela Lamongan,"2022-2022, 2023-2024"
Fandi Utomo,Persela Lamongan,2011-2014
Arif Ariyanto,Persela Lamongan,2014-2016
Shohei Matsunaga,Persela Lamongan,2018-2018
Do-hyun Kim,Persela Lamongan,"2023-2024, 2025-2025"
Wilkson,Persela Lamongan,2022-2022
José Coelho,Persela Lamongan,2017-2018
Gherry Setya,Persela Lamongan,2012-2013
Saddil Ramdani,Persela Lamongan,2016-2019
Wallace,Persela Lamongan,2018-2019
Bijahil Chalwa,Persela Lamongan,2014-2016
In-kyun Oh,Persela Lamongan,2012-2014
Mochammad Zaenuri,Persela Lamongan,2018-2022
Gian Zola,Persela Lamongan,"2018-2018, 2021-2022"
Washington Brandão,Persela Lamongan,2019-2019
Akbar,Persela Lamongan,2021-2024
Kei Hirose,Persela Lamongan,2019-2020
Silvio Escobar,Persela Lamongan,2023-2024
Jabar Sharza,Persela Lamongan,"2021-2022, 2022-2022"
Irsyad Aras,Persela Lamongan,2011-2012
Rayhan Utina,Persela Lamongan,2024-2025
Ade Jantra,Persela Lamongan,2023-2025
Chul-hyong Park,Persela Lamongan,2012-2013
Arif Satria,Persela Lamongan,2018-2020
Victor Pae,Persela Lamongan,2016-2017
Melvyn Lorenzen,Persela Lamongan,2021-2021
Kosuke Yamazaki,Persela Lamongan,2017-2017
Guntur Triaji,Persela Lamongan,2017-2019
Jonny Campbell,Persela Lamongan,2023-2024
Agung Pribadi,Persela Lamongan,"2016-2017, 2018-2019, 2023-2024"
Sandi Septian,Persela Lamongan,2017-2018
Ibrahim Kosepa,Persela Lamongan,2021-2025
Risqki Utomo,Persela Lamongan,"2020-2020, 2020-2024"
Dedi Indra,Persela Lamongan,2010-2014
Burhanudin Nihe,Persela Lamongan,2014-2015
Hambali Tholib,Persela Lamongan,2019-2020
Rafi Angga,Persela Lamongan,2023-2024
Fajar Handika,Persela Lamongan,2012-2014
Márcio Rozário,Persela Lamongan,2017-2017
Hasim Kipuw,Persela Lamongan,2024-2025
Yoga Adiatama,Persela Lamongan,2024-2025
Aris Alfiansyah,Persela Lamongan,2010-2013
Esteban Vizcarra,Persela Lamongan,2024-2025
Ramon Rodrigues,Persela Lamongan,2017-2018
Selwan Al-Jaberi,Persela Lamongan,2022-2022
Muhammad Ridwan,Persela Lamongan,2019-2020
Valentino Telaubun,Persela Lamongan,"2010-2011, 2022-2022"
Ady Setiawan,Persela Lamongan,2020-2021
Kristian Adelmund,Persela Lamongan,2015-2016
Eky Taufik,Persela Lamongan,2011-2021
Anderson,Persela Lamongan,"2024-2024, 2025-2025"
Samsul Arifin,Persela Lamongan,2016-2020
Syahroni,Persela Lamongan,"2018-2019, 2021-2021"
Yu-jun Lee,Persela Lamongan,2023-2025
Lucky Wahyu,Persela Lamongan,"2019-2020, 2021-2021"
Delvin Rumbino,Persela Lamongan,2019-2020
Aang Suparman,Persela Lamongan,2016-2018
Sang-min Han,Persela Lamongan,2013-2014
Rudi Widodo,Persela Lamongan,2011-2013
Aldi Al Achya,Persela Lamongan,2023-2025
Fathul Rahman,Persela Lamongan,2011-2012
Eka Ramdani,Persela Lamongan,2017-2018
Rudy Santoso,Persela Lamongan,"2010-2013, 2014-2015"
Jepri Kurniawan,Persela Lamongan,2019-2019
Ravi Murdianto,Persela Lamongan,2021-2021
Yehezkiel Sawery,Persela Lamongan,2023-2024
Kadek Haarlem,Persela Lamongan,2022-2023
Sendy Pratama,Persela Lamongan,2018-2019
Rendy Siregar,Persela Lamongan,2012-2013
Iman Budi,Persela Lamongan,"2015-2017, 2021-2021"
Jordan Zamorano,Persela Lamongan,2022-2023
Mochammad Asari,Persela Lamongan,2010-2012
Hary Nasution,Persela Lamongan,2022-2023
Yogi Triana,Persela Lamongan,2023-2024
Moch Zainal Abidin,Persela Lamongan,2014-2025
Jodi Kustiawan,Persela Lamongan,"2017-2018, 2018-2019"
