name,club,periods
Aleksa Andrejic,Adhyaksa FC,2024-2025
Sehabudin Ahmad,Adhyaksa FC,
Andreas Ado,Adhyaksa FC,2024-2025
Afriansyah,Adhyaksa FC,2023-2025
Dedi Hartono,Adhyaksa FC,2023-2025
Obet Choiri,Adhyaksa FC,2024-2025
Shafa Abdillah,Adhyaksa FC,2024-2025
Faisol Yunus,Adhyaksa FC,2024-2025
Ivan Marić,Adhyaksa FC,2024-2025
Dave Mustaine,Adhyaksa FC,2024-2024
Aldito Quarisma,Adhyaksa FC,2024-2025
Satrio Mega,Adhyaksa FC,2024-2025
Indra Lesmana,Adhyaksa FC,"2022-2023, 2023-2025"
Rafael Conrado,Adhyaksa FC,2024-2025
Andriyas Francisco,Adhyaksa FC,2024-2025
Dhanu Syahputra,Adhyaksa FC,2024-2024
Kevy Syahertian,Adhyaksa FC,2024-2025
Ardi Ramdani,Adhyaksa FC,2023-2025
Harli Cahya,Adhyaksa FC,2022-2025
Jodi Kustiawan,Adhyaksa FC,2024-2025
Misbakus Solikin,Adhyaksa FC,2024-2025
Roy Sandy,Adhyaksa FC,2024-2025
Galuh Nata,Adhyaksa FC,2024-2025
Mahdi Albaar,Adhyaksa FC,2024-2025
Jefri Wibowo,Adhyaksa FC,2024-2025
Dimas Pamungkas,Adhyaksa FC,2024-2025
Kadir Toyo,Adhyaksa FC,
Mamadou Barry,Adhyaksa FC,2024-2025
