name,club,periods
Herman Dzumafo,PSPS Pekanbaru,"2007-2012, 2016-2018"
M. Isnaini,PSPS Pekanbaru,2006-2014
Ilham Fathoni,PSPS Pekanbaru,2018-2025
Zaenal Arief,PSPS Pekanbaru,2011-2013
Asir,PSPS Pekanbaru,
Patrice Nzekou,PSPS Pekanbaru,2010-2012
Pape Latyr N'Diaye,PSPS Pekanbaru,2012-2013
Omid Popalzay,PSPS Pekanbaru,
Makan Konate,PSPS Pekanbaru,2012-2013
Jhon Mena,PSPS Pekanbaru,2024-2025
Redo Rinaldi,PSPS Pekanbaru,"2013-2014, 2016-2017, 2018-2025"
Bruno Silva,PSPS Pekanbaru,
April Hadi,PSPS Pekanbaru,"2006-2012, 2013-2014, 2017-2017"
Noriki Akada,PSPS Pekanbaru,2024-2025
Yudhi Adytia,PSPS Pekanbaru,
Andri Abu Bakar,PSPS Pekanbaru,"2014-2016, 2018-2025"
Firman Septian,PSPS Pekanbaru,2014-2024
Fitra Ridwan,PSPS Pekanbaru,2024-2025
Rio Hardiawan,PSPS Pekanbaru,
Michael Orah,PSPS Pekanbaru,2011-2012
Dama Indriyana,PSPS Pekanbaru,
Arsan Makarin,PSPS Pekanbaru,2024-2025
Agus Cima,PSPS Pekanbaru,2008-2013
Lerby,PSPS Pekanbaru,2024-2025
Ari Hermawan,PSPS Pekanbaru,
Rendi Saputra,PSPS Pekanbaru,2016-2025
Chris Rumbiak,PSPS Pekanbaru,
Novi Hendrawan,PSPS Pekanbaru,2013-2014
Rahmat,PSPS Pekanbaru,
Joel Tsimi,PSPS Pekanbaru,2011-2013
Zahrul Azhar,PSPS Pekanbaru,"2008-2011, 2012-2015"
Ade Suhendra,PSPS Pekanbaru,"2005-2008, 2009-2010, 2011-2014"
Sandi Septian,PSPS Pekanbaru,
Engelberd Sani,PSPS Pekanbaru,
Novrianto,PSPS Pekanbaru,2015-2016
Dani Namangge,PSPS Pekanbaru,
Tri Rahmad Priadi,PSPS Pekanbaru,2018-2025
Alif Jaelani,PSPS Pekanbaru,
Birrul Walidain,PSPS Pekanbaru,2024-2025
Pawira Putra,PSPS Pekanbaru,2011-2014
Fadau,PSPS Pekanbaru,2017-2024
Yoga Pratama,PSPS Pekanbaru,
Arif Darmawan,PSPS Pekanbaru,
Wazir Kahfi,PSPS Pekanbaru,
Dilivio Mamuka,PSPS Pekanbaru,
Trias Budi,PSPS Pekanbaru,2012-2013
Finno Andrianas,PSPS Pekanbaru,
Mursal Zulfikar,PSPS Pekanbaru,
Cakra Yudha,PSPS Pekanbaru,2024-2025
Victor Pae,PSPS Pekanbaru,2017-2018
Phopon Amanda,PSPS Pekanbaru,2018-2025
Serdhy Ephyfano,PSPS Pekanbaru,
Kabir Bello,PSPS Pekanbaru,2012-2016
Yohanes Kandaimu,PSPS Pekanbaru,
Dian Agus Prasetyo,PSPS Pekanbaru,
Donny Monim,PSPS Pekanbaru,2025-2025
Gusti Sandria,PSPS Pekanbaru,
Brud Syarif,PSPS Pekanbaru,
Roni Fatahillah,PSPS Pekanbaru,
Yoga Pratama,PSPS Pekanbaru,
Muhammad Fahri,PSPS Pekanbaru,"2014-2015, 2016-2017"
Risky Sudirman,PSPS Pekanbaru,
Sandika Pratama,PSPS Pekanbaru,
Janneth Kamare,PSPS Pekanbaru,
Ichlasul Qadri,PSPS Pekanbaru,2024-2025
Fauzan Anshori,PSPS Pekanbaru,
Elina Soka,PSPS Pekanbaru,
Zulkhairi,PSPS Pekanbaru,
Hendra Saputra,PSPS Pekanbaru,
Min-woo Lee,PSPS Pekanbaru,
Jefri Wibowo,PSPS Pekanbaru,
Uun Hariansyah,PSPS Pekanbaru,
Robi Darwis,PSPS Pekanbaru,
Wiranto,PSPS Pekanbaru,
Fani Aulia,PSPS Pekanbaru,
Windu Putra,PSPS Pekanbaru,2010-2013
Faisal Azmi,PSPS Pekanbaru,"2006-2007, 2008-2009"
Revi Agung,PSPS Pekanbaru,
Asep Budi,PSPS Pekanbaru,2017-2018
Roberto Acosta,PSPS Pekanbaru,2011-2013
Dwiki Arya,PSPS Pekanbaru,2024-2025
Munhar,PSPS Pekanbaru,
Pramudya Trenady,PSPS Pekanbaru,2024-2025
Susilo Irwandoyo,PSPS Pekanbaru,
Idham Jauhari,PSPS Pekanbaru,
Yuda Risky,PSPS Pekanbaru,
Zahran Fayyadh,PSPS Pekanbaru,
Adif Nor Haizat,PSPS Pekanbaru,
Riskal,PSPS Pekanbaru,
Ahmad Haikal,PSPS Pekanbaru,
Eka Hera,PSPS Pekanbaru,
Afriansyah,PSPS Pekanbaru,
Dimas Galih,PSPS Pekanbaru,
