name,club,periods
Paulo Henrique,Persikota Tangerang,2024-2025
Sirvi Arvani,Persikota Tangerang,2024-2025
Samsudin,Persikota Tangerang,2024-2025
Do-hyun Kim,Persikota Tangerang,2024-2025
Luthfi El Hakim,Persikota Tangerang,2023-2025
Ilham Maulana,Persikota Tangerang,2024-2025
Guy Junior,Persikota Tangerang,2024-2025
Ridwan Tawainela,Persikota Tangerang,2024-2025
Pedrão,Persikota Tangerang,2024-2025
Yudha Febrian,Persikota Tangerang,2024-2025
Brandão,Persikota Tangerang,2025-2025
Deno Rizky,Persikota Tangerang,2024-2024
Vengko Armedya,Persikota Tangerang,2024-2025
Aji Kurniawan,Persikota Tangerang,2025-2025
Fajar Zainul,Persikota Tangerang,"2020-2021, 2024-2025"
Roni Rosadi,Persikota Tangerang,2024-2024
Nikola Kovacevic,Persikota Tangerang,2024-2025
Resa Aditya,Persikota Tangerang,2025-2025
Lintang Satrio,Persikota Tangerang,2024-2025
Adik Firmansyah,Persikota Tangerang,2024-2024
Marcell Januar,Persikota Tangerang,2024-2025
Yadi Mulyadi,Persikota Tangerang,2023-2025
Mukhti Alhaq,Persikota Tangerang,2024-2025
Cakra Yudha,Persikota Tangerang,2025-2025
Hafit Ibrahim,Persikota Tangerang,2024-2025
Wildansyah,Persikota Tangerang,2025-2025
Adre Arido,Persikota Tangerang,2025-2025
Muhammad Rifqi,Persikota Tangerang,2025-2025
Imam Arief,Persikota Tangerang,2024-2025
Aqsha Saniskara,Persikota Tangerang,2024-2025
Andik Samsudin,Persikota Tangerang,2024-2025
Imam Saputra,Persikota Tangerang,"2016-2019, 2021-2022, 2024-2025"
Yudi Khoerudin,Persikota Tangerang,"2008-2009, 2024-2025"
Muhammad Syukron,Persikota Tangerang,2024-2025
Tedja Kusuma,Persikota Tangerang,2024-2025
Akbar Zakaria,Persikota Tangerang,2024-2025
Reksa Maulana,Persikota Tangerang,2024-2025
Fandi Utomo,Persikota Tangerang,2024-2025
Muhammad Ridwan,Persikota Tangerang,2024-2025
