name,club,periods
Ezechiel Ndouasel,FC Bekasi City,2023-2024
Saldi,FC Bekasi City,2022-2024
Meghon Valpoort,FC Bekasi City,2025-2025
Jhon Cley,FC Bekasi City,2024-2025
Indra Feri,FC Bekasi City,2023-2025
Titan Agung,FC Bekasi City,2025-2025
Saddam Gaffar,FC Bekasi City,2024-2025
Hambali Tholib,FC Bekasi City,2023-2024
Yuda Risky,FC Bekasi City,
Hamka Hamzah,FC Bekasi City,2022-2023
Sandeni Sidabutar,FC Bekasi City,2024-2025
Mosquito,FC Bekasi City,2024-2025
Rafli Asrul,FC Bekasi City,"2023-2024, 2024-2025"
Soni Setiawan,FC Bekasi City,2023-2024
Ghozali Siregar,FC Bekasi City,2023-2025
Agung Prasetyo,FC Bekasi City,2024-2025
Ragil Dimas,FC Bekasi City,2025-2025
Bima Ragil,FC Bekasi City,2022-2023
Chang-jin Moon,FC Bekasi City,2025-2025
Yogi Rahadian,FC Bekasi City,
Rifky Suryawan,FC Bekasi City,2023-2024
Osas Saha,FC Bekasi City,
Aji Joko,FC Bekasi City,2023-2024
Zulham Zamrun,FC Bekasi City,
Riski Novriansyah,FC Bekasi City,
Rizky Padilah,FC Bekasi City,2025-2025
Dadang Apridianto,FC Bekasi City,
Syaiful Indra,FC Bekasi City,
Rafi Angga,FC Bekasi City,2022-2023
Fayrushi,FC Bekasi City,
Daud Kotulus,FC Bekasi City,2024-2025
Yulius Pamungkas,FC Bekasi City,2023-2024
Akihiro Suzuki,FC Bekasi City,2023-2024
Ari Maring,FC Bekasi City,2024-2025
Alwi Fadilah,FC Bekasi City,"2023-2024, 2025-2025"
Jujun Junaidi,FC Bekasi City,2023-2025
Sunni Hizbullah,FC Bekasi City,2023-2024
Iqbal Al Ghuzat,FC Bekasi City,2022-2023
Annas Fitranto,FC Bekasi City,
Nuri Agus,FC Bekasi City,2023-2024
Sultan Rizki,FC Bekasi City,2023-2024
Rafli Mursalim,FC Bekasi City,
Wandi,FC Bekasi City,2022-2023
Junda Irawan,FC Bekasi City,
Khusnul Wahyu,FC Bekasi City,
Assanur Rijal,FC Bekasi City,2022-2023
Ari Hermawan,FC Bekasi City,
Anan Lestaluhu,FC Bekasi City,2022-2023
Arif Agung,FC Bekasi City,2024-2025
Yasvani,FC Bekasi City,2024-2024
Jeki Arisandi,FC Bekasi City,
Taufik Rustam,FC Bekasi City,2024-2025
Gustur CP,FC Bekasi City,2022-2023
Rikza Syahwali,FC Bekasi City,2023-2023
Jody Kurniady,FC Bekasi City,"2023-2024, 2024-2025"
Harun La Ode,FC Bekasi City,2022-2023
Hasan Husain,FC Bekasi City,2023-2023
Syaiful Bahri,FC Bekasi City,
Wirdan Jaka,FC Bekasi City,
Habibi Jusuf,FC Bekasi City,
Hary Nasution,FC Bekasi City,2024-2025
Alfin Zidane,FC Bekasi City,2024-2024
Gunawan Dwi Cahyo,FC Bekasi City,2024-2025
Andre Agustiar,FC Bekasi City,2023-2024
Risky Sudirman,FC Bekasi City,2024-2025
Husein Akbar,FC Bekasi City,2024-2025
Rafi Herlian,FC Bekasi City,2024-2025
Andre Wibowo,FC Bekasi City,2023-2024
Lucky Wahyu,FC Bekasi City,2022-2023
Agung Putra,FC Bekasi City,2022-2023
Diego Banowo,FC Bekasi City,
Ichsan Hari,FC Bekasi City,
Dave Mustaine,FC Bekasi City,2024-2025
Valentino Telaubun,FC Bekasi City,2022-2023
Ade Jantra,FC Bekasi City,2022-2023
Syahrul Lasinari,FC Bekasi City,
Tegar Pangestu,FC Bekasi City,2025-2025
Yudi Khoerudin,FC Bekasi City,2023-2024
Ichsan Pratama,FC Bekasi City,2024-2025
Abdul Rachman,FC Bekasi City,2023-2024
Restu Hamdani,FC Bekasi City,2024-2025
Heri Setiawan,FC Bekasi City,2024-2025
Obet Choiri,FC Bekasi City,2023-2024
Yogi Triana,FC Bekasi City,2022-2023
Riski Fajar,FC Bekasi City,2024-2025
Andika Kurniawan,FC Bekasi City,2024-2025
Mirza Zakaria,FC Bekasi City,2024-2025
Liba Valentino,FC Bekasi City,2024-2025
Ichsan Kurniawan,FC Bekasi City,
Rio Hardiawan,FC Bekasi City,2023-2024
Aldi Al Achya,FC Bekasi City,2022-2023
Adittia Gigis,FC Bekasi City,"2022-2023, 2023-2024"
Ismed Sofyan,FC Bekasi City,2023-2024
Ridwan Tawainela,FC Bekasi City,2022-2023
Nuri Fasya,FC Bekasi City,
Ilhamsyah,FC Bekasi City,2022-2023
