name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Rudi Smidts,Retired,https://www.transfermarkt.us/rudi-smidts/profil/spieler/101747,https://img.a.transfermarkt.technology/portrait/small/s_101747_123_2012_1.jpg?lm=1,Smidts,5,Belgium,be,Royal Antwerp FC,Deurne,Unknown,Defender - Left-Back,"1,78 m",12.08.1963,474,15,1,1,30,1,0,2,21,42.040
Frank Mariman,Retired,https://www.transfermarkt.us/frank-mariman/profil/spieler/482627,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mariman,13,Belgium,be,Royal Antwerp FC,Antwerpen,Unknown,Defender - Left-Back,"1,78 m",01.05.1958,327,5,0,0,18,0,0,11,25,28.142
Wim Kiekens,Retired,https://www.transfermarkt.us/wim-kiekens/profil/spieler/186507,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kiekens,-,Belgium,be,Royal Antwerp FC,Aalst,Unknown,Defender - Right-Back,"1,83 m",26.02.1968,315,26,1,0,40,2,2,15,16,27.060
Ratko Svilar,Retired,https://www.transfermarkt.us/ratko-svilar/profil/spieler/132412,https://img.a.transfermarkt.technology/portrait/small/132412-1580302371.jpg?lm=1,Svilar,22,Serbia,rs,Royal Antwerp FC,Crvenka,Ратко Свилар,Goalkeeper,N/A,06.05.1950,298,0,1,0,4,0,0,2,23,26.109
Geert Emmerechts,Retired,https://www.transfermarkt.us/geert-emmerechts/profil/spieler/250011,https://img.a.transfermarkt.technology/portrait/small/250011-1633988110.jpg?lm=1,Emmerechts,13,Belgium,be,Royal Antwerp FC,Vilvoorde,Unknown,Defender - Centre-Back,Unknown,05.05.1968,294,6,0,1,46,2,4,25,30,24.115
Ronny Van Rethy,Retired,https://www.transfermarkt.us/ronny-van-rethy/profil/spieler/250044,https://img.a.transfermarkt.technology/portrait/small/250044-1635848103.jpg?lm=1,Van Rethy,-,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Midfield - Central Midfield,Unknown,12.11.1961,281,11,2,0,13,0,1,24,20,23.327
Gaston Boeckstaens,Retired,https://www.transfermarkt.us/gaston-boeckstaens/profil/spieler/482633,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Boeckstaens,13,Belgium,be,Royal Antwerp FC,Keerbergen,Unknown,Defender,Unknown,25.09.1955,278,10,0,1,14,0,1,8,9,24.306
Hans-Peter Lehnhoff,Retired,https://www.transfermarkt.us/hans-peter-lehnhoff/profil/spieler/84553,https://img.a.transfermarkt.technology/portrait/small/s_84553_123_2013_04_25_1.jpg?lm=1,Lehnhoff,-,Germany,de,Royal Antwerp FC,Mariadorf,Unknown,Midfield - Right Midfield,"1,77 m",12.07.1963,277,71,4,0,12,0,1,1,36,24.556
Harry Cnops,Retired,https://www.transfermarkt.us/harry-cnops/profil/spieler/191363,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cnops,Unknown,Belgium,be,Royal Antwerp FC,Leuven,Unknown,Attack,"1,82 m",25.03.1960,267,84,0,0,11,0,0,65,38,19.347
Nico Broeckaert,Retired,https://www.transfermarkt.us/nico-broeckaert/profil/spieler/250001,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Broeckaert,4,Belgium,be,Royal Antwerp FC,Zottegem,Unknown,Defender - Centre-Back,"1,86 m",23.11.1960,264,11,0,0,34,1,2,0,9,23.566
Bob Geens,Retired,https://www.transfermarkt.us/bob-geens/profil/spieler/378506,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Geens,Unknown,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Defender,Unknown,29.11.1946,263,1,0,0,6,0,0,1,12,23.249
Francis Severeyns,Retired,https://www.transfermarkt.us/francis-severeyns/profil/spieler/108351,https://img.a.transfermarkt.technology/portrait/small/108351-1556185401.jpg?lm=1,Severeyns,16,Belgium,be,Royal Antwerp FC,Westmalle,Unknown,Attack - Centre-Forward,"1,78 m",08.01.1968,262,118,5,0,22,0,0,36,42,20.867
Patrick Ipermans,Retired,https://www.transfermarkt.us/patrick-ipermans/profil/spieler/638240,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ipermans,-,Belgium,be,Royal Antwerp FC,Merksem,Unknown,Midfield,Unknown,20.11.1959,255,15,0,2,28,0,1,3,19,22.440
Rudi Taeymans,Retired,https://www.transfermarkt.us/rudi-taeymans/profil/spieler/250040,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Taeymans,Unknown,Belgium,be,Royal Antwerp FC,Merksem,Unknown,Defender - Left-Back,"1,80 m",08.02.1967,247,2,1,0,31,2,3,50,25,17.879
Danny Koekelcoren,Retired,https://www.transfermarkt.us/danny-koekelcoren/profil/spieler/145603,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Koekelcoren,Unknown,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Defender - Centre-Back,"1,82 m",04.08.1954,239,1,0,0,20,0,0,12,11,20.533
André Heerwegh,Retired,https://www.transfermarkt.us/andre-heerwegh/profil/spieler/482628,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Heerwegh,Unknown,Belgium,be,Royal Antwerp FC,Sint-Gillis-Waas,Unknown,Defender - Centre-Back,Unknown,17.01.1955,239,10,0,1,14,0,1,10,12,20.485
Xavier Caers,Retired,https://www.transfermarkt.us/xavier-caers/profil/spieler/295609,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Caers,5,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Defender,Unknown,05.02.1950,237,15,0,1,7,0,0,4,16,20.639
Marc Van Der Linden,Retired,https://www.transfermarkt.us/marc-van-der-linden/profil/spieler/196473,https://img.a.transfermarkt.technology/portrait/small/196473-1636045581.jpg?lm=1,Van Der Linden,10,Belgium,be,Royal Antwerp FC,Merksem,Marc Angéle Vanderlinden,Attack - Centre-Forward,"1,77 m",04.02.1964,230,90,1,0,20,0,1,11,31,19.676
René Desaeyere,Retired,https://www.transfermarkt.us/rene-desaeyere/profil/spieler/378507,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Desaeyere,Unknown,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Midfield,Unknown,14.09.1947,227,9,1,0,23,0,1,8,23,19.457
Ritchie De Laet,Retired,https://www.transfermarkt.us/ritchie-de-laet/profil/spieler/55687,https://img.a.transfermarkt.technology/portrait/small/55687-1704873434.jpg?lm=1,De Laet,17,Belgium,be,Royal Antwerp FC,Antwerpen,Ritchie Ria Alfons De Laet,Defender - Right-Back,"1,84 m",28.11.1988,219,7,8,2,43,1,0,22,54,17.056
Karl Kodat,---,https://www.transfermarkt.us/karl-kodat/profil/spieler/179125,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kodat,-,Austria,at,Royal Antwerp FC,Wien,Unknown,Attack - Centre-Forward,"1,74 m",10.02.1943,186,91,1,0,15,0,2,1,24,16.244
Alex Czerniatynski,Retired,https://www.transfermarkt.us/alex-czerniatynski/profil/spieler/101752,https://img.a.transfermarkt.technology/portrait/small/101752-1546423744.jpg?lm=1,Czerniatynski,11,Belgium,be,Royal Antwerp FC,Charleroi,Alexandre Czerniatyński,Attack - Centre-Forward,N/A,28.07.1960,186,83,2,0,23,0,0,23,29,14.818
Nico Claesen,Retired,https://www.transfermarkt.us/nico-claesen/profil/spieler/97099,https://img.a.transfermarkt.technology/portrait/small/97099-1530953555.jpg?lm=1,Claesen,16,Belgium,be,Royal Antwerp FC,Leut,Nicolaas Pieter Claesen,Attack - Centre-Forward,N/A,01.10.1962,185,54,2,0,16,0,1,48,39,12.719
Leo Van der Elst,Retired,https://www.transfermarkt.us/leo-van-der-elst/profil/spieler/118166,https://img.a.transfermarkt.technology/portrait/small/118166-1639152456.jpg?lm=1,Van der Elst,15,Belgium,be,Royal Antwerp FC,Opwijk,Unknown,Midfield - Right Midfield,N/A,07.01.1962,184,32,0,1,24,0,0,8,17,15.748
Frans van Rooij,Retired,https://www.transfermarkt.us/frans-van-rooij/profil/spieler/150923,https://img.a.transfermarkt.technology/portrait/small/s_150923_123_2012_1.jpg?lm=1,van Rooij,Unknown,Netherlands,nl,Royal Antwerp FC,Woensel,Frans van Rooij,Midfield - Left Midfield,"1,77 m",03.07.1963,173,50,2,0,10,0,1,1,12,15.331
Darko Pivaljević,Retired,https://www.transfermarkt.us/darko-pivaljevic/profil/spieler/46,https://img.a.transfermarkt.technology/portrait/small/46-1617088524.jpg?lm=1,Pivaljević,Unknown,Serbia,rs,Royal Antwerp FC,Valjevo,Дарко Пиваљевић,Attack - Centre-Forward,N/A,18.02.1975,171,54,9,0,30,1,2,36,56,12.133
Jean Butez,Como 1907,https://www.transfermarkt.us/jean-butez/profil/spieler/290537,https://img.a.transfermarkt.technology/portrait/small/290537-1704961364.jpg?lm=1,Butez,Unknown,France,fr,Royal Antwerp FC,Lille,Unknown,Goalkeeper,"1,89 m",08.06.1995,170,0,0,1,4,0,0,0,0,15.420
Florent Bohez,Retired,https://www.transfermarkt.us/florent-bohez/profil/spieler/296907,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bohez,3,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Defender - Left-Back,Unknown,19.01.1941,162,41,0,0,0,0,1,4,1,14.351
Willy van der Wee,Retired,https://www.transfermarkt.us/willy-van-der-wee/profil/spieler/961188,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van der Wee,Unknown,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Defender - Right-Back,Unknown,19.01.1944,160,4,0,0,3,0,0,3,7,14.013
Faris Haroun,Retired,https://www.transfermarkt.us/faris-haroun/profil/spieler/16617,https://img.a.transfermarkt.technology/portrait/small/16617-1608909609.jpg?lm=1,Haroun,7,Belgium,be,Royal Antwerp FC,Brussel,Faris Dominguere Jenny Haroun,Midfield - Central Midfield,"1,87 m",22.09.1985,158,9,9,0,49,0,0,16,15,12.674
Karel Beyers,---,https://www.transfermarkt.us/karel-beyers/profil/spieler/546395,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Beyers,8,Belgium,be,Royal Antwerp FC,Brasschaat,Karel Eduardus Beyers,Attack - Right Winger,Unknown,12.03.1943,156,34,0,0,0,0,0,11,11,12.892
Jean-Marie Trappeniers,---,https://www.transfermarkt.us/jean-marie-trappeniers/profil/spieler/181148,https://img.a.transfermarkt.technology/portrait/small/181148-1677497309.jpg?lm=1,Trappeniers,1,Belgium,be,Royal Antwerp FC,Vilvoorde,Jean Marie Corneille Trappeniers,Goalkeeper,Unknown,13.01.1942,155,0,0,0,0,0,0,2,4,13.779
Flemming Lund,Retired,https://www.transfermarkt.us/flemming-lund/profil/spieler/115178,https://img.a.transfermarkt.technology/portrait/small/115178-1673615455.jpg?lm=1,Lund,-,Denmark,dk,Royal Antwerp FC,Unknown,Unknown,Midfield - Attacking Midfield,N/A,06.10.1952,153,24,2,0,6,0,0,0,11,13.662
William Verbeeck,Retired,https://www.transfermarkt.us/william-verbeeck/profil/spieler/13913,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Verbeeck,-,Belgium,be,Royal Antwerp FC,St.-Job,Unknown,Midfield - Right Midfield,"1,75 m",28.06.1976,151,9,6,0,10,0,0,45,54,9.168
Bernt Evens,Retired,https://www.transfermarkt.us/bernt-evens/profil/spieler/10244,https://img.a.transfermarkt.technology/portrait/small/10244-1616774057.jpg?lm=1,Evens,Unknown,Belgium,be,Royal Antwerp FC,Neerpelt,Unknown,Defender - Left-Back,"1,89 m",09.11.1978,149,4,7,0,25,0,0,0,2,13.446
Theo van de Velde,---,https://www.transfermarkt.us/theo-van-de-velde/profil/spieler/835332,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van de Velde,Unknown,Belgium,be,Royal Antwerp FC,Unknown,Unknown,Midfield,Unknown,27.06.1940,148,32,0,0,0,0,0,0,3,13.292
